group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,1629028,Deandre Ayton,Deandre,1610612756,PHX,24.0,5,3,2,0.6,14.221666666666666,0,0,0,8,3,7,3,10,0,0,1,2,14.4,30,22,56,36,41,38,37,23,7,53,89,81,67,26,1,50,22,36,PHX
Players,1626164,Devin Booker,Devin,1610612756,PHX,26.0,6,4,2,0.667,15.735,0,0,0,2,3,7,3,10,0,1,2,2,17.9,22,14,56,21,36,38,37,23,28,53,89,81,67,26,108,91,22,32,PHX
Players,1628470,Torrey Craig,Torrey,1610612756,PHX,32.0,3,2,1,0.667,5.1883333333333335,3,0,3,2,0,5,0,0,0,0,1,1,6.0,61,37,14,21,81,10,37,3,28,1,80,1,1,26,1,50,36,70,PHX
Players,1627814,Damion Lee,Damion,1610612756,PHX,30.0,1,0,1,0.0,2.466666666666667,0,0,0,0,0,0,0,2,0,0,0,0,0.0,97,92,14,92,112,38,37,23,57,1,1,1,18,26,1,1,67,108,PHX
Players,1629013,Landry Shamet,Landry,1610612756,PHX,26.0,4,3,1,0.75,7.218333333333334,0,0,0,0,3,2,3,8,0,0,1,1,1.0,38,22,14,14,73,38,37,23,57,53,52,81,60,26,1,50,36,106,PHX
Players,101108,Chris Paul,Chris,1610612756,PHX,38.0,3,2,1,0.667,8.978333333333333,2,0,0,0,3,5,3,4,0,0,2,2,8.6,61,37,14,21,63,18,37,23,57,53,80,81,37,26,1,91,22,54,PHX
Players,1626166,Cameron Payne,Cameron,1610612756,PHX,28.0,1,0,1,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,97,92,14,92,123,38,37,23,57,1,1,1,1,26,1,1,67,108,PHX
Players,203933,T.J. Warren,T.J.,1610612756,PHX,29.0,2,2,0,1.0,4.29,2,0,0,0,0,2,0,4,0,0,0,1,7.0,75,37,1,1,95,18,37,23,57,1,52,1,37,26,1,1,36,61,PHX
Players,1629006,Josh Okogie,Josh,1610612756,PHX,24.0,3,2,1,0.667,3.458333333333333,0,0,0,0,0,0,0,2,0,0,0,0,4.5,61,37,14,21,106,38,37,23,57,1,1,1,18,26,1,1,67,77,PHX
Players,201142,Kevin Durant,Kevin,1610612756,PHX,34.0,6,4,2,0.667,15.735,4,3,2,2,3,7,3,10,0,1,0,6,16.2,22,14,56,21,36,8,8,7,28,53,89,81,67,26,108,1,5,34,PHX
Players,1629111,Jock Landale,Jock,1610612756,PHX,27.0,1,1,0,1.0,1.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1.2,97,66,1,1,118,38,37,23,57,1,1,1,1,26,1,1,67,98,PHX
