team_id,team_name,gp,w,l,w_pct,min,opp_fgm,opp_fga,opp_fg_pct,opp_fg3m,opp_fg3a,opp_fg3_pct,opp_ftm,opp_fta,opp_ft_pct,opp_oreb,opp_dreb,opp_reb,opp_ast,opp_tov,opp_stl,opp_blk,opp_blka,opp_pf,opp_pfd,opp_pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,opp_fgm_rank,opp_fga_rank,opp_fg_pct_rank,opp_fg3m_rank,opp_fg3a_rank,opp_fg3_pct_rank,opp_ftm_rank,opp_fta_rank,opp_ft_pct_rank,opp_oreb_rank,opp_dreb_rank,opp_reb_rank,opp_ast_rank,opp_tov_rank,opp_stl_rank,opp_blk_rank,opp_blka_rank,opp_pf_rank,opp_pfd_rank,opp_pts_rank,plus_minus_rank,team
1610612737,Atlanta Hawks,6,1,5,0.167,26.375,25.9,66.9,0.388,9.6,25.9,0.368,13.6,20.5,0.667,10.9,30.0,40.9,15.0,12.3,6.8,8.2,5.5,16.4,13.6,75.1,20.5,6,10,14,13,6,12,14,8,12,11,10,6,8,2,14,15,13,13,4,11,15,8,6,10,10,11,ATLANTA HAWKS
1610612738,Boston Celtics,3,2,1,0.667,17.658333333333335,16.3,61.2,0.267,6.1,24.5,0.25,18.3,24.5,0.75,6.1,36.7,42.8,10.2,12.2,8.2,6.1,8.2,16.3,22.4,57.1,-14.3,9,6,2,3,9,4,11,2,7,9,5,10,10,8,5,16,14,10,5,13,13,2,5,4,3,3,BOSTON CELTICS
1610612766,Charlotte Hornets,3,2,1,0.667,11.16,22.6,54.8,0.412,6.5,22.6,0.286,12.9,16.1,0.8,9.7,25.8,35.5,3.2,9.7,0.0,6.5,6.5,9.7,12.9,64.5,-3.2,9,6,2,3,10,8,5,11,9,8,8,4,4,10,11,9,11,1,7,1,14,5,1,12,6,8,CHARLOTTE HORNETS
1610612739,Cleveland Cavaliers,8,7,1,0.875,29.45833333333333,15.9,45.2,0.351,1.2,15.9,0.077,11.0,15.9,0.692,3.7,19.6,23.2,8.6,3.7,7.3,4.9,4.9,11.0,13.4,44.0,-22.0,4,1,2,2,5,2,2,6,1,5,1,3,3,4,2,5,3,6,14,12,9,9,2,11,1,2,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,2,1,1,0.5,5.6,19.3,90.0,0.214,6.4,38.6,0.167,6.4,6.4,1.0,38.6,25.7,64.3,6.4,12.9,6.4,12.9,6.4,12.9,12.9,51.4,-12.9,13,10,2,7,14,6,16,1,8,15,2,1,1,14,16,8,16,4,3,10,16,6,3,13,2,4,DALLAS MAVERICKS
1610612765,Detroit Pistons,3,0,3,0.0,10.683333333333334,23.6,57.3,0.412,13.5,40.4,0.333,13.5,16.8,0.8,10.1,16.8,27.0,10.1,13.5,0.0,3.4,0.0,16.8,10.1,74.1,37.1,9,14,9,14,11,10,7,11,15,16,9,5,5,10,12,2,5,9,2,1,6,14,7,14,9,14,DETROIT PISTONS
1610612744,Golden State Warriors,9,6,3,0.667,35.586666666666666,16.2,55.6,0.291,5.1,12.1,0.417,20.2,28.3,0.714,8.1,23.3,31.4,6.1,11.1,2.0,5.1,7.1,13.2,23.3,57.7,-29.3,2,2,9,3,3,3,6,3,6,2,12,13,13,5,8,7,9,2,6,5,10,4,4,3,4,1,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,1,1,0,1.0,3.8333333333333335,28.2,75.1,0.375,9.4,37.6,0.25,9.4,9.4,1.0,18.8,28.2,47.0,18.8,9.4,9.4,0.0,9.4,37.6,9.4,75.1,-9.4,15,10,1,1,15,15,15,7,11,13,5,2,2,14,15,14,15,15,9,15,1,1,16,15,11,7,HOUSTON ROCKETS
1610612754,Indiana Pacers,3,1,2,0.333,7.916666666666667,13.6,40.9,0.333,9.1,18.2,0.5,36.4,45.5,0.8,9.1,13.6,22.7,9.1,4.5,9.1,0.0,4.5,18.2,27.3,72.8,22.7,9,10,7,12,13,1,1,4,10,6,14,16,15,10,10,1,2,7,13,14,1,10,8,1,8,13,INDIANA PACERS
1610612746,LA Clippers,2,0,2,0.0,8.341666666666667,25.9,60.4,0.429,12.9,25.9,0.5,30.2,47.5,0.636,4.3,25.9,30.2,12.9,8.6,4.3,0.0,0.0,25.9,25.9,94.9,43.2,13,14,7,14,12,11,10,14,13,10,14,15,16,1,3,10,6,12,12,8,1,14,15,2,16,16,LA CLIPPERS
1610612763,Memphis Grizzlies,1,0,1,0.0,1.8666666666666667,19.3,57.9,0.333,19.3,38.6,0.5,19.3,19.3,1.0,0.0,19.3,19.3,19.3,0.0,0.0,0.0,0.0,19.3,0.0,77.1,38.6,15,14,2,14,16,5,8,4,16,14,14,11,6,14,1,3,1,16,16,1,1,14,11,16,13,15,MEMPHIS GRIZZLIES
1610612748,Miami Heat,8,3,5,0.375,44.02,22.9,58.9,0.389,4.9,12.3,0.4,19.6,27.0,0.727,8.2,22.1,30.3,6.5,9.0,4.1,2.5,5.7,18.8,18.0,70.3,1.6,4,5,14,11,2,9,9,9,5,3,11,12,12,6,9,6,7,5,10,7,5,7,10,8,7,9,MIAMI HEAT
1610612760,Oklahoma City Thunder,10,5,5,0.5,31.636666666666667,27.3,64.9,0.421,4.6,19.3,0.235,26.2,34.1,0.767,6.8,19.3,26.2,9.1,3.4,12.5,3.4,8.0,18.2,21.6,85.3,21.6,1,4,14,7,4,13,12,13,4,7,4,14,14,9,6,4,4,8,15,16,7,3,9,5,14,12,OKLAHOMA CITY THUNDER
1610612757,Portland Trail Blazers,5,2,3,0.4,24.925,31.8,66.4,0.478,13.0,28.9,0.45,14.4,21.7,0.667,10.1,26.0,36.1,17.3,8.7,4.3,5.8,1.4,24.6,17.3,91.0,17.3,7,6,9,9,7,16,13,15,14,12,13,7,9,2,13,11,12,14,11,9,11,13,14,9,15,10,PORTLAND TRAIL BLAZERS
1610612759,San Antonio Spurs,5,2,3,0.4,18.0,28.0,54.0,0.519,2.0,12.0,0.167,18.0,20.0,0.9,8.0,26.0,34.0,12.0,16.0,2.0,6.0,2.0,24.0,20.0,76.0,-12.0,7,6,9,9,8,14,4,16,2,1,2,8,7,13,7,12,10,11,1,4,12,11,13,6,12,5,SAN ANTONIO SPURS
1610612761,Toronto Raptors,9,6,3,0.667,45.568333333333335,20.5,50.6,0.406,4.0,15.8,0.25,18.2,24.5,0.742,4.7,26.1,30.8,6.3,9.5,4.0,4.7,1.6,22.9,19.0,63.2,-9.5,2,2,9,3,1,7,3,10,3,4,5,9,11,7,4,13,8,3,8,6,8,12,12,7,5,6,TORONTO RAPTORS
