team_id,team_name,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,team
1610612737,Atlanta Hawks,6,1,5,0.167,26.375,19.1,57.3,0.333,4.1,19.1,0.214,12.3,16.4,0.75,4.1,28.7,32.8,10.9,9.6,8.2,5.5,8.2,13.6,16.4,54.6,-20.5,6,10,14,13,6,13,9,13,8,9,11,11,11,7,13,4,8,7,10,3,8,15,7,11,12,11,ATLANTA HAWKS
1610612738,Boston Celtics,3,2,1,0.667,17.658333333333335,22.4,61.2,0.367,10.2,28.5,0.357,16.3,24.5,0.667,4.1,34.7,38.7,10.2,12.2,8.2,8.2,6.1,22.4,16.3,71.4,14.3,9,6,2,3,9,6,6,8,3,3,6,8,7,11,14,2,2,8,14,4,2,13,13,12,6,3,BOSTON CELTICS
1610612766,Charlotte Hornets,3,2,1,0.667,11.16,22.6,58.1,0.389,9.7,22.6,0.429,12.9,12.9,1.0,6.5,16.1,22.6,12.9,9.7,6.5,6.5,6.5,12.9,9.7,67.7,3.2,9,6,2,3,10,5,8,7,4,5,2,10,12,1,9,14,14,5,11,6,5,14,5,16,8,8,CHARLOTTE HORNETS
1610612739,Cleveland Cavaliers,8,7,1,0.875,29.45833333333333,23.2,64.8,0.358,11.0,30.6,0.36,8.6,12.2,0.7,13.4,23.2,36.7,12.2,9.8,1.2,4.9,4.9,13.4,11.0,66.0,22.0,4,1,2,2,5,4,3,11,2,2,5,14,14,9,2,8,4,6,12,13,9,9,6,15,9,2,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,2,1,1,0.5,5.6,32.1,64.3,0.5,0.0,12.9,0.0,0.0,12.9,0.0,6.4,32.1,38.6,6.4,6.4,6.4,6.4,12.9,12.9,12.9,64.3,12.9,13,10,2,7,14,1,4,1,14,14,14,15,13,15,10,3,3,12,5,7,6,16,4,14,10,4,DALLAS MAVERICKS
1610612765,Detroit Pistons,3,0,3,0.0,10.683333333333334,10.1,33.7,0.3,3.4,13.5,0.25,13.5,16.8,0.8,0.0,13.5,13.5,6.7,3.4,10.1,0.0,3.4,10.1,16.8,37.1,-37.1,9,14,9,14,11,16,16,15,12,13,9,9,10,5,15,16,16,11,3,2,14,6,3,10,16,14,DETROIT PISTONS
1610612744,Golden State Warriors,9,6,3,0.667,35.586666666666666,31.4,69.8,0.449,13.2,31.4,0.419,11.1,12.1,0.917,8.1,27.3,35.4,17.2,7.1,8.1,7.1,5.1,23.3,13.2,87.0,29.3,2,2,9,3,3,2,2,4,1,1,3,12,15,2,8,6,6,2,6,5,4,10,14,13,2,1,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,1,1,0,1.0,3.8333333333333335,28.2,56.3,0.5,9.4,9.4,1.0,18.8,37.6,0.5,0.0,18.8,18.8,18.8,9.4,0.0,9.4,0.0,9.4,37.6,84.5,9.4,15,10,1,1,15,3,11,1,5,16,1,6,3,12,15,12,15,1,9,14,1,1,2,1,3,7,HOUSTON ROCKETS
1610612754,Indiana Pacers,3,1,2,0.333,7.916666666666667,18.2,36.4,0.5,4.5,18.2,0.25,9.1,18.2,0.5,4.5,18.2,22.7,13.6,18.2,4.5,4.5,0.0,27.3,18.2,50.0,-22.7,9,10,7,12,13,14,15,1,7,10,9,13,9,12,12,13,13,3,16,9,10,1,16,9,14,13,INDIANA PACERS
1610612746,LA Clippers,2,0,2,0.0,8.341666666666667,17.3,56.1,0.308,0.0,25.9,0.0,17.3,38.8,0.444,8.6,21.6,30.2,12.9,4.3,0.0,0.0,0.0,25.9,25.9,51.8,-43.2,13,14,7,14,12,15,12,14,14,4,14,7,2,14,7,10,10,4,4,14,14,1,15,2,13,16,LA CLIPPERS
