player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
2738,Andre Iguodala,Andre,1610612744,GSW,34.0,64,46,18,0.719,25.4,0.634,0.366,0.599,0.115,0.258,0.242,0.143,0.193,0.484,0.591,0.409,0.848,0.152,0.649,0.351,148,320,0.463,220,67,198,47,161,277,261,207,215,302,23,260,117,200,227,294,286,159,277,252,261,265,205
1628449,Chris Boucher,Chris,1610612744,GSW,25.0,1,1,0,1.0,1.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,524,499,1,1,538,528,1,521,469,445,478,501,498,515,503,498,436,305,518,499,529,530,529
1627745,Damian Jones,Damian,1610612744,GSW,23.0,15,7,8,0.467,5.9,1.0,0.0,0.88,0.08,0.0,0.08,0.12,0.16,0.8,0.818,0.182,0.0,0.0,0.818,0.182,11,22,0.5,436,421,101,306,486,1,492,29,295,445,334,336,222,39,43,476,436,305,95,432,454,462,114
2561,David West,David,1610612744,GSW,37.0,73,52,21,0.712,13.7,0.979,0.021,0.861,0.271,0.018,0.081,0.121,0.123,0.59,0.761,0.239,0.667,0.333,0.759,0.241,216,378,0.571,134,17,229,51,375,78,460,34,29,431,330,332,404,143,83,438,375,66,154,375,193,238,47
203110,Draymond Green,Draymond,1610612744,GSW,28.0,70,48,22,0.686,32.7,0.586,0.414,0.528,0.041,0.299,0.19,0.173,0.16,0.486,0.716,0.284,0.909,0.091,0.769,0.231,281,619,0.454,169,37,242,63,48,319,219,275,394,265,71,165,219,196,111,410,246,198,144,385,141,140,230
201580,JaVale McGee,JaVale,1610612744,GSW,30.0,65,45,20,0.692,9.5,0.973,0.027,0.877,0.077,0.0,0.145,0.123,0.161,0.8,0.824,0.176,0.0,0.0,0.824,0.176,136,219,0.621,213,75,223,59,439,85,453,30,301,445,145,327,216,39,39,481,436,305,88,440,271,306,22
1628395,Jordan Bell,Jordan,1610612744,GSW,23.0,57,43,14,0.754,14.2,0.978,0.022,0.885,0.076,0.0,0.179,0.115,0.179,0.809,0.733,0.267,0.0,0.0,0.733,0.267,116,185,0.627,260,90,156,33,366,79,459,27,302,445,88,359,148,31,104,417,436,305,182,347,288,330,20
201142,Kevin Durant,Kevin,1610612744,GSW,29.0,68,49,19,0.721,34.2,0.662,0.338,0.51,0.217,0.29,0.163,0.2,0.141,0.294,0.488,0.512,0.688,0.312,0.543,0.457,630,1222,0.516,193,31,213,44,24,255,283,294,69,276,112,99,336,389,308,213,370,75,351,178,12,19,97
1626172,Kevon Looney,Kevon,1610612744,GSW,22.0,66,45,21,0.682,13.8,0.974,0.026,0.831,0.067,0.011,0.082,0.158,0.142,0.764,0.685,0.315,1.0,0.0,0.688,0.313,112,193,0.58,207,75,229,67,373,83,455,55,321,436,324,214,327,51,149,372,1,305,232,297,293,319,39
202691,Klay Thompson,Klay,1610612744,GSW,28.0,73,55,18,0.753,34.3,0.558,0.442,0.474,0.268,0.47,0.19,0.056,0.121,0.205,0.743,0.257,0.952,0.048,0.826,0.174,575,1177,0.489,134,10,198,34,20,353,185,342,30,115,72,479,414,466,98,423,192,253,86,442,20,22,147
