season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl
2016-17,1610612766,21600008,2016-10-26,CHA,MIL,1610612749,1,107,96,W
2016-17,1610612766,21600022,2016-10-28,CHA,MIA,1610612748,2,97,91,W
2016-17,1610612766,21600027,2016-10-29,BOS,CHA,1610612738,3,98,104,L
2016-17,1610612766,21600056,2016-11-02,PHI,CHA,1610612755,4,109,93,W
2016-17,1610612766,21600072,2016-11-04,CHA,BKN,1610612751,5,99,95,W
2016-17,1610612766,21600095,2016-11-07,IND,CHA,1610612754,6,122,100,W
2016-17,1610612766,21600108,2016-11-09,UTA,CHA,1610612762,7,104,98,W
2016-17,1610612766,21600123,2016-11-11,TOR,CHA,1610612761,8,111,113,L
2016-17,1610612766,21600140,2016-11-13,CHA,CLE,1610612739,9,93,100,L
2016-17,1610612766,21600155,2016-11-15,CHA,MIN,1610612750,10,115,108,W
2016-17,1610612766,21600174,2016-11-18,ATL,CHA,1610612737,11,100,96,W
2016-17,1610612766,21600185,2016-11-19,CHA,NOP,1610612740,12,116,121,L
2016-17,1610612766,21600201,2016-11-21,MEM,CHA,1610612763,13,90,105,L
2016-17,1610612766,21600213,2016-11-23,SAS,CHA,1610612759,14,114,119,L
2016-17,1610612766,21600228,2016-11-25,CHA,NYK,1610612752,15,111,113,L
2016-17,1610612766,21600241,2016-11-26,NYK,CHA,1610612752,16,107,102,W
2016-17,1610612766,21600257,2016-11-28,CHA,MEM,1610612763,17,104,85,W
2016-17,1610612766,21600260,2016-11-29,DET,CHA,1610612765,18,89,112,L
2016-17,1610612766,21600276,2016-12-01,DAL,CHA,1610612742,19,97,87,W
2016-17,1610612766,21600292,2016-12-03,MIN,CHA,1610612750,20,120,125,L
2016-17,1610612766,21600312,2016-12-05,CHA,DAL,1610612742,21,109,101,W
2016-17,1610612766,21600321,2016-12-07,DET,CHA,1610612765,22,87,77,W
2016-17,1610612766,21600337,2016-12-09,ORL,CHA,1610612753,23,109,88,W
2016-17,1610612766,21600349,2016-12-10,CHA,CLE,1610612739,24,105,116,L
2016-17,1610612766,21600361,2016-12-12,CHA,IND,1610612754,25,94,110,L
2016-17,1610612766,21600375,2016-12-14,CHA,WAS,1610612764,26,106,109,L
2016-17,1610612766,21600391,2016-12-16,CHA,BOS,1610612738,27,88,96,L
2016-17,1610612766,21600401,2016-12-17,CHA,ATL,1610612737,28,107,99,W
2016-17,1610612766,21600419,2016-12-20,LAL,CHA,1610612747,29,117,113,W
2016-17,1610612766,21600442,2016-12-23,CHI,CHA,1610612741,30,103,91,W
2016-17,1610612766,21600463,2016-12-26,CHA,BKN,1610612751,31,118,120,L
2016-17,1610612766,21600477,2016-12-28,CHA,ORL,1610612753,32,120,101,W
2016-17,1610612766,21600486,2016-12-29,MIA,CHA,1610612748,33,91,82,W
2016-17,1610612766,21600505,2016-12-31,CLE,CHA,1610612739,34,109,121,L
2016-17,1610612766,21600517,2017-01-02,CHA,CHI,1610612741,35,111,118,L
2016-17,1610612766,21600529,2017-01-04,OKC,CHA,1610612760,36,123,112,W
2016-17,1610612766,21600538,2017-01-05,CHA,DET,1610612765,37,114,115,L
2016-17,1610612766,21600558,2017-01-07,CHA,SAS,1610612759,38,85,102,L
2016-17,1610612766,21600574,2017-01-10,CHA,HOU,1610612745,39,114,121,L
2016-17,1610612766,21600593,2017-01-13,CHA,PHI,1610612755,40,93,102,L
2016-17,1610612766,21600618,2017-01-16,CHA,BOS,1610612738,41,98,108,L
2016-17,1610612766,21600629,2017-01-18,POR,CHA,1610612757,42,107,85,W
2016-17,1610612766,21600642,2017-01-20,TOR,CHA,1610612761,43,113,78,W
2016-17,1610612766,21600652,2017-01-21,BKN,CHA,1610612751,44,112,105,W
2016-17,1610612766,21600665,2017-01-23,WAS,CHA,1610612764,45,99,109,L
2016-17,1610612766,21600687,2017-01-25,GSW,CHA,1610612744,46,103,113,L
2016-17,1610612766,21600699,2017-01-27,CHA,NYK,1610612752,47,107,110,L
2016-17,1610612766,21600704,2017-01-28,SAC,CHA,1610612758,48,106,109,L
2016-17,1610612766,21600728,2017-01-31,CHA,POR,1610612757,49,98,115,L
2016-17,1610612766,21600741,2017-02-01,CHA,GSW,1610612744,50,111,126,L
2016-17,1610612766,21600760,2017-02-04,CHA,UTA,1610612762,51,98,105,L
2016-17,1610612766,21600779,2017-02-07,BKN,CHA,1610612751,52,111,107,W
2016-17,1610612766,21600794,2017-02-09,HOU,CHA,1610612745,53,95,107,L
2016-17,1610612766,21600808,2017-02-11,LAC,CHA,1610612746,54,102,107,L
2016-17,1610612766,21600821,2017-02-13,PHI,CHA,1610612755,55,99,105,L
2016-17,1610612766,21600837,2017-02-15,CHA,TOR,1610612761,56,85,90,L
2016-17,1610612766,21600851,2017-02-23,CHA,DET,1610612765,57,108,114,L
2016-17,1610612766,21600866,2017-02-25,CHA,SAC,1610612758,58,99,85,W
2016-17,1610612766,21600881,2017-02-26,CHA,LAC,1610612746,59,121,124,L
2016-17,1610612766,21600894,2017-02-28,CHA,LAL,1610612747,60,109,104,W
2016-17,1610612766,21600907,2017-03-02,CHA,PHX,1610612756,61,103,120,L
2016-17,1610612766,21600923,2017-03-04,CHA,DEN,1610612743,62,112,102,W
2016-17,1610612766,21600941,2017-03-06,IND,CHA,1610612754,63,100,88,W
2016-17,1610612766,21600951,2017-03-08,CHA,MIA,1610612748,64,101,108,L
2016-17,1610612766,21600965,2017-03-10,ORL,CHA,1610612753,65,121,81,W
2016-17,1610612766,21600976,2017-03-11,NOP,CHA,1610612740,66,122,125,L
2016-17,1610612766,21600991,2017-03-13,CHI,CHA,1610612741,67,109,115,L
2016-17,1610612766,21601005,2017-03-15,CHA,IND,1610612754,68,77,98,L
2016-17,1610612766,21601030,2017-03-18,WAS,CHA,1610612764,69,98,93,W
2016-17,1610612766,21601044,2017-03-20,ATL,CHA,1610612737,70,105,90,W
2016-17,1610612766,21601059,2017-03-22,CHA,ORL,1610612753,71,109,102,W
2016-17,1610612766,21601073,2017-03-24,CLE,CHA,1610612739,72,105,112,L
2016-17,1610612766,21601087,2017-03-26,PHX,CHA,1610612756,73,120,106,W
2016-17,1610612766,21601103,2017-03-28,MIL,CHA,1610612749,74,108,118,L
2016-17,1610612766,21601114,2017-03-29,CHA,TOR,1610612761,75,110,106,W
2016-17,1610612766,21601127,2017-03-31,DEN,CHA,1610612743,76,122,114,W
2016-17,1610612766,21601142,2017-04-02,CHA,OKC,1610612760,77,113,101,W
2016-17,1610612766,21601155,2017-04-04,CHA,WAS,1610612764,78,111,118,L
2016-17,1610612766,21601165,2017-04-05,MIA,CHA,1610612748,79,99,112,L
2016-17,1610612766,21601189,2017-04-08,BOS,CHA,1610612738,80,114,121,L
2016-17,1610612766,21601207,2017-04-10,CHA,MIL,1610612749,81,79,89,L
2016-17,1610612766,21601212,2017-04-11,CHA,ATL,1610612737,82,76,103,L
