game_id,game_date,away_team,home_team,game_no,pf,opp_pf
21500002,2015-10-27,CLE,CHI,1,97,95.0
21500006,2015-10-28,CHI,BKN,2,115,100.0
21500025,2015-10-30,CHI,DET,3,94,98.0
21500043,2015-11-01,ORL,CHI,4,92,87.0
21500053,2015-11-03,CHI,CHA,5,105,130.0
21500070,2015-11-05,OKC,CHI,6,104,98.0
21500085,2015-11-07,MIN,CHI,7,93,102.0
21500100,2015-11-09,CHI,PHI,8,111,88.0
21500132,2015-11-13,CHA,CHI,9,102,97.0
21500153,2015-11-16,IND,CHI,10,96,95.0
21500174,2015-11-18,CHI,PHX,11,103,97.0
21500187,2015-11-20,CHI,GSW,12,94,106.0
21500213,2015-11-24,CHI,POR,13,93,88.0
21500231,2015-11-27,CHI,IND,14,92,104.0
21500257,2015-11-30,SAS,CHI,15,92,89.0
21500273,2015-12-02,DEN,CHI,16,99,90.0
21500292,2015-12-05,CHA,CHI,17,96,102.0
21500309,2015-12-07,PHX,CHI,18,101,103.0
21500319,2015-12-09,CHI,BOS,19,100,105.0
21500330,2015-12-10,LAC,CHI,20,83,80.0
21500348,2015-12-12,NOP,CHI,21,98,94.0
21500361,2015-12-14,PHI,CHI,22,115,96.0
21500377,2015-12-16,MEM,CHI,23,98,85.0
21500391,2015-12-18,DET,CHI,24,144,147.0
21500400,2015-12-19,CHI,NYK,25,91,107.0
21500414,2015-12-21,BKN,CHI,26,102,105.0
21500437,2015-12-25,CHI,OKC,27,105,96.0
21500449,2015-12-26,CHI,DAL,28,111,118.0
21500463,2015-12-28,TOR,CHI,29,104,97.0
21500478,2015-12-30,IND,CHI,30,102,100.0
21500493,2016-01-01,NYK,CHI,31,108,81.0
21500507,2016-01-03,CHI,TOR,32,115,113.0
21500522,2016-01-05,MIL,CHI,33,117,106.0
21500537,2016-01-07,BOS,CHI,34,101,92.0
21500551,2016-01-09,CHI,ATL,35,105,120.0
21500567,2016-01-11,WAS,CHI,36,100,114.0
21500573,2016-01-12,CHI,MIL,37,101,106.0
21500587,2016-01-14,CHI,PHI,38,115,111.0
21500597,2016-01-15,DAL,CHI,39,77,83.0
21500619,2016-01-18,CHI,DET,40,111,101.0
21500634,2016-01-20,GSW,CHI,41,94,125.0
21500646,2016-01-22,CHI,BOS,42,101,110.0
21500659,2016-01-23,CHI,CLE,43,96,83.0
21500669,2016-01-25,MIA,CHI,44,84,89.0
21500697,2016-01-28,CHI,LAL,45,114,91.0
21500714,2016-01-31,CHI,LAC,46,93,120.0
21500728,2016-02-01,CHI,UTA,47,96,105.0
21500744,2016-02-03,CHI,SAC,48,107,102.0
21500757,2016-02-05,CHI,DEN,49,110,115.0
21500766,2016-02-06,CHI,MIN,50,105,112.0
21500774,2016-02-08,CHI,CHA,51,91,108.0
21500796,2016-02-10,ATL,CHI,52,90,113.0
21500803,2016-02-18,CHI,CLE,53,95,106.0
21500809,2016-02-19,TOR,CHI,54,116,106.0
21500831,2016-02-21,LAL,CHI,55,126,115.0
21500850,2016-02-24,WAS,CHI,56,109,104.0
21500865,2016-02-26,CHI,ATL,57,88,103.0
21500871,2016-02-27,POR,CHI,58,95,103.0
21500892,2016-03-01,CHI,MIA,59,111,129.0
21500897,2016-03-02,CHI,ORL,60,89,102.0
21500927,2016-03-05,HOU,CHI,61,108,100.0
21500940,2016-03-07,MIL,CHI,62,100,90.0
21500960,2016-03-10,CHI,SAS,63,101,109.0
21500966,2016-03-11,MIA,CHI,64,96,118.0
21500991,2016-03-14,CHI,TOR,65,109,107.0
21501006,2016-03-16,CHI,WAS,66,96,117.0
21501016,2016-03-17,BKN,CHI,67,118,102.0
21501034,2016-03-19,UTA,CHI,68,92,85.0
21501049,2016-03-21,SAC,CHI,69,109,102.0
21501060,2016-03-23,NYK,CHI,70,107,115.0
21501070,2016-03-24,CHI,NYK,71,94,106.0
21501083,2016-03-26,CHI,ORL,72,89,111.0
21501099,2016-03-28,ATL,CHI,73,100,102.0
21501107,2016-03-29,CHI,IND,74,98,96.0
21501124,2016-03-31,CHI,HOU,75,103,100.0
21501139,2016-04-02,DET,CHI,76,90,94.0
21501150,2016-04-03,CHI,MIL,77,102,98.0
21501158,2016-04-05,CHI,MEM,78,92,108.0
21501174,2016-04-07,CHI,MIA,79,98,106.0
21501191,2016-04-09,CLE,CHI,80,105,102.0
21501208,2016-04-11,CHI,NOP,81,121,116.0
21501222,2016-04-13,PHI,CHI,82,115,105.0
