season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away,MON
2021-22,1610612763,MEM,Memphis Grizzlies,42100236,2022-05-13,MEM @ GSW,L,48.0,0.625,0.375,0.396,0.042,0.469,0.156,0.135,0.188,0.354,0.579,0.421,0.667,0.333,0.618,0.382,0,0,0,0,3,50,124,143,138,20,29,126,54,121,51,123,150,18,73,101,1,2021,2022,False,GSW,MEM,MAY
2021-22,1610612763,MEM,Memphis Grizzlies,42100235,2022-05-11,MEM vs. GSW,W,48.0,0.586,0.414,0.433,0.06,0.403,0.119,0.164,0.216,0.373,0.69,0.31,0.944,0.056,0.787,0.213,0,0,0,0,3,96,79,126,116,46,69,83,26,107,11,164,23,151,5,170,1,2021,2022,True,MEM,GSW,MAY
2021-22,1610612763,MEM,Memphis Grizzlies,42100234,2022-05-09,MEM @ GSW,L,48.0,0.635,0.365,0.633,0.041,0.276,0.133,0.092,0.112,0.592,0.613,0.387,0.667,0.333,0.625,0.375,0,0,0,0,3,39,136,12,140,128,52,164,122,5,33,140,150,18,66,106,1,2021,2022,False,GSW,MEM,MAY
2021-22,1610612763,MEM,Memphis Grizzlies,42100233,2022-05-07,MEM @ GSW,L,48.0,0.533,0.467,0.429,0.036,0.429,0.179,0.143,0.205,0.393,0.375,0.625,0.75,0.25,0.525,0.475,0,0,0,0,3,135,40,129,149,31,18,114,38,85,144,28,116,45,133,41,1,2021,2022,False,GSW,MEM,MAY
2021-22,1610612763,MEM,Memphis Grizzlies,42100232,2022-05-03,MEM vs. GSW,W,48.0,0.505,0.495,0.415,0.019,0.396,0.17,0.189,0.142,0.396,0.364,0.636,0.643,0.357,0.472,0.528,0,0,0,0,3,150,25,137,165,49,23,55,97,82,151,24,159,16,151,24,1,2021,2022,True,MEM,GSW,MAY
2021-22,1610612763,MEM,Memphis Grizzlies,42100231,2022-05-01,MEM vs. GSW,L,48.0,0.579,0.421,0.431,0.052,0.414,0.147,0.155,0.224,0.379,0.52,0.48,0.813,0.188,0.634,0.366,0,0,0,0,3,99,75,127,126,39,38,97,18,101,75,98,88,85,60,114,1,2021,2022,True,MEM,GSW,MAY
2021-22,1610612763,MEM,Memphis Grizzlies,42100156,2022-04-29,MEM @ MIN,W,48.0,0.628,0.372,0.439,0.035,0.395,0.114,0.167,0.14,0.404,0.48,0.52,0.8,0.2,0.6,0.4,0,0,0,0,3,48,126,122,151,50,74,75,98,78,97,77,91,79,87,86,1,2021,2022,False,MIN,MEM,APR
2021-22,1610612763,MEM,Memphis Grizzlies,42100155,2022-04-26,MEM vs. MIN,W,48.0,0.702,0.298,0.577,0.018,0.189,0.171,0.234,0.207,0.559,0.531,0.469,1.0,0.0,0.615,0.385,0,0,0,0,3,12,163,33,168,165,22,19,34,10,69,106,1,154,75,98,1,2021,2022,True,MEM,MIN,APR
2021-22,1610612763,MEM,Memphis Grizzlies,42100154,2022-04-23,MEM @ MIN,L,48.0,0.628,0.372,0.458,0.034,0.381,0.102,0.161,0.136,0.424,0.593,0.407,1.0,0.0,0.738,0.262,0,0,0,0,3,48,126,111,156,59,90,87,101,58,42,132,1,154,13,162,1,2021,2022,False,MIN,MEM,APR
2021-22,1610612763,MEM,Memphis Grizzlies,42100153,2022-04-21,MEM @ MIN,W,48.0,0.554,0.446,0.404,0.019,0.404,0.067,0.192,0.202,0.385,0.524,0.476,0.786,0.214,0.629,0.371,0,0,0,0,3,116,59,142,164,45,137,51,41,94,73,101,97,72,63,111,1,2021,2022,False,MIN,MEM,APR
2021-22,1610612763,MEM,Memphis Grizzlies,42100152,2022-04-19,MEM vs. MIN,W,48.0,0.63,0.37,0.532,0.048,0.266,0.097,0.202,0.226,0.484,0.606,0.394,0.818,0.182,0.659,0.341,0,0,0,0,3,45,130,56,132,138,98,43,17,32,37,138,81,88,48,127,1,2021,2022,True,MEM,MIN,APR
2021-22,1610612763,MEM,Memphis Grizzlies,42100151,2022-04-16,MEM vs. MIN,L,48.0,0.686,0.314,0.547,0.034,0.179,0.154,0.274,0.214,0.513,0.563,0.438,1.0,0.0,0.641,0.359,0,0,0,0,3,17,157,50,155,168,32,5,27,18,60,115,1,154,56,117,1,2021,2022,True,MEM,MIN,APR
