season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2021-22,1610612763,MEM,Memphis Grizzlies,42100236,2022-05-13,MEM @ GSW,L,48.0,34,96,0.354,15,36,0.417,13,20,0.65,10,34,44,21,7.0,8,6,10,12,17,96,-14.0,1,88,88,88,3,135,4,169,37,60,41,131,103,161,64,66,63,110,4,49,35,168,1,146,140,142,1,2021,2022,False,GSW,MEM,MAY
2021-22,1610612763,MEM,Memphis Grizzlies,42100235,2022-05-11,MEM vs. GSW,W,48.0,47,99,0.475,18,41,0.439,22,30,0.733,18,37,55,37,10.0,12,4,5,17,23,134,39.0,1,1,1,1,3,3,2,62,13,27,31,36,30,128,5,30,5,1,25,8,81,95,18,54,2,1,1,2021,2022,True,MEM,GSW,MAY
2021-22,1610612763,MEM,Memphis Grizzlies,42100234,2022-05-09,MEM @ GSW,L,48.0,40,96,0.417,9,35,0.257,9,15,0.6,10,38,48,25,12.0,10,10,7,19,15,98,-3.0,1,88,88,88,3,58,4,131,129,71,146,165,143,170,64,22,33,51,55,20,6,141,46,163,132,96,1,2021,2022,False,GSW,MEM,MAY
2021-22,1610612763,MEM,Memphis Grizzlies,42100233,2022-05-07,MEM @ GSW,L,48.0,40,92,0.435,16,43,0.372,16,21,0.762,7,23,30,21,12.0,7,4,4,20,24,112,-30.0,1,88,88,88,3,58,16,111,27,16,78,98,87,106,108,168,170,110,55,74,81,65,62,44,52,168,1,2021,2022,False,GSW,MEM,MAY
2021-22,1610612763,MEM,Memphis Grizzlies,42100232,2022-05-03,MEM vs. GSW,W,48.0,36,91,0.396,14,45,0.311,20,21,0.952,13,36,49,17,15.0,13,6,2,23,20,106,5.0,1,1,1,1,3,113,24,150,51,8,122,48,87,7,27,41,27,148,100,5,35,15,108,100,93,68,1,2021,2022,True,MEM,GSW,MAY
2021-22,1610612763,MEM,Memphis Grizzlies,42100231,2022-05-01,MEM vs. GSW,L,48.0,41,95,0.432,16,40,0.4,18,24,0.75,16,30,46,26,16.0,11,6,6,19,25,116,-1.0,1,88,88,88,3,46,7,116,27,32,50,68,59,115,9,107,50,41,115,16,35,116,46,32,33,88,1,2021,2022,True,MEM,GSW,MAY
2021-22,1610612763,MEM,Memphis Grizzlies,42100156,2022-04-29,MEM @ MIN,W,48.0,40,86,0.465,15,32,0.469,19,24,0.792,16,39,55,24,19.0,7,8,5,21,21,114,8.0,1,1,1,1,3,58,58,76,37,107,18,57,59,85,9,18,5,66,156,74,11,95,75,83,43,54,1,2021,2022,False,MIN,MEM,APR
2021-22,1610612763,MEM,Memphis Grizzlies,42100155,2022-04-26,MEM vs. MIN,W,48.0,39,94,0.415,7,28,0.25,26,39,0.667,18,35,53,24,16.0,10,7,7,19,29,111,2.0,1,1,1,1,3,73,10,132,152,146,148,16,5,149,5,55,12,66,115,20,20,141,46,5,57,80,1,2021,2022,True,MEM,MIN,APR
2021-22,1610612763,MEM,Memphis Grizzlies,42100154,2022-04-23,MEM @ MIN,L,48.0,42,86,0.488,15,32,0.469,19,25,0.76,6,33,39,31,19.0,9,4,8,33,23,118,-1.0,1,88,88,88,3,35,58,49,37,107,18,57,51,112,127,77,102,12,156,36,81,156,174,54,25,88,1,2021,2022,False,MIN,MEM,APR
2021-22,1610612763,MEM,Memphis Grizzlies,42100153,2022-04-21,MEM @ MIN,W,48.0,35,83,0.422,14,37,0.378,20,31,0.645,13,35,48,22,18.0,7,9,11,20,28,104,9.0,1,1,1,1,3,128,95,125,51,52,71,48,22,163,27,55,33,88,146,74,8,170,62,7,98,49,1,2021,2022,False,MIN,MEM,APR
2021-22,1610612763,MEM,Memphis Grizzlies,42100152,2022-04-19,MEM vs. MIN,W,48.0,44,92,0.478,11,34,0.324,25,32,0.781,14,34,48,29,12.0,9,1,9,22,28,124,28.0,1,1,1,1,3,17,16,59,98,85,115,22,19,92,20,66,33,16,55,36,161,165,93,7,13,8,1,2021,2022,True,MEM,MIN,APR
2021-22,1610612763,MEM,Memphis Grizzlies,42100151,2022-04-16,MEM vs. MIN,L,48.0,39,86,0.453,7,27,0.259,32,43,0.744,8,27,35,25,12.0,7,8,7,24,32,117,-13.0,1,88,88,88,3,73,58,89,152,155,143,1,1,123,91,143,139,51,55,74,11,141,122,2,30,138,1,2021,2022,True,MEM,MIN,APR
