player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
202692,Alec Burks,Alec,1610612765,DET,31.0,51,12,39,0.235,22.0,113.5,112.9,112.9,114.0,113.9,113.9,-0.5,-1.0,-1.0,0.15,1.97,16.1,0.017,0.124,0.069,8.2,8.1,0.544,0.602,0.218,0.227,102.94,103.25,86.04,103.25,0.109,2422,200,459,3.9,9.0,0.436,292,404,472,495,220,145,187,187,376,366,366,269,283,283,185,207,279,429,253,328,159,156,253,164,112,110,174,134,134,138,208,199,163,148,340,DET
202711,Bojan Bogdanović,Bojan,1610612765,DET,34.0,59,15,44,0.254,32.1,109.6,111.3,111.3,118.1,119.5,119.5,-8.6,-8.2,-8.2,0.133,1.13,11.8,0.018,0.099,0.058,10.5,10.4,0.57,0.627,0.251,0.257,102.59,101.18,84.32,101.18,0.116,3988,430,882,7.3,14.9,0.488,230,369,504,483,76,319,255,255,495,513,513,449,441,441,223,408,408,408,370,415,319,312,159,85,64,64,213,304,304,99,68,72,55,57,181,DET
1630296,Braxton Key,Braxton,1610612765,DET,26.0,3,0,3,0.0,3.0,102.5,100.0,100.0,106.3,104.5,104.5,-3.8,-4.5,-4.5,0.0,0.0,0.0,0.0,0.067,0.042,0.0,0.0,1.0,1.064,0.091,0.087,108.55,110.77,92.31,110.77,0.189,20,1,1,0.3,0.3,1.0,520,528,29,528,528,487,498,498,59,49,49,359,370,370,525,515,525,517,504,506,1,1,1,1,530,533,8,11,11,7,526,535,525,537,1,DET
1631205,Buddy Boeheim,Buddy,1610612765,DET,23.0,10,2,8,0.2,9.0,106.6,105.9,105.9,104.6,103.2,103.2,2.0,2.7,2.7,0.059,0.0,12.5,0.022,0.043,0.032,0.0,0.0,0.259,0.287,0.131,0.135,98.55,99.57,82.98,99.57,-0.003,186,5,27,0.5,2.7,0.185,468,491,87,505,459,415,429,429,40,36,36,178,154,154,460,515,391,381,525,524,1,1,528,531,441,439,480,417,417,532,501,476,508,451,529,DET
1630595,Cade Cunningham,Cade,1610612765,DET,21.0,12,3,9,0.25,33.3,108.6,111.2,111.2,116.1,117.3,117.3,-7.5,-6.1,-6.1,0.306,1.85,20.3,0.027,0.148,0.086,11.0,11.0,0.453,0.492,0.287,0.292,104.07,102.37,85.31,102.37,0.109,850,93,224,7.8,18.7,0.415,460,481,99,484,56,357,265,265,462,480,480,427,404,404,26,230,167,325,177,231,358,360,472,468,26,27,88,210,210,139,322,317,43,18,409,DET
202709,Cory Joseph,Cory,1610612765,DET,31.0,62,12,50,0.194,19.8,109.6,109.7,109.7,113.6,113.8,113.8,-4.0,-4.1,-4.1,0.256,3.88,33.2,0.016,0.07,0.042,8.6,8.5,0.527,0.558,0.149,0.154,99.6,99.47,82.89,99.47,0.087,2541,150,351,2.4,5.7,0.427,203,404,526,511,254,316,324,324,362,357,357,362,358,358,64,24,31,436,491,502,181,183,305,312,359,364,429,424,424,263,262,243,291,278,371,DET
1630647,Eugene Omoruyi,Eugene,1610612765,DET,26.0,40,10,30,0.25,16.1,109.9,111.2,111.2,113.2,113.1,113.1,-3.4,-1.9,-1.9,0.065,0.82,8.7,0.065,0.11,0.086,10.6,10.5,0.498,0.533,0.192,0.197,99.85,99.3,82.75,99.3,0.06,1328,101,228,2.5,5.7,0.443,350,418,342,484,315,305,260,260,347,318,318,350,314,314,443,464,483,126,313,228,329,323,397,381,177,182,418,432,432,434,315,312,280,274,310,DET
1628977,Hamidou Diallo,Hamidou,1610612765,DET,24.0,56,12,44,0.214,17.8,109.5,108.9,108.9,109.8,109.5,109.5,-0.3,-0.6,-0.6,0.088,0.77,9.7,0.056,0.136,0.096,12.6,12.5,0.58,0.593,0.21,0.217,102.65,103.05,85.88,103.05,0.1,2137,215,375,3.8,6.7,0.573,253,404,504,501,298,322,354,354,177,145,145,260,272,272,348,472,462,157,211,185,437,439,127,187,126,122,203,151,151,184,199,235,173,227,61,DET
1630587,Isaiah Livers,Isaiah,1610612765,DET,24.0,52,10,42,0.192,23.1,107.1,107.9,107.9,114.8,115.6,115.6,-7.8,-7.8,-7.8,0.048,1.37,11.0,0.023,0.096,0.059,8.0,8.0,0.545,0.567,0.117,0.121,100.21,99.5,82.92,99.5,0.053,2481,120,288,2.3,5.5,0.417,283,418,493,513,207,406,386,386,406,424,424,429,435,435,497,346,425,369,389,409,150,147,249,271,483,483,399,422,422,468,291,275,305,284,401,DET
1630191,Isaiah Stewart,Isaiah,1610612765,DET,22.0,50,12,38,0.24,28.3,107.8,108.9,108.9,116.3,116.9,116.9,-8.5,-8.0,-8.0,0.073,1.03,10.8,0.078,0.202,0.138,10.5,10.5,0.518,0.56,0.17,0.172,102.02,101.24,84.37,101.24,0.091,2988,195,441,3.9,8.8,0.442,294,404,459,492,140,378,353,353,468,471,471,447,439,439,411,421,430,97,67,70,324,327,337,306,279,286,252,293,293,232,219,209,165,150,316,DET
