player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
1626150,Andrew Harrison,Andrew,1610612763,MEM,22.0,15,9,6,0.6,70.0,0.12,0.091,0.14,0.2,0.278,0.098,0.097,0.045,0.137,0.11,0.182,0.056,0.071,0.143,0.333,0.147,0.075,0.101,235,191,163,99,158,264,299,239,124,87,227,236,266,255,298,150,164,223,139,361,143,282,291
201148,Brandan Wright,Brandan,1610612763,MEM,29.0,6,1,5,0.167,11.0,0.074,0.143,0.133,0.0,0.0,0.0,0.0,0.5,0.182,0.231,0.0,0.0,0.0,1.0,0.0,0.333,0.0,0.111,322,361,136,402,312,354,216,249,222,295,300,307,36,195,129,291,1,234,1,1,365,327,271
202718,Chandler Parsons,Chandler,1610612763,MEM,28.0,2,1,1,0.5,2.0,0.333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,378,361,25,185,405,24,355,4,222,295,300,307,277,353,370,291,1,234,200,422,1,327,368
1627738,Deyonta Davis,Deyonta,1610612763,MEM,20.0,2,1,1,0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,378,361,25,185,389,395,355,386,222,295,300,307,277,54,212,291,1,234,200,1,427,327,368
203210,JaMychal Green,JaMychal,1610612763,MEM,27.0,32,19,13,0.594,88.0,0.153,0.143,0.167,0.13,0.132,0.169,0.188,0.381,0.294,0.315,0.028,0.087,0.125,0.2,0.111,0.238,0.191,0.149,87,53,286,111,124,206,216,192,180,226,157,157,71,78,70,289,186,193,117,260,276,158,205
203516,James Ennis III,James,1610612763,MEM,26.0,26,13,13,0.5,58.0,0.125,0.056,0.095,0.067,0.14,0.129,0.15,0.143,0.257,0.224,0.059,0.25,0.3,0.0,0.25,0.143,0.161,0.076,143,133,286,185,177,249,335,320,216,215,197,187,186,99,141,262,334,84,200,328,134,185,320
1626185,Jarell Martin,Jarell,1610612763,MEM,23.0,7,4,3,0.571,13.0,0.2,0.2,0.25,0.0,0.0,0.375,0.4,0.5,0.182,0.294,0.0,0.0,0.0,0.0,1.0,0.286,0.5,0.278,310,280,96,132,305,111,137,82,222,295,39,33,36,195,79,291,1,234,200,422,330,11,59
201188,Marc Gasol,Marc,1610612763,MEM,32.0,40,21,19,0.525,161.0,0.236,0.265,0.242,0.189,0.21,0.271,0.226,0.114,0.264,0.22,0.338,0.286,0.185,0.417,0.0,0.193,0.221,0.258,26,30,384,172,14,79,72,94,138,147,85,121,210,96,147,62,356,158,52,1,213,128,77
201144,Mike Conley,Mike,1610612763,MEM,29.0,38,19,19,0.5,134.0,0.347,0.34,0.356,0.531,0.453,0.431,0.383,0.077,0.101,0.093,0.453,0.303,0.318,0.0,0.214,0.25,0.342,0.382,35,53,384,185,45,20,33,28,13,15,26,44,241,300,321,37,368,77,200,315,288,39,24
201962,Toney Douglas,Toney,1610612763,MEM,31.0,5,2,3,0.4,11.0,0.167,0.222,0.167,0.0,0.0,0.571,0.625,0.0,0.167,0.133,0.4,0.0,0.0,0.0,1.0,0.167,0.6,0.267,333,333,96,300,310,182,120,192,222,295,10,8,277,219,258,47,1,234,200,422,168,6,70
