group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
Players,202738,Isaiah Thomas,Isaiah,1610612743,DEN,30.0,1,0,1,0.0,2.6,14.5,14.3,14.3,169.5,150.0,150.0,-155.0,-135.7,-135.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174,0.429,0.419,130.54,140.26,116.88,140.26,-0.4,7,0,2,0.0,2.0,0.0,415,417,19,417,241,431,431,431,430,433,433,441,443,443,297,242,297,276,365,378,1,1,348,360,5,12,19,30,30,443,348,326,348,33,348,DEN
Players,1627750,Jamal Murray,Jamal,1610612743,DEN,22.0,40,28,12,0.7,3.2,110.7,110.2,110.2,95.7,94.0,94.0,15.0,16.2,16.2,0.253,1.91,18.6,0.031,0.092,0.061,9.7,9.8,0.388,0.476,0.271,0.286,101.54,102.64,85.53,102.64,0.101,284,23,67,0.6,1.7,0.343,21,4,299,43,148,199,156,156,64,78,78,89,72,72,44,92,104,194,238,256,301,302,274,262,57,62,232,299,299,155,44,29,86,59,262,DEN
Players,203914,Gary Harris,Gary,1610612743,DEN,24.0,28,18,10,0.643,3.2,113.4,107.8,107.8,99.6,99.0,99.0,13.9,8.8,8.8,0.125,1.33,14.3,0.043,0.129,0.086,10.7,11.1,0.452,0.534,0.198,0.207,102.01,105.01,87.51,105.01,0.116,205,13,31,0.5,1.1,0.419,104,60,264,73,145,157,186,186,85,123,123,95,114,114,127,134,153,152,162,170,322,325,230,197,110,113,215,233,233,130,85,77,124,117,189,DEN
Players,1627736,Malik Beasley,Malik,1610612743,DEN,22.0,22,14,8,0.636,3.1,111.1,109.6,109.6,98.8,96.1,96.1,12.3,13.6,13.6,0.042,0.5,8.3,0.0,0.05,0.027,16.7,17.1,0.647,0.659,0.123,0.129,106.0,108.22,90.19,108.22,0.056,156,9,17,0.4,0.8,0.529,161,102,220,77,168,192,163,163,79,95,95,101,86,86,265,214,246,276,333,359,394,400,79,96,260,266,113,159,159,253,124,152,145,199,87,DEN
Players,1627823,Juancho Hernangomez,Juancho,1610612743,DEN,23.0,15,10,5,0.667,3.1,94.2,93.1,93.1,101.4,98.0,98.0,-7.2,-4.8,-4.8,0.038,0.0,6.3,0.04,0.075,0.058,0.0,0.0,0.542,0.599,0.129,0.132,100.98,103.28,86.07,103.28,0.076,102,5,12,0.3,0.8,0.417,229,167,156,50,167,356,335,335,108,111,111,283,261,261,275,242,266,162,290,274,1,1,128,137,249,258,247,282,282,215,188,198,182,187,190,DEN
Players,1629118,Thomas Welsh,Thomas,1610612743,DEN,23.0,1,0,1,0.0,0.1,0.0,0.0,0.0,227.3,100.0,100.0,-227.3,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.4,360.0,300.0,360.0,0.0,0,0,0,0.0,0.0,0.0,415,417,19,417,446,432,432,432,444,127,127,445,431,432,297,242,297,276,365,378,1,1,348,364,403,403,12,6,6,338,348,393,348,393,348,DEN
Players,203115,Will Barton,Will,1610612743,DEN,28.0,16,10,6,0.625,2.5,123.9,121.2,121.2,96.0,92.0,92.0,27.9,29.1,29.1,0.074,2.0,14.3,0.021,0.167,0.089,7.1,6.8,0.7,0.638,0.105,0.119,99.13,102.35,85.29,102.35,0.114,85,5,10,0.3,0.6,0.5,220,167,179,85,248,64,51,51,66,73,73,43,32,32,206,73,153,228,101,164,257,252,54,109,301,284,293,309,309,134,188,215,207,238,99,DEN
Players,1628399,Tyler Lydon,Tyler,1610612743,DEN,23.0,1,0,1,0.0,0.1,0.0,0.0,0.0,227.3,100.0,100.0,-227.3,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.4,360.0,300.0,360.0,0.0,0,0,0,0.0,0.0,0.0,415,417,19,417,446,432,432,432,444,127,127,445,431,432,297,242,297,276,365,378,1,1,348,364,403,403,12,6,6,338,348,393,348,393,348,DEN
Players,1628470,Torrey Craig,Torrey,1610612743,DEN,28.0,25,19,6,0.76,1.4,92.5,84.6,84.6,99.5,93.8,93.8,-7.0,-9.1,-9.1,0.053,0.0,8.3,0.135,0.206,0.169,0.0,0.0,0.773,0.773,0.118,0.134,100.62,108.32,90.27,108.32,0.235,78,8,11,0.3,0.4,0.727,135,44,179,25,359,361,374,374,84,77,77,280,293,293,247,242,246,34,55,29,1,1,39,46,272,254,257,157,157,27,139,208,204,309,29,DEN
Players,1626168,Trey Lyles,Trey,1610612743,DEN,23.0,6,2,4,0.333,1.2,67.8,58.8,58.8,119.7,106.3,106.3,-52.0,-47.4,-47.4,0.0,0.0,0.0,0.0,0.333,0.133,0.0,0.0,1.0,0.694,0.05,0.086,99.36,113.22,94.35,113.22,0.111,17,1,1,0.2,0.2,1.0,327,331,129,354,382,414,416,416,334,220,220,407,408,408,297,242,297,276,8,67,1,1,5,74,390,354,286,109,109,142,291,355,284,372,1,DEN
