TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,DEF_RATING,DREB,DREB_PCT,STL,BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,STL_RANK,BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
1610612738,Boston Celtics,19,16,3,0.842,917.0,108.2,33.2,0.762,6.2,5.3,13.3,9.5,9.8,47.3,2,1,1,1,2,3,3,2,9,4,6,3,3,12
1610612739,Cleveland Cavaliers,12,5,7,0.417,576.0,111.1,31.1,0.699,6.7,4.6,12.8,13.2,12.7,39.8,6,8,13,9,6,8,10,9,6,8,4,9,9,1
1610612742,Dallas Mavericks,22,13,9,0.591,1056.0,110.7,32.2,0.722,6.3,5.3,14.8,10.9,11.7,41.5,1,2,15,3,1,5,8,7,8,5,9,6,8,4
1610612743,Denver Nuggets,12,7,5,0.583,576.0,110.9,32.6,0.757,6.4,4.3,14.7,10.8,14.3,50.0,6,5,11,4,6,6,7,5,7,11,8,5,12,14
1610612754,Indiana Pacers,17,8,9,0.471,826.0,118.8,30.7,0.682,5.4,4.8,13.5,14.5,10.9,46.5,3,4,15,7,3,13,12,14,14,7,7,13,5,11
1610612746,LA Clippers,6,2,4,0.333,288.0,115.9,30.8,0.683,6.2,3.2,18.0,13.8,15.5,43.3,10,10,2,10,12,10,11,12,10,14,14,12,15,6
1610612747,Los Angeles Lakers,5,1,4,0.2,240.0,113.4,33.2,0.72,6.0,4.0,10.8,13.4,15.0,55.2,13,13,2,13,13,9,2,8,11,13,1,10,13,16
1610612748,Miami Heat,5,1,4,0.2,240.0,117.7,30.6,0.727,4.6,1.4,16.2,11.8,8.8,40.8,13,13,2,13,13,12,13,6,16,16,13,7,1,2
1610612749,Milwaukee Bucks,6,2,4,0.333,293.0,119.4,32.6,0.697,5.2,3.1,12.3,13.4,11.6,45.2,10,10,2,10,10,14,6,10,15,15,3,11,7,9
1610612750,Minnesota Timberwolves,16,9,7,0.563,768.0,110.9,31.8,0.762,7.3,4.6,15.7,9.6,10.9,44.0,4,3,13,5,4,7,9,3,5,9,12,4,6,7
1610612740,New Orleans Pelicans,4,0,4,0.0,192.0,109.6,33.3,0.797,8.8,4.5,19.8,8.5,17.8,44.0,15,15,2,15,15,4,1,1,1,10,15,1,16,7
1610612752,New York Knicks,13,7,6,0.538,629.0,120.6,29.2,0.694,5.6,5.3,15.0,12.6,12.8,46.4,5,5,12,6,5,15,15,11,12,3,11,8,10,10
1610612760,Oklahoma City Thunder,10,6,4,0.6,480.0,104.5,32.8,0.683,7.8,6.2,11.5,16.0,10.2,41.2,8,7,2,2,8,2,5,13,3,2,2,14,4,3
1610612753,Orlando Magic,7,3,4,0.429,336.0,100.0,33.0,0.757,8.0,5.1,14.9,9.4,14.0,48.3,9,9,2,8,9,1,4,4,2,6,10,2,11,13
1610612755,Philadelphia 76ers,6,2,4,0.333,293.0,116.7,30.0,0.63,5.4,6.2,13.3,18.8,15.4,42.3,10,10,2,10,10,11,14,15,13,1,5,16,14,5
1610612756,Phoenix Suns,4,0,4,0.0,192.0,123.2,25.3,0.608,7.5,4.3,19.8,17.3,9.5,50.5,15,15,2,15,15,16,16,16,4,11,15,15,2,15
