season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away
2021-22,1610612765,DET,Detroit Pistons,22100092,2021-10-31,DET @ BKN,L,48.0,17.0,5.0,4.0,30.0,17.0,4.0,12.0,42.0,0,0,0,0,117,1001,2291,2260,2359,1307,53,1179,672,1,2021,2022,False,BKN,DET
2021-22,1610612745,HOU,Houston Rockets,22100093,2021-10-31,HOU @ LAL,L,48.0,14.0,19.0,14.0,48.0,32.0,10.0,20.0,44.0,0,0,0,0,117,1426,358,848,1031,2432,667,2125,849,1,2021,2022,False,LAL,HOU
2021-22,1610612749,MIL,Milwaukee Bucks,22100091,2021-10-31,MIL vs. UTA,L,48.0,18.0,18.0,20.0,44.0,9.0,8.0,11.0,42.0,0,0,0,0,117,845,448,270,1446,226,380,989,672,1,2021,2022,True,MIL,UTA
2021-22,1610612762,UTA,Utah Jazz,22100091,2021-10-31,UTA @ MIL,W,48.0,9.0,8.0,11.0,42.0,18.0,18.0,20.0,44.0,0,0,0,0,117,2125,1945,1283,1613,1461,1927,2125,849,1,2021,2022,False,MIL,UTA
2021-22,1610612742,DAL,Dallas Mavericks,22100089,2021-10-31,DAL vs. SAC,W,48.0,20.0,9.0,13.0,52.0,13.0,29.0,1.0,60.0,0,0,0,0,117,601,1795,996,674,721,2439,26,2161,1,2021,2022,True,DAL,SAC
2021-22,1610612758,SAC,Sacramento Kings,22100089,2021-10-31,SAC @ DAL,L,48.0,13.0,29.0,1.0,60.0,20.0,9.0,13.0,52.0,0,0,0,0,117,1595,15,2430,223,1753,517,1330,1630,1,2021,2022,False,DAL,SAC
2021-22,1610612766,CHA,Charlotte Hornets,22100090,2021-10-31,CHA vs. POR,W,48.0,11.0,16.0,11.0,44.0,9.0,22.0,4.0,42.0,0,0,0,0,117,1888,662,1283,1446,226,2262,108,672,1,2021,2022,True,CHA,POR
2021-22,1610612747,LAL,Los Angeles Lakers,22100093,2021-10-31,LAL vs. HOU,W,48.0,32.0,10.0,20.0,44.0,14.0,19.0,14.0,48.0,0,0,0,0,117,26,1624,270,1446,867,2014,1466,1246,1,2021,2022,True,LAL,HOU
2021-22,1610612757,POR,Portland Trail Blazers,22100090,2021-10-31,POR @ CHA,L,48.0,9.0,22.0,4.0,42.0,11.0,16.0,11.0,44.0,0,0,0,0,117,2125,144,2260,1613,452,1649,989,849,1,2021,2022,False,CHA,POR
2021-22,1610612751,BKN,Brooklyn Nets,22100092,2021-10-31,BKN vs. DET,W,48.0,17.0,4.0,12.0,42.0,17.0,5.0,4.0,30.0,0,0,0,0,117,1001,2349,1132,1613,1307,113,108,78,1,2021,2022,True,BKN,DET
