player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
1630264,Anthony Gill,Anthony,1610612764,WAS,31.0,50,9,41,0.18,9.3,1.5,3.2,0.469,0.2,0.8,0.244,0.6,0.7,0.806,0.7,1.1,1.9,0.7,0.5,0.3,0.2,0.3,1.0,0.6,3.8,0.1,8.0,0,0,7.5,291,412,59,526,454,396,419,224,431,436,443,353,372,203,249,434,399,435,410,441,342,285,434,401,410,240,433,257,38,436,WAS
1641731,Bilal Coulibaly,Bilal,1610612764,WAS,19.0,63,11,52,0.175,27.2,3.0,6.9,0.435,1.0,2.9,0.346,1.5,2.1,0.702,0.9,3.2,4.1,1.7,1.4,0.9,0.8,0.7,2.2,1.6,8.4,-6.7,19.6,1,0,18.6,191,392,19,529,141,227,211,350,220,220,277,160,148,384,204,162,174,218,141,119,80,103,112,172,216,551,208,190,38,210,WAS
1630557,Corey Kispert,Corey,1610612764,WAS,25.0,80,15,65,0.188,25.8,4.8,9.9,0.486,2.3,6.0,0.383,1.4,2.0,0.726,0.4,2.4,2.8,2.0,1.2,0.5,0.2,0.6,1.8,1.5,13.4,-5.6,20.6,1,0,21.9,23,347,1,517,168,128,128,180,55,53,146,162,160,354,410,251,301,203,169,302,354,131,211,191,120,537,191,190,38,168,WAS
1630166,Deni Avdija,Deni,1610612764,WAS,23.0,75,14,61,0.187,30.1,5.4,10.7,0.506,1.2,3.1,0.374,2.7,3.6,0.74,1.1,6.1,7.2,3.8,2.1,0.8,0.5,1.0,2.5,3.3,14.7,-4.4,30.7,18,0,29.4,76,361,4,519,97,100,113,133,192,195,176,70,61,339,145,30,45,90,55,175,176,33,64,53,99,511,82,38,38,85,WAS
1630647,Eugene Omoruyi,Eugene,1610612764,WAS,27.0,43,5,38,0.116,9.1,1.9,3.9,0.485,0.3,1.1,0.283,0.7,1.1,0.653,0.8,1.2,2.0,0.8,0.5,0.6,0.1,0.4,1.4,1.1,4.8,-3.2,10.2,1,0,9.4,330,466,77,552,460,345,360,182,402,407,407,297,272,444,226,433,386,408,400,242,436,230,294,257,353,475,379,190,38,384,WAS
1628977,Hamidou Diallo,Hamidou,1610612764,WAS,25.0,2,1,1,0.5,2.4,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,1.0,2.0,5.5,0,0,4.5,555,538,546,300,566,528,542,139,498,541,498,531,538,531,169,557,493,474,385,80,520,525,497,547,544,116,496,257,38,506,WAS
1630215,Jared Butler,Jared,1610612764,WAS,23.0,40,6,34,0.15,14.1,2.5,5.0,0.488,0.6,2.0,0.308,0.8,0.9,0.861,0.2,1.2,1.5,3.2,1.3,0.7,0.2,0.3,1.5,1.1,6.3,-1.2,14.3,1,0,13.3,349,458,113,540,353,283,291,174,317,299,363,285,326,91,486,425,448,120,164,201,354,282,291,263,289,350,296,190,38,302,WAS
1631098,Johnny Davis,Johnny,1610612764,WAS,22.0,50,8,42,0.16,12.3,1.2,3.1,0.403,0.3,0.8,0.35,0.3,0.5,0.583,0.4,1.1,1.4,0.6,0.3,0.4,0.2,0.3,1.1,0.5,3.0,-3.0,7.1,0,0,6.5,291,423,49,534,392,437,426,439,410,438,258,456,434,475,421,441,449,444,486,386,354,334,375,429,452,464,457,257,38,458,WAS
1629673,Jordan Poole,Jordan,1610612764,WAS,25.0,78,15,63,0.192,30.1,6.3,15.2,0.413,2.4,7.2,0.326,2.5,2.8,0.877,0.4,2.3,2.7,4.4,2.4,1.1,0.3,1.0,3.1,2.7,17.4,-7.1,29.1,4,0,29.7,43,347,2,516,98,75,55,420,50,25,333,83,94,71,397,269,308,72,43,59,265,43,12,80,69,556,98,120,38,83,WAS
1631262,Jules Bernard,Jules,1610612764,WAS,24.0,19,2,17,0.105,7.9,1.5,3.4,0.453,0.6,1.5,0.379,0.3,0.5,0.556,0.5,0.8,1.4,0.8,0.4,0.2,0.1,0.1,0.7,0.7,3.9,1.4,7.0,0,0,7.1,446,511,359,553,477,391,405,282,318,350,156,461,437,483,335,485,462,397,427,497,504,479,458,367,409,148,461,257,38,446,WAS
