player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank,team
203083,Andre Drummond,Andre,1610612765,DET,25.0,4,0,4,0.0,127.34833333333331,131.8,32,0.291,0.427,6,0.429,5,0.556,35,27,71,158,-2.25,151,173,69,173,111,211,62,8,7,56,7,48,13,93,92,156,126,165,DET
201933,Blake Griffin,Blake,1610612765,DET,30.0,2,0,2,0.0,58.08833333333333,119.4,8,0.138,0.205,2,0.2,0,0.0,18,20,16,66,-0.75,198,173,13,173,146,185,141,88,88,122,90,141,141,61,77,61,75,89,DET
1628971,Bruce Brown,Bruce,1610612765,DET,22.0,4,0,4,0.0,56.68333333333333,125.4,7,0.125,0.194,2,0.333,1,0.2,23,19,26,72,-0.88,151,173,69,173,148,203,148,117,105,122,17,96,72,68,76,83,77,94,DET
203922,Glenn Robinson III,Glenn,1610612765,DET,25.0,3,0,3,0.0,35.583333333333336,114.5,5,0.139,0.179,2,0.5,0,0.0,3,7,15,38,-0.39,180,173,38,173,163,167,159,87,118,122,3,141,141,28,44,58,56,66,DET
202397,Ish Smith,Ish,1610612765,DET,30.0,4,0,4,0.0,80.81666666666666,102.9,10,0.119,0.159,3,0.25,1,0.111,25,18,32,78,-0.51,151,173,69,173,133,76,131,125,132,92,52,96,107,74,73,94,81,71,DET
202720,Jon Leuer,Jon,1610612765,DET,30.0,1,0,1,0.0,4.866666666666666,118.2,0,0.0,0.0,0,0.0,0,0.0,0,2,0,10,-0.06,209,173,1,173,204,182,199,199,199,171,171,141,141,1,20,1,22,35,DET
101181,Jose Calderon,Jose,1610612765,DET,37.0,3,0,3,0.0,9.666666666666666,104.5,0,0.0,0.0,1,0.2,0,0.0,0,2,0,14,-0.07,180,173,38,173,199,95,199,199,199,149,90,141,141,1,20,1,27,36,DET
1629017,Khyri Thomas,Khyri,1610612765,DET,23.0,3,0,3,0.0,15.05,80.6,2,0.2,0.25,2,0.286,0,0.0,0,2,0,16,0.04,180,173,38,173,183,15,178,34,54,122,36,141,141,1,20,1,33,15,DET
204038,Langston Galloway,Langston,1610612765,DET,27.0,4,0,4,0.0,109.905,109.1,13,0.125,0.178,2,0.105,4,0.333,29,24,39,112,-0.95,151,173,69,173,119,125,118,117,119,122,146,61,39,85,87,107,100,100,DET
1628379,Luke Kennard,Luke,1610612765,DET,23.0,4,0,4,0.0,132.66166666666666,121.1,16,0.132,0.198,3,0.125,1,0.071,33,28,53,142,-1.79,151,173,69,173,104,192,106,101,100,92,138,96,124,90,96,133,114,138,DET
202704,Reggie Jackson,Reggie,1610612765,DET,29.0,4,0,4,0.0,107.78333333333332,128.6,8,0.081,0.123,3,0.214,0,0.0,28,26,49,134,-1.8,151,173,69,173,121,207,141,164,162,92,78,141,141,82,90,126,108,140,DET
1627748,Thon Maker,Thon,1610612765,DET,22.0,4,0,4,0.0,68.59666666666666,118.2,5,0.068,0.106,0,0.0,4,0.8,23,13,28,76,-0.87,151,173,69,173,138,183,159,178,176,171,171,61,7,68,64,88,79,93,DET
201961,Wayne Ellington,Wayne,1610612765,DET,31.0,4,0,4,0.0,131.25,124.0,12,0.092,0.135,3,0.2,0,0.0,42,34,60,156,-1.97,151,173,69,173,107,201,122,154,153,92,90,141,141,109,103,148,125,143,DET
2585,Zaza Pachulia,Zaza,1610612765,DET,35.0,2,0,2,0.0,21.7,89.4,8,0.32,0.381,0,0.0,0,0.0,6,8,6,28,-0.02,198,173,13,173,174,23,141,4,11,171,171,141,141,37,49,34,44,22,DET
