close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
1628464,Daniel Theis,1610612738,BOS,F-C,28.0,65,65,1.0,6.6,14.62,0.452,0.481,-0.029
1627759,Jaylen Brown,1610612738,BOS,G-F,23.0,57,57,1.0,5.86,13.11,0.447,0.457,-0.01
202689,Kemba Walker,1610612738,BOS,G,30.0,56,56,1.0,5.96,12.95,0.461,0.45,0.01
203935,Marcus Smart,1610612738,BOS,G,26.0,60,60,1.0,4.85,11.35,0.427,0.455,-0.027
1628369,Jayson Tatum,1610612738,BOS,F-G,22.0,66,66,1.0,4.62,10.2,0.453,0.453,0.0
202683,Enes Freedom,1610612738,BOS,C,28.0,57,57,1.0,4.4,10.02,0.44,0.482,-0.042
202330,Gordon Hayward,1610612738,BOS,F,30.0,52,52,1.0,3.94,8.63,0.457,0.461,-0.004
1629684,Grant Williams,1610612738,BOS,F,21.0,68,68,1.0,3.41,7.87,0.434,0.458,-0.025
1629057,Robert Williams III,1610612738,BOS,C-F,22.0,28,28,1.0,2.86,6.93,0.412,0.475,-0.063
202954,Brad Wanamaker,1610612738,BOS,G,30.0,69,69,1.0,3.22,6.86,0.469,0.451,0.018
1628400,Semi Ojeleye,1610612738,BOS,F,25.0,67,67,1.0,2.3,5.34,0.43,0.457,-0.027
1629738,Vincent Poirier,1610612738,BOS,C-F,26.0,19,19,1.0,1.79,4.68,0.382,0.475,-0.093
1629641,Romeo Langford,1610612738,BOS,G-F,20.0,25,25,1.0,1.68,4.52,0.372,0.439,-0.067
1629605,Tacko Fall,1610612738,BOS,C,24.0,4,4,1.0,2.0,4.0,0.5,0.474,0.026
1629682,Tremont Waters,1610612738,BOS,G,22.0,10,10,1.0,1.5,3.9,0.385,0.434,-0.05
1629750,Javonte Green,1610612738,BOS,G-F,26.0,41,41,1.0,1.56,3.9,0.4,0.449,-0.049
1629035,Carsen Edwards,1610612738,BOS,G,22.0,34,34,1.0,1.35,3.26,0.414,0.43,-0.016
