SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,AVAILABLE_FLAG
2024-25,1610612760,OKC,Oklahoma City Thunder,0042400404,2025-06-13T00:00:00,OKC @ IND,W,48.0,18.8,17.3,7.5,37.5,17.3,8.3,6.8,27.0,0,0,0,1,11,11,8,101,41,135,39,42,34,1
2024-25,1610612754,IND,Indiana Pacers,0042400404,2025-06-13T00:00:00,IND vs. OKC,L,48.0,17.3,8.3,6.8,27.0,18.8,17.3,7.5,37.5,0,0,0,82,11,24,114,113,126,146,151,52,112,1
2024-25,1610612760,OKC,Oklahoma City Thunder,0042400403,2025-06-11T00:00:00,OKC @ IND,L,48.0,10.5,5.3,7.5,36.0,15.8,9.8,12.8,37.5,0,0,0,82,11,88,150,101,52,123,65,127,112,1
2024-25,1610612754,IND,Indiana Pacers,0042400403,2025-06-11T00:00:00,IND vs. OKC,W,48.0,15.8,9.8,12.8,37.5,10.5,5.3,7.5,36.0,0,0,0,1,11,36,88,35,41,64,9,52,93,1
2024-25,1610612754,IND,Indiana Pacers,0042400402,2025-06-08T00:00:00,IND @ OKC,L,48.0,12.8,7.5,6.8,25.5,10.5,6.8,3.0,31.5,0,0,0,82,11,60,125,113,131,64,19,8,54,1
2024-25,1610612760,OKC,Oklahoma City Thunder,0042400402,2025-06-08T00:00:00,OKC vs. IND,W,48.0,10.5,6.8,3.0,31.5,12.8,7.5,6.8,25.5,0,0,0,1,11,88,134,150,99,96,31,42,25,1
2024-25,1610612754,IND,Indiana Pacers,0042400401,2025-06-05T00:00:00,IND @ OKC,W,48.0,3.0,9.0,7.5,25.5,8.3,8.3,8.3,34.5,0,0,0,1,11,160,100,101,131,33,39,63,77,1
2024-25,1610612760,OKC,Oklahoma City Thunder,0042400401,2025-06-05T00:00:00,OKC vs. IND,L,48.0,8.3,8.3,8.3,34.5,3.0,9.0,7.5,25.5,0,0,0,82,11,121,114,90,71,3,50,52,25,1
2024-25,1610612754,IND,Indiana Pacers,0042400306,2025-05-31T00:00:00,IND vs. NYK,W,48.0,25.5,9.0,18.8,37.5,9.8,11.3,7.5,40.5,0,0,0,1,11,3,100,7,41,52,89,52,130,1
2024-25,1610612752,NYK,New York Knicks,0042400306,2025-05-31T00:00:00,NYK @ IND,L,48.0,9.8,11.3,7.5,40.5,25.5,9.0,18.8,37.5,0,0,0,82,11,101,63,101,22,159,50,155,112,1
2024-25,1610612754,IND,Indiana Pacers,0042400305,2025-05-29T00:00:00,IND @ NYK,L,48.0,15.0,5.3,12.0,25.5,11.3,9.8,11.3,45.0,0,0,0,82,11,41,150,38,131,78,65,110,153,1
2024-25,1610612752,NYK,New York Knicks,0042400305,2025-05-29T00:00:00,NYK vs. IND,W,48.0,11.3,9.8,11.3,45.0,15.0,5.3,12.0,25.5,0,0,0,1,11,76,88,48,8,118,9,116,25,1
