season,team_id,game_id,game_date,away_team,home_team,opponent,opponent_id,game_no,pf,opp_pf,wl,differential
2016-17,1610612739,21600001,2016-10-25,NYK,CLE,NYK,1610612752,1,117,88,W,29
2016-17,1610612739,21600018,2016-10-28,CLE,TOR,TOR,1610612761,2,94,91,W,3
2016-17,1610612739,21600029,2016-10-29,ORL,CLE,ORL,1610612753,3,105,99,W,6
2016-17,1610612739,21600047,2016-11-01,HOU,CLE,HOU,1610612745,4,128,120,W,8
2016-17,1610612739,21600068,2016-11-03,BOS,CLE,BOS,1610612738,5,128,122,W,6
2016-17,1610612739,21600080,2016-11-05,CLE,PHI,PHI,1610612755,6,102,101,W,1
2016-17,1610612739,21600100,2016-11-08,ATL,CLE,ATL,1610612737,7,106,110,L,-4
2016-17,1610612739,21600122,2016-11-11,CLE,WAS,WAS,1610612764,8,105,94,W,11
2016-17,1610612739,21600140,2016-11-13,CHA,CLE,CHA,1610612766,9,100,93,W,7
2016-17,1610612739,21600153,2016-11-15,TOR,CLE,TOR,1610612761,10,121,117,W,4
2016-17,1610612739,21600160,2016-11-16,CLE,IND,IND,1610612754,11,93,103,L,-10
2016-17,1610612739,21600175,2016-11-18,DET,CLE,DET,1610612765,12,104,81,W,23
2016-17,1610612739,21600215,2016-11-23,POR,CLE,POR,1610612757,13,137,125,W,12
2016-17,1610612739,21600227,2016-11-25,DAL,CLE,DAL,1610612742,14,128,90,W,38
2016-17,1610612739,21600245,2016-11-27,CLE,PHI,PHI,1610612755,15,112,108,W,4
2016-17,1610612739,21600262,2016-11-29,CLE,MIL,MIL,1610612749,16,101,118,L,-17
2016-17,1610612739,21600279,2016-12-01,LAC,CLE,LAC,1610612746,17,94,113,L,-19
2016-17,1610612739,21600286,2016-12-02,CLE,CHI,CHI,1610612741,18,105,111,L,-6
2016-17,1610612739,21600305,2016-12-05,CLE,TOR,TOR,1610612761,19,116,112,W,4
2016-17,1610612739,21600327,2016-12-07,CLE,NYK,NYK,1610612752,20,126,94,W,32
2016-17,1610612739,21600338,2016-12-09,MIA,CLE,MIA,1610612748,21,114,84,W,30
2016-17,1610612739,21600349,2016-12-10,CHA,CLE,CHA,1610612766,22,116,105,W,11
