group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
Players,1641998,Trey Jemison III,Trey,1610612747,LAL,25.0,3,1,2,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,380,375,352,372,495,369,419,369,265,347,265,307,313,307,302,382,400,337,291,263,208,213,385,339,392,217,447,216,27,447,LAL
Players,1642261,Dalton Knecht,Dalton,1610612747,LAL,24.0,12,5,7,0.417,2.3,0.3,0.6,0.571,0.2,0.3,0.5,0.2,0.2,1.0,0.2,0.3,0.5,0.1,0.0,0.0,0.0,0.0,0.2,0.1,1.0,-0.7,1.7,0,0,1.8,244,243,212,330,291,200,262,95,127,193,46,221,256,1,134,215,192,295,291,263,208,213,314,315,203,321,277,216,27,264,LAL
Players,1628467,Maxi Kleber,Maxi,1610612747,LAL,33.0,10,5,5,0.5,1.7,0.1,0.3,0.333,0.1,0.3,0.333,0.0,0.0,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.1,0.0,0.4,0.0,0.3,0.2,1.0,0,0,0.9,269,243,260,212,372,345,371,289,194,228,138,307,313,307,215,368,360,282,291,263,99,213,141,339,366,199,387,216,27,384,LAL
Players,1630692,Jordan Goodwin,Jordan,1610612747,LAL,26.0,5,2,3,0.4,1.9,0.2,0.2,1.0,0.2,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,-1.0,0.6,0,0,0.8,342,335,319,340,355,295,393,1,96,275,1,307,313,307,302,382,400,337,291,263,208,213,288,339,307,351,413,216,27,394,LAL
Players,202693,Markieff Morris,Markieff,1610612747,LAL,35.0,1,0,1,0.0,2.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,0,0,0.0,439,450,395,450,241,369,132,369,265,25,265,307,313,307,302,382,400,337,291,263,208,213,385,339,392,495,447,216,27,447,LAL
Players,1630559,Austin Reaves,Austin,1610612747,LAL,27.0,34,20,14,0.588,2.6,0.4,1.1,0.405,0.2,0.7,0.304,0.7,0.9,0.806,0.0,0.1,0.1,0.4,0.1,0.1,0.1,0.0,0.4,0.7,1.8,0.7,2.9,7,1,2.9,21,12,67,134,243,159,115,231,95,74,178,47,48,140,296,358,381,77,197,161,157,208,177,44,99,149,143,44,13,137,LAL
Players,1629216,Gabe Vincent,Gabe,1610612747,LAL,28.0,20,13,7,0.65,2.3,0.3,0.5,0.556,0.2,0.3,0.6,0.2,0.2,1.0,0.1,0.1,0.1,0.2,0.0,0.3,0.1,0.0,0.5,0.1,0.8,0.4,2.0,0,0,1.8,160,96,212,86,294,252,325,105,147,245,32,237,269,1,272,380,391,236,291,35,171,213,113,333,253,177,238,216,27,257,LAL
Players,1629629,Cam Reddish,Cam,1610612747,LAL,25.0,6,3,3,0.5,1.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,0.0,0,0,0.0,322,304,319,212,420,369,401,369,265,347,265,307,313,307,302,382,400,337,291,263,208,213,385,339,392,384,447,216,27,447,LAL
Players,1631132,Christian Koloko,Christian,1610612747,LAL,24.0,3,2,1,0.667,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.5,0,0,0.3,380,335,395,73,442,369,419,369,265,347,265,307,313,307,302,382,400,90,291,263,208,213,187,339,392,217,419,216,27,430,LAL
Players,1629637,Jaxson Hayes,Jaxson,1610612747,LAL,25.0,11,7,4,0.636,2.4,0.5,0.5,1.0,0.0,0.0,0.0,0.2,0.2,1.0,0.4,0.2,0.5,0.3,0.2,0.0,0.0,0.0,0.5,0.1,1.1,2.3,2.0,0,0,1.9,254,209,286,92,285,149,319,1,265,347,265,211,250,1,54,319,179,136,128,263,208,213,108,305,192,38,246,216,27,249,LAL
