season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2020-21,1627823,Juancho Hernangomez,Juancho,1610612750,MIN,Minnesota Timberwolves,22001071,2021-05-16T00:00:00,MIN vs. DAL,W,48.4,0.0,0.0,0.0,9.1,13.6,9.1,13.6,45.5,0.0,0.0,13.6,0.0,23.6,1,1,1,1,8762,10450,8917,8314,9329,9853,8452,14297,11765,7210,1,22424,16020,19051,1,10:39,2020,2021
2020-21,1629020,Jarred Vanderbilt,Jarred,1610612750,MIN,Minnesota Timberwolves,22001071,2021-05-16T00:00:00,MIN vs. DAL,W,49.5,6.3,4.2,6.3,12.5,16.7,16.7,4.2,37.5,0.0,4.2,2.1,4.2,66.5,1,1,1,1,5892,4103,5534,2802,6260,12674,16289,5051,16532,7210,21918,7617,7994,2440,1,23:45,2020,2021
2020-21,201937,Ricky Rubio,Ricky,1610612750,MIN,Minnesota Timberwolves,22001071,2021-05-16T00:00:00,MIN vs. DAL,W,43.0,0.0,0.0,0.0,4.3,21.3,12.8,10.6,42.6,0.0,0.0,2.1,0.0,32.1,1,1,1,1,21139,10450,8917,8314,14678,16793,12623,11317,13669,7210,1,7709,16020,15900,1,20:12,2020,2021
2020-21,1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,Minnesota Timberwolves,22001071,2021-05-16T00:00:00,MIN vs. DAL,W,48.7,3.1,6.3,0.0,15.6,20.3,21.9,6.3,46.9,0.0,1.6,9.4,9.4,72.3,1,1,1,1,7919,8658,3163,8314,4104,16100,19818,6880,10909,7210,17195,21219,1482,1525,1,31:11,2020,2021
2020-21,1629162,Jordan McLaughlin,Jordan,1610612750,MIN,Minnesota Timberwolves,22001071,2021-05-16T00:00:00,MIN vs. DAL,W,58.4,0.0,0.0,0.0,22.2,16.7,50.0,0.0,33.3,0.0,0.0,5.6,5.6,80.6,1,1,1,1,112,10450,8917,8314,1484,12674,22821,1,18463,7210,1,16853,5321,712,1,10:31,2020,2021
2020-21,1626156,D'Angelo Russell,D'Angelo,1610612750,MIN,Minnesota Timberwolves,22001071,2021-05-16T00:00:00,MIN vs. DAL,W,47.0,6.6,0.0,5.3,13.2,15.8,17.1,9.2,34.2,0.0,1.3,0.0,5.3,63.9,1,1,1,1,13218,3785,8917,3760,5828,11947,16804,9830,18247,7210,15954,1,5843,2955,1,35:41,2020,2021
2020-21,1629006,Josh Okogie,Josh,1610612750,MIN,Minnesota Timberwolves,22001071,2021-05-16T00:00:00,MIN vs. DAL,W,47.9,0.0,0.0,2.3,4.7,25.6,23.3,7.0,27.9,2.3,0.0,4.7,4.7,41.6,1,1,1,1,10361,10450,8917,8041,14266,19438,20388,7629,20521,3652,1,14914,7058,11367,1,20:36,2020,2021
2020-21,1630183,Jaden McDaniels,Jaden,1610612750,MIN,Minnesota Timberwolves,22001071,2021-05-16T00:00:00,MIN vs. DAL,W,48.3,3.0,7.5,3.0,11.9,17.9,17.9,6.0,41.8,1.5,0.0,6.0,1.5,39.7,1,1,1,1,8936,8941,2324,6929,6794,14037,17419,6664,14098,5813,1,17747,15192,12347,1,32:23,2020,2021
2020-21,1630162,Anthony Edwards,Anthony,1610612750,MIN,Minnesota Timberwolves,22001071,2021-05-16T00:00:00,MIN vs. DAL,W,50.3,9.2,3.9,2.6,13.2,17.1,26.3,5.3,42.1,2.6,1.3,1.3,3.9,53.9,1,1,1,1,4220,1848,5901,7614,5828,13294,21342,5969,13890,3107,15954,5264,8588,5997,1,38:13,2020,2021
2020-21,1629675,Naz Reid,Naz,1610612750,MIN,Minnesota Timberwolves,22001071,2021-05-16T00:00:00,MIN vs. DAL,W,45.5,0.0,5.4,8.1,21.6,13.5,16.2,8.1,21.6,0.0,0.0,8.1,0.0,62.2,1,1,1,1,17254,10450,4011,1667,1689,9745,16017,8722,21650,7210,1,20352,16020,3413,1,16:49,2020,2021
