player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
203076,Anthony Davis,Anthony,1610612740,NOP,25.0,41,27,14,0.659,4.6,0.914,0.086,0.686,0.214,0.0,0.043,0.314,0.114,0.471,0.792,0.208,0.0,0.0,0.792,0.208,48,93,0.516,17,4,319,71,17,97,282,62,41,221,151,135,161,113,84,228,212,87,116,216,5,11,84
1627767,Cheick Diallo,Cheick,1610612740,NOP,21.0,3,2,1,0.667,1.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2,0.5,360,329,27,57,324,1,294,1,171,221,179,305,233,1,1,249,212,87,1,257,282,306,89
203121,Darius Miller,Darius,1610612740,NOP,28.0,32,18,14,0.563,3.3,0.143,0.857,0.154,0.0,0.692,0.0,0.154,0.231,0.154,0.5,0.5,1.0,0.0,0.875,0.125,8,21,0.381,76,60,319,146,128,348,30,298,171,25,179,252,68,273,138,147,1,87,89,241,134,134,230
202732,DeAndre Liggins,DeAndre,1610612740,NOP,30.0,10,7,3,0.7,1.6,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2,0.5,277,233,114,50,341,243,120,1,1,221,179,305,233,300,1,249,212,87,1,257,282,306,89
202326,DeMarcus Cousins,DeMarcus,1610612740,NOP,27.0,28,16,12,0.571,4.7,0.667,0.333,0.489,0.021,0.223,0.0,0.288,0.149,0.468,0.304,0.696,0.857,0.143,0.433,0.567,30,69,0.435,113,84,290,134,11,170,198,152,170,166,179,154,128,115,213,99,140,80,232,101,21,24,170
202734,E'Twaun Moore,E'Twaun,1610612740,NOP,29.0,46,29,17,0.63,4.0,0.61,0.39,0.667,0.222,0.267,0.022,0.066,0.089,0.444,0.8,0.2,1.0,0.0,0.842,0.158,19,41,0.463,5,2,373,89,42,207,172,64,32,153,172,300,190,118,79,229,1,87,97,236,52,62,146
2731,Emeka Okafor,Emeka,1610612740,NOP,35.0,2,1,1,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,380,354,27,198,399,353,294,312,171,221,179,305,233,300,263,249,212,87,312,257,333,379,333
203546,Ian Clark,Ian,1610612740,NOP,27.0,24,14,10,0.583,2.8,0.6,0.4,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,2,5,0.4,151,108,254,126,194,208,164,143,171,221,14,40,18,94,138,147,212,87,199,109,253,256,201
2746,Josh Smith,Josh,1610612740,NOP,32.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,407,404,27,404,445,353,294,312,171,221,179,305,233,300,263,249,212,87,312,257,333,379,333
201950,Jrue Holiday,Jrue,1610612740,NOP,28.0,48,29,19,0.604,4.7,0.81,0.19,0.677,0.195,0.18,0.015,0.143,0.188,0.481,0.178,0.822,0.375,0.625,0.208,0.792,53,105,0.505,2,2,402,103,12,125,254,63,46,187,177,254,92,108,237,75,203,18,290,43,3,6,88
