team_id,team_name,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,team
1610612738,Boston Celtics,19,11,8,0.579,51.3,38.5,87.9,0.437,11.1,32.3,0.343,19.1,24.8,0.767,9.3,34.7,44.0,22.4,12.3,7.2,4.3,5.9,21.6,22.6,107.1,0.7,3,3,15,3,4,11,6,12,3,3,11,6,3,9,8,10,8,10,2,12,10,12,10,4,9,5,BOSTON CELTICS
1610612739,Cleveland Cavaliers,22,12,10,0.545,51.9,39.5,87.6,0.45,10.8,32.5,0.331,18.6,24.7,0.752,10.5,33.8,44.3,20.6,13.6,6.4,4.7,4.7,20.9,23.4,108.3,-1.8,1,2,16,5,3,9,9,10,6,2,15,7,5,11,3,11,7,12,6,14,9,6,6,3,8,8,CLEVELAND CAVALIERS
1610612744,Golden State Warriors,21,16,5,0.762,49.2,42.1,87.8,0.48,11.4,32.0,0.357,17.1,20.8,0.822,9.3,36.6,45.9,26.6,13.1,8.0,5.9,3.7,20.1,19.8,112.7,10.2,2,1,10,1,9,2,8,3,2,5,10,10,14,3,9,2,3,1,4,7,4,1,4,13,1,1,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,17,11,6,0.647,49.6,38.4,88.2,0.436,13.9,41.1,0.337,17.8,23.0,0.772,9.1,35.4,44.5,19.5,12.5,8.4,5.7,4.5,19.8,20.2,108.5,1.9,4,3,12,2,8,12,4,14,1,1,13,8,10,7,10,6,6,14,3,4,5,5,3,12,7,4,HOUSTON ROCKETS
1610612754,Indiana Pacers,7,3,4,0.429,52.7,42.3,87.9,0.481,10.7,29.8,0.358,15.0,21.2,0.711,8.9,35.0,43.9,23.2,14.4,8.9,3.0,3.9,24.0,22.3,110.3,6.3,9,9,1,8,1,1,7,2,9,7,9,13,13,13,12,9,9,8,11,2,16,2,14,5,3,2,INDIANA PACERS
1610612748,Miami Heat,5,1,4,0.2,47.2,36.0,81.5,0.442,10.6,27.2,0.391,19.1,28.1,0.678,9.4,30.9,40.4,23.4,15.7,8.7,6.3,4.1,28.7,23.6,101.8,-10.6,13,13,1,13,15,16,16,11,10,13,2,5,2,16,7,15,15,7,15,3,3,3,16,2,16,16,MIAMI HEAT
1610612749,Milwaukee Bucks,7,3,4,0.429,52.0,41.8,83.5,0.5,10.2,27.4,0.372,14.9,21.2,0.705,5.9,35.2,41.2,23.5,14.0,7.0,7.2,4.4,24.4,20.7,108.7,-0.6,9,9,1,8,2,3,15,1,11,12,4,14,12,14,16,8,13,6,9,13,1,4,15,11,6,6,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,5,1,4,0.2,50.5,40.0,86.9,0.46,9.5,22.9,0.413,17.5,24.0,0.728,9.1,38.5,47.6,23.6,13.3,5.3,3.4,6.5,19.2,18.5,106.9,-9.3,13,13,1,13,6,8,11,7,14,15,1,9,7,12,11,1,2,5,5,16,14,16,2,15,10,14,MINNESOTA TIMBERWOLVES
1610612740,New Orleans Pelicans,9,5,4,0.556,46.1,41.2,86.1,0.478,9.5,25.9,0.366,13.8,17.6,0.782,7.6,36.1,43.7,25.8,13.9,7.8,4.8,4.7,18.6,18.2,105.5,-0.7,8,5,1,4,16,5,12,4,13,14,6,15,15,5,15,4,10,3,8,10,8,7,1,16,11,7,NEW ORLEANS PELICANS
1610612760,Oklahoma City Thunder,6,2,4,0.333,48.8,37.8,88.0,0.43,10.7,29.3,0.364,16.6,21.5,0.772,9.5,35.3,44.7,16.6,14.2,9.0,4.2,5.6,22.0,21.0,102.9,-4.4,11,11,1,11,12,14,5,15,8,10,7,11,11,8,6,7,5,16,10,1,11,10,11,9,14,11,OKLAHOMA CITY THUNDER
