team_id,team_name,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612738,Boston Celtics,19,11,8,0.579,51.3,15.8,13.3,10.5,43.9,13.2,11.3,11.7,47.2,3,3,15,3,3,10,5,12,12,1,6,5,11,BOSTON CELTICS
1610612739,Cleveland Cavaliers,22,12,10,0.545,51.9,13.9,12.7,10.2,45.3,15.4,13.2,13.9,49.6,1,2,16,5,1,14,8,14,10,6,12,11,14,CLEVELAND CAVALIERS
1610612744,Golden State Warriors,21,16,5,0.762,49.2,17.2,11.2,17.1,41.9,14.8,13.2,12.5,46.9,2,1,10,1,2,6,12,4,13,5,11,7,9,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,17,11,6,0.647,49.6,14.9,12.0,10.2,44.3,14.2,10.3,12.8,47.4,4,3,12,2,4,11,9,14,11,2,3,9,12,HOUSTON ROCKETS
1610612754,Indiana Pacers,7,3,4,0.429,52.7,21.2,14.6,18.7,52.4,15.7,9.6,9.9,37.0,9,9,1,8,10,2,3,1,2,8,1,3,1,INDIANA PACERS
1610612748,Miami Heat,5,1,4,0.2,47.2,18.7,7.5,14.8,37.0,20.3,15.9,10.0,44.9,13,13,1,13,13,3,15,6,16,16,16,4,6,MIAMI HEAT
1610612749,Milwaukee Bucks,7,3,4,0.429,52.0,14.6,7.3,14.5,49.1,16.8,15.7,9.8,47.0,9,9,1,8,9,13,16,7,6,11,15,2,10,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,5,1,4,0.2,50.5,8.2,8.6,10.3,50.9,14.3,15.4,8.4,46.7,13,13,1,13,13,16,14,13,5,3,13,1,8,MINNESOTA TIMBERWOLVES
1610612740,New Orleans Pelicans,9,5,4,0.556,46.1,16.4,11.8,17.4,52.7,19.1,12.5,17.8,43.5,8,5,1,4,8,8,11,3,1,14,10,16,5,NEW ORLEANS PELICANS
1610612760,Oklahoma City Thunder,6,2,4,0.333,48.8,21.5,14.1,13.6,39.3,15.6,15.4,11.9,45.1,11,11,1,11,11,1,4,8,15,7,14,6,7,OKLAHOMA CITY THUNDER
1610612755,Philadelphia 76ers,10,5,5,0.5,48.5,18.0,15.0,10.5,47.0,16.6,9.7,13.3,38.8,6,5,10,6,6,4,2,11,8,10,2,10,3,PHILADELPHIA 76ERS
1610612757,Portland Trail Blazers,4,0,4,0.0,48.0,17.3,15.3,16.3,52.0,18.5,10.5,16.8,54.0,16,16,1,16,16,5,1,5,3,13,4,15,16,PORTLAND TRAIL BLAZERS
1610612759,San Antonio Spurs,5,1,4,0.2,50.6,16.7,11.2,8.4,40.9,14.6,11.0,15.6,37.1,13,13,1,13,13,7,13,16,14,4,5,13,2,SAN ANTONIO SPURS
1610612761,Toronto Raptors,10,4,6,0.4,50.4,13.0,13.1,13.1,51.7,17.0,11.3,14.8,49.2,6,8,12,10,6,15,7,9,4,12,7,12,13,TORONTO RAPTORS
1610612762,Utah Jazz,11,5,6,0.455,48.9,14.8,13.1,11.6,47.8,19.3,12.4,12.8,41.1,5,5,12,7,5,12,6,10,7,15,9,8,4,UTAH JAZZ
1610612764,Washington Wizards,6,2,4,0.333,49.1,15.9,11.9,18.4,45.4,16.4,12.1,16.2,49.8,11,11,1,11,11,9,10,2,9,9,8,14,15,WASHINGTON WIZARDS
