season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl
2017-18,1610612757,21700721,2018-01-26,POR,DAL,1610612742,49,107,93,W
2017-18,1610612757,21700752,2018-01-30,POR,LAC,1610612746,50,104,96,W
2017-18,1610612757,21700759,2018-01-31,CHI,POR,1610612741,51,124,108,W
2017-18,1610612757,21700769,2018-02-02,POR,TOR,1610612761,52,105,130,L
2017-18,1610612757,21700784,2018-02-04,POR,BOS,1610612738,53,96,97,L
2017-18,1610612757,21700790,2018-02-05,POR,DET,1610612765,54,91,111,L
2017-18,1610612757,21700814,2018-02-08,CHA,POR,1610612766,55,109,103,W
2017-18,1610612757,21700825,2018-02-09,POR,SAC,1610612758,56,118,100,W
2017-18,1610612757,21700840,2018-02-11,UTA,POR,1610612762,57,96,115,L
2017-18,1610612757,21700864,2018-02-14,GSW,POR,1610612744,58,123,117,W
2017-18,1610612757,21700882,2018-02-23,POR,UTA,1610612762,59,100,81,W
2017-18,1610612757,21700889,2018-02-24,POR,PHX,1610612756,60,106,104,W
2017-18,1610612757,21700911,2018-02-27,SAC,POR,1610612758,61,116,99,W
2017-18,1610612757,21700925,2018-03-01,MIN,POR,1610612750,62,108,99,W
2017-18,1610612757,21700941,2018-03-03,OKC,POR,1610612760,63,108,100,W
2017-18,1610612757,21700956,2018-03-05,POR,LAL,1610612747,64,108,103,W
2017-18,1610612757,21700962,2018-03-06,NYK,POR,1610612752,65,111,87,W
2017-18,1610612757,21700984,2018-03-09,GSW,POR,1610612744,66,125,108,W
2017-18,1610612757,21701004,2018-03-12,MIA,POR,1610612748,67,115,99,W
2017-18,1610612757,21701028,2018-03-15,CLE,POR,1610612739,68,113,105,W
2017-18,1610612757,21701045,2018-03-17,DET,POR,1610612765,69,100,87,W
2017-18,1610612757,21701049,2018-03-18,POR,LAC,1610612746,70,122,109,W
2017-18,1610612757,21701064,2018-03-20,HOU,POR,1610612745,71,111,115,L
2017-18,1610612757,21701086,2018-03-23,BOS,POR,1610612738,72,100,105,L
2017-18,1610612757,21701100,2018-03-25,POR,OKC,1610612760,73,108,105,W
2017-18,1610612757,21701112,2018-03-27,POR,NOP,1610612740,74,107,103,W
2017-18,1610612757,21701119,2018-03-28,POR,MEM,1610612763,75,103,108,L
2017-18,1610612757,21701137,2018-03-30,LAC,POR,1610612746,76,105,96,W
2017-18,1610612757,21701154,2018-04-01,MEM,POR,1610612763,77,113,98,W
2017-18,1610612757,21701164,2018-04-03,POR,DAL,1610612742,78,109,115,L
2017-18,1610612757,21701177,2018-04-05,POR,HOU,1610612745,79,94,96,L
2017-18,1610612757,21701196,2018-04-07,POR,SAS,1610612759,80,105,116,L
2017-18,1610612757,21701211,2018-04-09,POR,DEN,1610612743,81,82,88,L
2017-18,1610612757,21701229,2018-04-11,UTA,POR,1610612762,82,102,93,W
