season,team_id,game_id,game_date,away_team,home_team,opponent_id,pf,opp_pf,wl,round,game_no_in_series
2017-18,1610612757,41700161,2018-04-14,NOP,POR,1610612740,95,97,L,rnd1,1
2017-18,1610612757,41700162,2018-04-17,NOP,POR,1610612740,102,111,L,rnd1,2
2017-18,1610612757,41700163,2018-04-19,POR,NOP,1610612740,102,119,L,rnd1,3
2017-18,1610612757,41700164,2018-04-21,POR,NOP,1610612740,123,131,L,rnd1,4
