close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
203954,Joel Embiid,1610612755,PHI,C-F,31.0,19,19,0.421,2.58,6.68,0.386,0.359,0.027
1626162,Kelly Oubre Jr.,1610612755,PHI,F-G,29.0,60,60,0.458,2.15,6.17,0.349,0.368,-0.019
1630178,Tyrese Maxey,1610612755,PHI,G,24.0,52,52,0.454,1.98,5.46,0.363,0.371,-0.008
202331,Paul George,1610612755,PHI,F,35.0,41,41,0.444,1.98,5.27,0.375,0.364,0.011
1629052,Oshae Brissett,1610612755,PHI,F-G,26.0,6,6,0.525,2.17,5.17,0.419,0.357,0.062
1630600,Isaiah Mobley,1610612755,PHI,F,25.0,1,1,0.294,1.0,5.0,0.2,0.321,-0.121
1642348,Justin Edwards,1610612755,PHI,F,21.0,44,43,0.447,1.98,5.0,0.395,0.364,0.031
1630542,Marcus Bagley,1610612755,PHI,F,23.0,10,10,0.431,1.3,4.4,0.295,0.35,-0.055
1642272,Jared McCain,1610612755,PHI,G,21.0,23,21,0.393,1.48,4.3,0.343,0.37,-0.027
203083,Andre Drummond,1610612755,PHI,C,31.0,39,37,0.429,1.79,4.28,0.419,0.369,0.05
1629656,Quentin Grimes,1610612755,PHI,G,25.0,75,74,0.428,1.33,4.13,0.323,0.372,-0.049
1627824,Guerschon Yabusele,1610612755,PHI,F,29.0,70,69,0.353,1.57,4.0,0.393,0.367,0.026
1642024,Alex Reese,1610612755,PHI,F-C,26.0,15,13,0.376,1.8,3.93,0.458,0.362,0.096
1629022,Lonnie Walker IV,1610612755,PHI,G-F,26.0,18,17,0.422,1.22,3.89,0.314,0.368,-0.054
1641737,Adem Bona,1610612755,PHI,F,22.0,51,46,0.385,1.41,3.71,0.381,0.353,0.028
200768,Kyle Lowry,1610612755,PHI,G,39.0,35,35,0.498,1.43,3.46,0.413,0.366,0.047
1630215,Jared Butler,1610612755,PHI,G,24.0,58,51,0.473,1.22,3.26,0.376,0.361,0.014
1641741,Ricky Council IV,1610612755,PHI,G,23.0,64,61,0.495,1.19,3.25,0.365,0.366,0.0
1641720,Jalen Hood-Schifino,1610612755,PHI,G,21.0,15,13,0.345,0.93,2.73,0.341,0.37,-0.029
202704,Reggie Jackson,1610612755,PHI,G,35.0,30,28,0.523,1.2,2.67,0.45,0.362,0.088
201569,Eric Gordon,1610612755,PHI,G,36.0,37,33,0.45,0.84,2.46,0.341,0.365,-0.024
1630288,Jeff Dowtin Jr.,1610612755,PHI,G,28.0,39,32,0.383,0.69,2.03,0.342,0.364,-0.022
1630762,Phillip Wheeler,1610612755,PHI,F,23.0,4,3,0.533,0.5,2.0,0.25,0.372,-0.122
