season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away,MON
2021-22,1610612745,HOU,Houston Rockets,22101221,2022-04-10,HOU vs. ATL,L,48.0,15.0,8.0,13.0,46.0,16.0,17.0,14.0,40.0,0,0,0,0,117,1283,1945,996,1216,1179,1800,1466,507,1,2021,2022,True,HOU,ATL,APR
2021-22,1610612745,HOU,Houston Rockets,22101206,2022-04-08,HOU @ TOR,L,48.0,13.0,8.0,21.0,64.0,23.0,17.0,22.0,66.0,0,0,0,0,117,1595,1945,219,110,2082,1800,2243,2352,1,2021,2022,False,TOR,HOU,APR
2021-22,1610612745,HOU,Houston Rockets,22101180,2022-04-05,HOU @ BKN,L,48.0,25.0,23.0,15.0,52.0,9.0,10.0,22.0,40.0,0,0,0,0,117,177,110,715,674,226,667,2243,507,1,2021,2022,False,BKN,HOU,APR
2021-22,1610612745,HOU,Houston Rockets,22101173,2022-04-03,HOU vs. MIN,L,48.0,24.0,19.0,9.0,56.0,39.0,7.0,17.0,66.0,0,0,0,0,117,232,358,1640,389,2459,270,1865,2352,1,2021,2022,True,HOU,MIN,APR
2021-22,1610612745,HOU,Houston Rockets,22101154,2022-04-01,HOU vs. SAC,L,48.0,21.0,19.0,9.0,44.0,18.0,17.0,12.0,52.0,0,0,0,0,117,482,358,1640,1446,1461,1800,1179,1630,1,2021,2022,True,HOU,SAC,APR
2021-22,1610612745,HOU,Houston Rockets,22101142,2022-03-30,HOU vs. SAC,L,48.0,12.0,20.0,20.0,56.0,16.0,17.0,12.0,62.0,0,0,0,0,117,1741,282,270,389,1179,1800,1179,2239,1,2021,2022,True,HOU,SAC,MAR
2021-22,1610612745,HOU,Houston Rockets,22101128,2022-03-28,HOU vs. SAS,L,48.0,12.0,13.0,14.0,30.0,21.0,28.0,20.0,72.0,0,0,0,0,117,1741,1121,848,2359,1861,2429,2125,2428,1,2021,2022,True,HOU,SAS,MAR
2021-22,1610612745,HOU,Houston Rockets,22101114,2022-03-26,HOU @ POR,W,48.0,31.0,9.0,10.0,56.0,26.0,23.0,18.0,48.0,0,0,0,0,117,30,1795,1473,389,2285,2318,1959,1246,1,2021,2022,False,POR,HOU,MAR
2021-22,1610612745,HOU,Houston Rockets,22101105,2022-03-25,HOU @ POR,W,48.0,24.0,16.0,20.0,44.0,15.0,18.0,22.0,74.0,0,0,0,0,117,232,662,270,1446,1036,1927,2243,2447,1,2021,2022,False,POR,HOU,MAR
2021-22,1610612745,HOU,Houston Rockets,22101092,2022-03-23,HOU @ DAL,L,48.0,15.0,13.0,20.0,54.0,14.0,17.0,7.0,62.0,0,0,0,0,117,1283,1121,270,513,867,1800,422,2239,1,2021,2022,False,DAL,HOU,MAR
2021-22,1610612745,HOU,Houston Rockets,22101077,2022-03-21,HOU vs. WAS,W,48.0,17.0,7.0,12.0,36.0,15.0,16.0,12.0,46.0,0,0,0,0,117,1001,2082,1132,2085,1036,1649,1179,1016,1,2021,2022,True,HOU,WAS,MAR
2021-22,1610612745,HOU,Houston Rockets,22101063,2022-03-20,HOU vs. MEM,L,48.0,12.0,8.0,15.0,46.0,17.0,9.0,25.0,54.0,0,0,0,0,117,1741,1945,715,1216,1307,517,2360,1788,1,2021,2022,True,HOU,MEM,MAR
2021-22,1610612745,HOU,Houston Rockets,22101053,2022-03-18,HOU vs. IND,L,48.0,16.0,11.0,23.0,52.0,13.0,17.0,6.0,62.0,0,0,0,0,117,1155,1487,137,674,721,1800,292,2239,1,2021,2022,True,HOU,IND,MAR
2021-22,1610612745,HOU,Houston Rockets,22101038,2022-03-16,HOU vs. PHX,L,48.0,23.0,13.0,10.0,40.0,19.0,20.0,28.0,64.0,0,0,0,0,117,308,1121,1473,1790,1617,2104,2420,2300,1,2021,2022,True,HOU,PHX,MAR
2021-22,1610612745,HOU,Houston Rockets,22101017,2022-03-13,HOU @ NOP,L,48.0,9.0,10.0,8.0,52.0,30.0,21.0,17.0,64.0,0,0,0,0,117,2125,1624,1767,674,2400,2180,1865,2300,1,2021,2022,False,NOP,HOU,MAR
2021-22,1610612745,HOU,Houston Rockets,22100999,2022-03-11,HOU vs. DAL,L,48.0,13.0,8.0,22.0,62.0,18.0,16.0,10.0,50.0,0,0,0,0,117,1595,1945,176,162,1461,1649,822,1431,1,2021,2022,True,HOU,DAL,MAR
2021-22,1610612745,HOU,Houston Rockets,22100985,2022-03-09,HOU vs. LAL,W,53.0,16.0,19.0,14.0,62.0,19.0,15.0,16.0,52.0,0,0,0,0,15,1155,358,848,162,1617,1500,1747,1630,1,2021,2022,True,HOU,LAL,MAR
2021-22,1610612745,HOU,Houston Rockets,22100970,2022-03-07,HOU @ MIA,L,48.0,4.0,14.0,10.0,48.0,13.0,15.0,16.0,66.0,0,0,0,0,117,2427,962,1473,1031,721,1500,1747,2352,1,2021,2022,False,MIA,HOU,MAR
2021-22,1610612745,HOU,Houston Rockets,22100964,2022-03-06,HOU vs. MEM,W,48.0,19.0,22.0,10.0,56.0,24.0,13.0,17.0,72.0,0,0,0,0,117,709,144,1473,389,2154,1151,1865,2428,1,2021,2022,True,HOU,MEM,MAR
2021-22,1610612745,HOU,Houston Rockets,22100952,2022-03-04,HOU @ DEN,L,48.0,12.0,19.0,10.0,50.0,20.0,14.0,11.0,40.0,0,0,0,0,117,1741,358,1473,832,1753,1341,989,507,1,2021,2022,False,DEN,HOU,MAR
2021-22,1610612745,HOU,Houston Rockets,22100935,2022-03-02,HOU vs. UTA,L,53.0,23.0,9.0,16.0,42.0,19.0,15.0,14.0,68.0,0,0,0,0,15,308,1795,597,1613,1617,1500,1466,2381,1,2021,2022,True,HOU,UTA,MAR
