SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC
2023-24,1629052,Oshae Brissett,Oshae,1610612738,BOS,Boston Celtics,0042300405,2024-06-17T00:00:00,BOS vs. DAL,W,0.6483333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,1,852,1,1667,1355,1548,1355,879,1271,879,797,847,797,842,1378,1455,1167,935,701,538,564,1279,1106,1400,786,1587,150,13,1588,1,0:39
2023-24,1629004,Svi Mykhailiuk,Svi,1610612738,BOS,Boston Celtics,0042300405,2024-06-17T00:00:00,BOS vs. DAL,W,0.6483333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.8,0,0,74.0,1,1,852,1,1667,1355,1548,1355,879,1271,879,797,847,797,842,1,1,1167,935,701,538,564,1279,1106,1400,786,22,150,13,37,1,0:39
2023-24,1629655,Daniel Gafford,Daniel,1610612742,DAL,Dallas Mavericks,0042300405,2024-06-17T00:00:00,DAL @ BOS,L,10.9,13.2,22.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,8.8,4.4,13.2,0.0,0.0,0.0,0.0,0.0,4.4,4.4,26.4,-30.8,42.3,0,0,39.6,1,835,1,835,1276,197,348,303,879,1271,879,797,847,797,78,1000,307,1167,935,701,538,564,624,537,437,1404,712,150,13,738,1,10:54
2023-24,1628369,Jayson Tatum,Jayson,1610612738,BOS,Boston Celtics,0042300405,2024-06-17T00:00:00,BOS vs. DAL,W,44.95,11.7,25.6,0.458,1.1,7.5,0.143,8.5,8.5,1.0,1.1,7.5,8.5,11.7,2.1,2.1,0.0,1.1,2.1,6.4,33.1,19.2,65.2,1,0,58.7,1,1,852,1,28,286,209,781,871,635,852,139,230,1,836,555,682,89,672,396,538,553,1129,301,227,370,153,1,13,205,1,44:57
2023-24,1628467,Maxi Kleber,Maxi,1610612742,DAL,Dallas Mavericks,0042300405,2024-06-17T00:00:00,DAL @ BOS,L,13.433333333333334,3.6,10.7,0.333,0.0,7.1,0.0,0.0,0.0,0.0,3.6,7.1,10.7,3.6,0.0,0.0,0.0,0.0,7.1,0.0,7.1,-42.9,25.4,0,0,21.4,1,835,1,835,1196,1159,1176,1040,879,674,879,797,847,797,346,597,482,776,935,701,538,564,256,1106,1295,1520,1268,150,13,1338,1,13:26
2023-24,203957,Danté Exum,Danté,1610612742,DAL,Dallas Mavericks,0042300405,2024-06-17T00:00:00,DAL @ BOS,L,8.816666666666666,5.4,5.4,1.0,5.4,5.4,1.0,5.4,10.9,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,21.8,-32.7,21.8,0,0,27.2,1,835,1,835,1345,945,1486,1,175,889,1,309,141,632,842,1378,1455,1167,935,701,538,564,1279,407,616,1421,1359,150,13,1179,1,8:49
2023-24,1630182,Josh Green,Josh,1610612742,DAL,Dallas Mavericks,0042300405,2024-06-17T00:00:00,DAL @ BOS,L,22.366666666666667,10.7,17.2,0.625,8.6,12.9,0.667,0.0,0.0,0.0,2.1,2.1,4.3,0.0,0.0,0.0,0.0,0.0,2.1,0.0,30.0,-17.2,35.2,0,0,42.9,1,835,1,835,896,364,647,270,53,194,111,797,847,797,582,1299,1226,1167,935,701,538,564,1127,1106,308,1211,968,150,13,623,1,22:22
2023-24,201143,Al Horford,Al,1610612738,BOS,Boston Celtics,0042300405,2024-06-17T00:00:00,BOS vs. DAL,W,31.583333333333332,4.6,9.1,0.5,3.0,4.6,0.667,1.5,3.0,0.5,3.0,10.6,13.7,3.0,0.0,3.0,0.0,0.0,4.6,1.5,13.7,30.4,43.8,0,0,39.5,1,1,852,1,595,1057,1299,523,454,997,111,738,661,632,405,278,285,851,935,208,538,564,596,1016,1026,213,663,150,13,742,1,31:35
2023-24,1627759,Jaylen Brown,Jaylen,1610612738,BOS,Boston Celtics,0042300405,2024-06-17T00:00:00,BOS vs. DAL,W,44.25,7.6,24.9,0.304,2.2,9.8,0.222,5.4,6.5,0.833,0.0,8.7,8.7,6.5,1.1,2.2,0.0,3.3,4.3,6.5,22.8,21.7,48.4,0,0,44.5,1,1,852,1,39,671,230,1154,653,384,761,311,366,420,842,434,671,394,927,388,538,121,634,292,574,331,519,150,13,570,1,44:15
2023-24,201950,Jrue Holiday,Jrue,1610612738,BOS,Boston Celtics,0042300405,2024-06-17T00:00:00,BOS vs. DAL,W,43.135,7.8,15.6,0.5,1.1,3.3,0.333,0.0,0.0,0.0,4.5,7.8,12.2,4.5,2.2,0.0,1.1,0.0,3.3,0.0,16.7,23.4,39.2,1,0,36.7,1,1,852,1,69,648,773,523,863,1120,525,797,847,797,256,515,366,648,653,701,515,564,845,1106,875,306,818,1,13,846,1,43:08
2023-24,1628436,Luke Kornet,Luke,1610612738,BOS,Boston Celtics,0042300405,2024-06-17T00:00:00,BOS vs. DAL,W,2.033333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6,0.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.2,28.3,0,0,23.6,1,1,852,1,1624,1355,1548,1355,879,1271,879,797,847,797,5,1378,48,1167,935,701,538,564,1279,1106,1400,1554,1172,150,13,1289,1,2:02
2023-24,202681,Kyrie Irving,Kyrie,1610612742,DAL,Dallas Mavericks,0042300405,2024-06-17T00:00:00,DAL @ BOS,L,41.11666666666667,5.8,18.7,0.313,3.5,10.5,0.333,2.3,2.3,1.0,1.2,2.3,3.5,10.5,1.2,1.2,0.0,1.2,2.3,2.3,17.5,-12.8,39.8,0,0,37.4,1,835,1,835,154,897,540,1144,400,320,525,662,770,1,800,1273,1294,128,903,654,538,506,1077,897,827,1139,792,150,13,820,1,41:07
2023-24,1630702,Jaden Hardy,Jaden,1610612742,DAL,Dallas Mavericks,0042300405,2024-06-17T00:00:00,DAL @ BOS,L,2.6166666666666667,18.3,36.7,0.5,0.0,0.0,0.0,18.3,36.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,55.0,55.0,55.0,0,0,55.0,1,835,1,835,1593,38,26,523,879,1271,879,15,5,632,842,1378,1455,1167,935,701,538,564,1279,11,14,64,332,150,13,280,1,2:37
2023-24,1629023,P.J. Washington,P.J.,1610612742,DAL,Dallas Mavericks,0042300405,2024-06-17T00:00:00,DAL @ BOS,L,34.483333333333334,2.8,9.7,0.286,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.4,8.4,4.2,5.6,0.0,2.8,0.0,4.2,0.0,5.6,-36.2,24.6,0,0,23.7,1,835,1,835,481,1246,1243,1171,879,695,879,797,847,797,842,453,700,683,153,701,195,564,657,1106,1340,1452,1289,150,13,1288,1,34:29
2023-24,1630202,Payton Pritchard,Payton,1610612738,BOS,Boston Celtics,0042300405,2024-06-17T00:00:00,BOS vs. DAL,W,1.4166666666666667,33.9,33.9,1.0,33.9,33.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.6,33.9,101.6,0,0,135.5,1,1,852,1,1638,4,43,1,1,8,1,797,847,797,842,1378,1455,1167,935,701,538,564,1279,1106,3,185,8,150,13,3,1,1:25
2023-24,1630531,Jaden Springer,Jaden,1610612738,BOS,Boston Celtics,0042300404,2024-06-14T00:00:00,BOS @ DAL,L,8.016666666666667,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,14.4,0,0,12.0,1,835,1,835,1372,1355,1463,1355,879,1271,879,797,847,797,842,196,389,1167,935,701,538,564,1279,344,1400,658,1493,150,13,1516,1,8:01
2023-24,1629052,Oshae Brissett,Oshae,1610612738,BOS,Boston Celtics,0042300404,2024-06-14T00:00:00,BOS @ DAL,L,15.3,6.3,12.5,0.5,3.1,3.1,1.0,6.3,6.3,1.0,3.1,6.3,9.4,0.0,0.0,0.0,3.1,0.0,0.0,3.1,22.0,-6.3,42.7,0,0,40.8,1,835,1,835,1139,841,1026,523,444,1139,1,266,385,1,390,718,606,1167,935,701,170,564,1279,725,612,978,692,150,13,691,1,15:18
2023-24,1630702,Jaden Hardy,Jaden,1610612742,DAL,Dallas Mavericks,0042300404,2024-06-14T00:00:00,DAL vs. BOS,W,13.483333333333333,7.1,17.8,0.4,3.6,7.1,0.5,0.0,0.0,0.0,3.6,7.1,10.7,14.2,0.0,0.0,0.0,3.6,7.1,0.0,17.8,10.7,52.0,0,0,46.3,1,1,852,1,1192,733,597,909,394,678,233,797,847,797,350,601,484,48,935,701,538,106,260,1106,807,539,413,150,13,510,1,13:29
2023-24,1630639,A.J. Lawson,A.J.,1610612742,DAL,Dallas Mavericks,0042300404,2024-06-14T00:00:00,DAL vs. BOS,W,8.016666666666667,6.0,12.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-6.0,12.0,0,0,12.0,1,1,852,1,1372,876,1078,523,879,1271,879,797,847,797,842,1378,1455,1167,935,701,538,564,1279,1106,1100,974,1524,150,13,1516,1,8:01
2023-24,1628436,Luke Kornet,Luke,1610612738,BOS,Boston Celtics,0042300404,2024-06-14T00:00:00,BOS @ DAL,L,9.883333333333333,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0,0.0,0.0,0.0,4.9,0.0,0.0,-43.7,14.6,0,0,9.7,1,835,1,835,1311,1355,1500,1355,879,1271,879,797,847,797,842,1378,1455,165,935,701,538,564,534,1106,1400,1524,1489,150,13,1544,1,9:53
2023-24,1641775,Jordan Walsh,Jordan,1610612738,BOS,Boston Celtics,0042300404,2024-06-14T00:00:00,BOS @ DAL,L,5.416666666666667,0.0,17.7,0.0,0.0,8.9,0.0,0.0,0.0,0.0,0.0,8.9,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,10.6,0,0,8.9,1,835,1,835,1454,1355,603,1355,879,468,879,797,847,797,842,418,657,1167,935,701,538,564,1279,1106,1400,38,1537,150,13,1554,1,5:25
2023-24,1629674,Neemias Queta,Neemias,1610612738,BOS,Boston Celtics,0042300404,2024-06-14T00:00:00,BOS @ DAL,L,5.416666666666667,8.9,8.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,8.9,17.7,62.0,44.3,0,0,35.4,1,835,1,835,1454,532,1316,1,879,1271,879,797,847,797,842,1378,1455,1167,935,701,16,564,1279,140,810,38,637,150,13,902,1,5:25
2023-24,202681,Kyrie Irving,Kyrie,1610612742,DAL,Dallas Mavericks,0042300404,2024-06-14T00:00:00,DAL vs. BOS,W,30.668333333333333,15.7,28.2,0.556,1.6,9.4,0.167,0.0,0.0,0.0,1.6,4.7,6.3,9.4,1.6,0.0,0.0,3.1,1.6,3.1,32.9,43.8,52.9,0,0,50.1,1,1,852,1,635,90,140,430,731,414,822,797,847,797,664,952,968,178,766,701,538,130,1195,727,232,125,382,150,13,397,1,30:40
2023-24,203939,Dwight Powell,Dwight,1610612742,DAL,Dallas Mavericks,0042300404,2024-06-14T00:00:00,DAL vs. BOS,W,8.066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.9,17.9,11.9,6.0,0.0,0.0,0.0,6.0,0.0,0.0,59.5,33.3,0,0,29.8,1,1,852,1,1368,1355,1548,1355,879,1271,879,797,847,797,153,200,135,84,127,701,538,564,374,1106,1400,44,1015,150,13,1088,1,8:04
2023-24,1630182,Josh Green,Josh,1610612742,DAL,Dallas Mavericks,0042300404,2024-06-14T00:00:00,DAL vs. BOS,W,18.25,2.6,5.3,0.5,0.0,0.0,0.0,2.6,7.9,0.333,5.3,7.9,13.2,2.6,0.0,2.6,0.0,2.6,0.0,2.6,7.9,42.1,35.5,0,0,28.9,1,1,852,1,1042,1271,1490,523,879,1271,879,598,267,785,182,505,312,910,935,267,538,181,1279,826,1261,134,949,150,13,1122,1,18:15
2023-24,1627884,Derrick Jones Jr.,Derrick,1610612742,DAL,Dallas Mavericks,0042300404,2024-06-14T00:00:00,DAL vs. BOS,W,16.743333333333332,5.7,11.5,0.5,2.9,5.7,0.5,0.0,0.0,0.0,0.0,5.7,5.7,0.0,0.0,0.0,2.9,0.0,8.6,0.0,14.3,45.9,29.8,0,0,28.7,1,1,852,1,1093,911,1121,523,483,852,233,797,847,797,842,799,1038,1167,935,701,187,564,162,1106,997,109,1127,150,13,1125,1,16:45
2023-24,1629029,Luka Dončić,Luka,1610612742,DAL,Dallas Mavericks,0042300404,2024-06-14T00:00:00,DAL vs. BOS,W,32.54,17.7,38.4,0.462,0.0,11.8,0.0,7.4,10.3,0.714,0.0,7.4,7.4,7.4,1.5,4.4,0.0,0.0,4.4,7.4,42.8,44.3,74.5,0,0,66.4,1,1,852,1,562,49,21,769,879,245,879,192,158,531,842,569,812,318,794,102,538,564,618,233,73,124,69,150,13,104,1,32:32
2023-24,1628401,Derrick White,Derrick,1610612738,BOS,Boston Celtics,0042300404,2024-06-14T00:00:00,BOS @ DAL,L,30.716666666666665,3.1,12.5,0.25,3.1,12.5,0.25,0.0,0.0,0.0,0.0,6.3,6.3,1.6,0.0,0.0,0.0,0.0,3.1,6.3,9.4,-45.3,19.2,0,0,20.3,1,835,1,835,631,1208,1034,1216,445,212,682,797,847,797,842,724,971,1083,935,701,538,564,879,316,1199,1540,1412,150,13,1368,1,30:43
2023-24,1628467,Maxi Kleber,Maxi,1610612742,DAL,Dallas Mavericks,0042300404,2024-06-14T00:00:00,DAL vs. BOS,W,23.216666666666665,2.1,4.1,0.5,2.1,2.1,1.0,4.1,4.1,1.0,0.0,2.1,2.1,2.1,0.0,2.1,0.0,0.0,0.0,6.2,10.3,51.7,22.1,0,0,20.7,1,1,852,1,867,1317,1515,523,667,1232,1,446,558,1,842,1302,1420,1013,935,409,538,564,1279,320,1165,82,1353,150,13,1356,1,23:13
2023-24,1641765,Olivier-Maxence Prosper,Olivier-Maxence,1610612742,DAL,Dallas Mavericks,0042300404,2024-06-14T00:00:00,DAL vs. BOS,W,5.416666666666667,0.0,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,17.7,8.9,0.0,0.0,0.0,8.9,0.0,0.0,0.0,-62.0,34.6,0,0,26.6,1,1,852,1,1454,1355,603,1355,879,1271,879,797,847,797,842,51,137,205,935,701,538,18,1279,1106,1400,1602,983,150,13,1195,1,5:25
2023-24,201143,Al Horford,Al,1610612738,BOS,Boston Celtics,0042300404,2024-06-14T00:00:00,BOS @ DAL,L,23.483333333333334,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,4.1,6.1,8.2,2.0,2.0,0.0,0.0,6.1,0.0,6.1,-36.8,29.8,0,0,26.6,1,835,1,835,858,1319,1546,1,670,1234,1,797,847,797,599,1048,990,250,686,412,538,564,355,1106,1324,1459,1126,150,13,1196,1,23:29
2023-24,1629004,Svi Mykhailiuk,Svi,1610612738,BOS,Boston Celtics,0042300404,2024-06-14T00:00:00,BOS @ DAL,L,9.883333333333333,4.9,34.0,0.143,4.9,24.3,0.2,0.0,0.0,0.0,0.0,4.9,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,-43.7,20.4,0,0,24.3,1,835,1,835,1311,1019,42,1338,237,20,772,797,847,797,842,928,1153,1167,935,701,538,564,1279,1106,989,1524,1387,150,13,1267,1,9:53
2023-24,1629655,Daniel Gafford,Daniel,1610612742,DAL,Dallas Mavericks,0042300404,2024-06-14T00:00:00,DAL vs. BOS,W,9.883333333333333,4.9,9.7,0.5,0.0,0.0,0.0,24.3,29.1,0.833,4.9,14.6,19.4,0.0,4.9,0.0,4.9,0.0,4.9,19.4,34.0,58.3,67.0,0,0,63.1,1,1,852,1,1311,1019,1246,523,879,1271,879,9,15,420,214,105,96,1167,208,701,81,564,534,9,209,49,133,150,13,146,1,9:53
2023-24,1627759,Jaylen Brown,Jaylen,1610612738,BOS,Boston Celtics,0042300404,2024-06-14T00:00:00,BOS @ DAL,L,27.301666666666666,5.3,21.1,0.25,1.8,8.8,0.2,5.3,7.0,0.75,0.0,1.8,1.8,3.5,3.5,0.0,0.0,1.8,5.3,5.3,17.6,-49.2,21.4,0,0,24.6,1,835,1,835,744,961,393,1216,698,478,772,323,329,480,842,1324,1429,786,381,701,538,323,471,427,824,1568,1365,150,13,1255,1,27:18
2023-24,201950,Jrue Holiday,Jrue,1610612738,BOS,Boston Celtics,0042300404,2024-06-14T00:00:00,BOS @ DAL,L,28.55,6.7,16.8,0.4,3.4,6.7,0.5,0.0,0.0,0.0,0.0,5.0,5.0,3.4,8.4,0.0,1.7,0.0,1.7,0.0,16.8,-63.9,24.5,0,0,31.9,1,835,1,835,708,785,673,909,422,725,233,797,847,797,842,900,1127,814,46,701,319,564,1179,1106,869,1608,1293,150,13,1023,1,28:33
2023-24,202693,Markieff Morris,Markieff,1610612742,DAL,Dallas Mavericks,0042300404,2024-06-14T00:00:00,DAL vs. BOS,W,12.0,4.0,20.0,0.2,4.0,12.0,0.333,0.0,0.0,0.0,0.0,16.0,16.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,12.0,24.0,27.2,0,0,32.0,1,1,852,1,1243,1111,462,1290,328,231,525,797,847,797,842,77,188,1167,303,701,538,564,688,1106,1098,291,1213,150,13,1021,1,12:00
2023-24,1630202,Payton Pritchard,Payton,1610612738,BOS,Boston Celtics,0042300404,2024-06-14T00:00:00,BOS @ DAL,L,21.665,11.1,31.0,0.357,2.2,13.3,0.167,0.0,0.0,0.0,0.0,6.6,6.6,6.6,4.4,0.0,0.0,0.0,4.4,0.0,24.4,-13.3,37.9,0,0,39.9,1,835,1,835,920,333,72,1028,641,173,822,797,847,797,842,656,909,379,264,701,538,564,616,1106,516,1153,872,150,13,730,1,21:40
2023-24,203957,Danté Exum,Danté,1610612742,DAL,Dallas Mavericks,0042300404,2024-06-14T00:00:00,DAL vs. BOS,W,13.616666666666667,14.1,24.7,0.571,7.1,14.1,0.5,0.0,0.0,0.0,0.0,7.1,7.1,0.0,3.5,3.5,0.0,0.0,3.5,0.0,35.3,52.9,50.8,0,0,56.4,1,1,852,1,1190,144,241,384,88,144,233,797,847,797,842,608,854,1167,380,164,538,564,795,1106,182,76,456,150,13,246,1,13:37
2023-24,1641726,Dereck Lively II,Dereck,1610612742,DAL,Dallas Mavericks,0042300404,2024-06-14T00:00:00,DAL vs. BOS,W,22.348333333333333,8.6,10.7,0.8,2.1,2.1,1.0,4.3,8.6,0.5,15.0,10.7,25.8,0.0,0.0,2.1,0.0,0.0,0.0,6.4,23.6,43.0,61.0,1,0,55.8,1,1,852,1,897,561,1170,116,660,1227,1,436,228,632,20,268,32,1167,935,392,538,564,1279,297,542,128,207,1,13,259,1,22:21
2023-24,203501,Tim Hardaway Jr.,Tim,1610612742,DAL,Dallas Mavericks,0042300404,2024-06-14T00:00:00,DAL vs. BOS,W,12.0,20.0,28.0,0.714,20.0,28.0,0.714,0.0,0.0,0.0,0.0,12.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,60.0,24.0,80.4,0,0,96.0,1,1,852,1,1243,20,144,163,4,13,104,797,847,797,842,194,386,699,935,701,538,564,1279,581,10,291,37,150,13,10,1,12:00
2023-24,1630214,Xavier Tillman,Xavier,1610612738,BOS,Boston Celtics,0042300404,2024-06-14T00:00:00,BOS @ DAL,L,7.433333333333334,6.5,12.9,0.5,0.0,0.0,0.0,6.5,6.5,1.0,6.5,0.0,6.5,6.5,0.0,0.0,0.0,0.0,6.5,12.9,19.4,-83.9,36.8,0,0,32.3,1,835,1,835,1386,820,998,523,879,1271,879,258,371,1,133,1378,941,401,935,701,538,564,323,46,721,1643,904,150,13,1009,1,7:26
2023-24,1630573,Sam Hauser,Sam,1610612738,BOS,Boston Celtics,0042300404,2024-06-14T00:00:00,BOS @ DAL,L,19.866666666666667,12.1,16.9,0.714,9.7,14.5,0.667,0.0,0.0,0.0,2.4,7.2,9.7,0.0,0.0,0.0,0.0,0.0,4.8,2.4,33.8,-48.3,45.4,0,0,53.2,1,835,1,835,977,266,664,163,33,128,111,797,847,797,527,586,576,1167,935,701,538,564,543,883,210,1566,604,150,13,315,1,19:52
