group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,202691,Klay Thompson,Klay,1610612744,GSW,29.0,11,7,4,0.636,4.7,0.273,0.727,0.091,0.0,0.818,0.227,0.091,0.227,0.091,1.0,0.0,0.833,0.167,0.857,0.143,7,22,0.318,6,3,105,32,23,69,22,56,22,12,7,45,22,52,1,37,30,13,31,39,9,7,59,GSW
Players,1626188,Quinn Cook,Quinn,1610612744,GSW,26.0,5,3,2,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,30,24,55,38,104,73,72,57,22,43,19,47,35,53,42,37,38,14,62,40,70,91,70,GSW
Players,1628035,Alfonzo McKinnie,Alfonzo,1610612744,GSW,26.0,1,1,0,1.0,5.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2,0.5,99,58,1,1,20,54,32,1,22,43,19,47,35,1,42,1,38,14,62,1,51,56,31,GSW
Players,1628395,Jordan Bell,Jordan,1610612744,GSW,24.0,1,1,0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,99,58,1,1,115,73,72,57,22,43,19,47,35,53,42,37,38,14,62,40,70,91,70,GSW
Players,2738,Andre Iguodala,Andre,1610612744,GSW,35.0,12,7,5,0.583,3.9,0.625,0.375,0.333,0.111,0.5,0.111,0.167,0.278,0.222,1.0,0.0,1.0,0.0,1.0,0.0,6,8,0.75,3,3,119,40,50,44,46,46,17,22,12,35,18,46,1,37,1,14,1,40,10,20,18,GSW
Players,2733,Shaun Livingston,Shaun,1610612744,GSW,33.0,6,5,1,0.833,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,23,10,20,20,88,73,72,57,22,43,19,47,35,53,42,37,38,14,62,40,70,91,70,GSW
Players,1626172,Kevon Looney,Kevon,1610612744,GSW,23.0,8,5,3,0.625,3.2,1.0,0.0,0.833,0.0,0.0,0.0,0.167,0.0,0.833,0.6,0.4,0.0,0.0,0.6,0.4,5,8,0.625,13,10,86,34,58,1,72,13,22,43,19,35,35,10,25,32,38,14,39,30,14,20,28,GSW
Players,203110,Draymond Green,Draymond,1610612744,GSW,29.0,13,8,5,0.615,4.4,0.75,0.25,0.5,0.125,0.375,0.0,0.125,0.313,0.375,1.0,0.0,1.0,0.0,1.0,0.0,6,12,0.5,1,1,119,36,35,27,61,27,16,27,19,41,16,36,1,37,1,14,1,40,10,12,31,GSW
Players,201939,Stephen Curry,Stephen,1610612744,GSW,31.0,13,8,5,0.615,4.4,0.406,0.594,0.114,0.0,0.514,0.0,0.372,0.143,0.114,0.0,1.0,0.667,0.333,0.5,0.5,8,32,0.25,1,1,119,36,31,64,27,55,22,21,19,15,29,51,42,1,31,11,41,17,6,4,65,GSW
Players,201973,Jonas Jerebko,Jonas,1610612744,GSW,32.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,99,58,1,1,123,73,72,57,22,43,19,47,35,53,42,37,38,14,62,40,70,91,70,GSW
Players,202326,DeMarcus Cousins,DeMarcus,1610612744,GSW,28.0,3,2,1,0.667,2.7,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,51,36,20,28,72,1,72,27,22,43,19,9,35,17,1,37,38,14,1,40,51,66,1,GSW
Players,201142,Kevin Durant,Kevin,1610612744,GSW,30.0,6,2,4,0.333,4.0,0.778,0.222,0.632,0.105,0.0,0.0,0.368,0.0,0.526,0.5,0.5,0.0,0.0,0.5,0.5,6,18,0.333,23,36,105,76,48,25,66,22,18,43,19,16,35,16,27,21,38,14,41,17,10,9,50,GSW
