group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,202691,Klay Thompson,Klay,1610612744,GSW,29.0,11,7,4,0.636,52.035,5,8,5,2,11,12,9,38,2,1,7,1,50.6,6,3,105,32,7,6,2,2,34,98,98,117,117,5,98,123,35,7,GSW
Players,1626188,Quinn Cook,Quinn,1610612744,GSW,26.0,5,3,2,0.6,3.036666666666666,0,0,0,0,4,2,0,2,0,0,0,0,1.2,30,24,55,38,97,35,34,19,53,66,45,1,32,28,1,1,56,87,GSW
Players,1628035,Alfonzo McKinnie,Alfonzo,1610612744,GSW,26.0,1,1,0,1.0,5.0,0,2,0,2,0,0,0,4,0,0,0,0,4.4,99,58,1,1,85,35,25,19,34,1,1,1,37,28,1,1,56,69,GSW
Players,1628395,Jordan Bell,Jordan,1610612744,GSW,24.0,1,1,0,1.0,0.0983333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0,99,58,1,1,116,35,34,19,53,1,1,1,1,28,1,1,56,92,GSW
Players,2738,Andre Iguodala,Andre,1610612744,GSW,35.0,12,7,5,0.583,46.623333333333335,5,5,2,4,20,19,9,36,2,0,6,4,48.6,3,3,119,40,9,6,9,8,17,119,116,117,116,5,1,122,12,8,GSW
Players,2733,Shaun Livingston,Shaun,1610612744,GSW,33.0,6,5,1,0.833,10.02,0,0,0,0,5,5,4,6,0,0,0,0,4.5,23,10,20,20,48,35,34,19,53,79,82,93,64,28,1,1,56,68,GSW
Players,1626172,Kevon Looney,Kevon,1610612744,GSW,23.0,8,5,3,0.625,25.645,0,4,0,10,4,9,4,16,0,1,2,1,26.7,13,10,86,34,28,35,13,19,5,66,91,93,93,28,98,81,35,20,GSW
Players,203110,Draymond Green,Draymond,1610612744,GSW,29.0,13,8,5,0.615,56.835,5,0,0,6,20,19,11,40,3,1,2,5,50.8,1,1,119,36,3,6,34,19,12,119,116,120,118,2,98,81,9,6,GSW
Players,201939,Stephen Curry,Stephen,1610612744,GSW,31.0,13,8,5,0.615,57.81666666666667,5,8,0,4,20,19,11,40,0,3,3,9,55.9,1,1,119,36,1,6,2,19,17,119,116,120,118,28,122,99,3,5,GSW
Players,201973,Jonas Jerebko,Jonas,1610612744,GSW,32.0,1,1,0,1.0,0.0016666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0.0,99,58,1,1,123,35,34,19,53,1,1,1,1,28,1,1,56,92,GSW
Players,202326,DeMarcus Cousins,DeMarcus,1610612744,GSW,28.0,3,2,1,0.667,8.005,0,1,0,2,9,7,0,8,0,0,2,4,4.4,51,36,20,28,57,35,32,19,34,97,84,1,68,28,1,81,12,69,GSW
Players,201142,Kevin Durant,Kevin,1610612744,GSW,30.0,6,2,4,0.333,24.225,0,4,0,10,7,3,7,20,1,0,5,4,24.4,23,36,105,76,29,35,13,19,5,93,62,111,100,10,1,116,12,21,GSW
