player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
1629626,Bol Bol,Bol,1610612743,DEN,20.0,4,0,4,0.0,49.8,7.0,4.7,7.0,9.3,7.0,16.3,7.0,41.9,4.7,2.3,2.3,9.3,81.4,132,165,77,165,29,10,27,8,64,27,199,55,89,4,205,41,7,2
203914,Gary Harris,Gary,1610612743,DEN,25.0,14,7,7,0.5,50.6,2.3,0.3,1.7,2.9,17.7,9.1,17.7,48.8,0.5,0.7,6.0,2.7,28.3,35,37,188,85,16,105,149,83,160,165,63,199,21,102,114,177,125,177
1627750,Jamal Murray,Jamal,1610612743,DEN,23.0,19,9,10,0.474,50.6,4.6,1.4,2.0,11.4,14.9,10.9,13.9,47.6,0.4,1.1,2.8,6.3,55.3,13,26,210,102,15,32,112,70,42,96,99,174,29,113,146,54,33,25
203924,Jerami Grant,Jerami,1610612743,DEN,26.0,19,9,10,0.474,50.4,2.2,1.5,2.9,5.4,16.4,12.3,14.0,47.2,1.2,0.4,4.6,3.9,29.9,13,26,210,102,21,110,103,42,120,138,138,175,30,53,98,118,85,171
1628966,Keita Bates-Diop,Keita,1610612743,DEN,24.0,5,2,3,0.4,49.3,4.2,4.2,0.0,4.2,0.0,18.8,0.0,50.0,0.0,0.0,0.0,4.2,24.4,111,109,55,131,52,44,31,141,139,1,207,1,14,140,1,1,79,192
203486,Mason Plumlee,Mason,1610612743,DEN,30.0,19,9,10,0.474,49.4,1.0,3.6,1.0,9.1,16.7,13.4,9.3,45.9,1.9,0.7,9.6,7.4,43.5,13,26,210,102,42,145,39,119,67,149,164,91,38,21,121,207,24,73
1629008,Michael Porter Jr.,Michael,1610612743,DEN,22.0,19,9,10,0.474,49.4,3.6,5.0,3.0,7.9,15.6,10.3,9.5,47.7,0.7,1.3,4.7,2.5,46.4,13,26,210,102,45,60,18,41,79,121,86,95,27,89,172,124,130,55
1628420,Monté Morris,Monté,1610612743,DEN,25.0,19,9,10,0.474,48.8,3.4,1.9,2.4,8.7,16.5,11.8,10.1,50.0,0.2,0.6,2.4,3.4,38.1,13,26,210,102,72,71,86,57,72,142,125,109,14,132,112,44,106,108
203999,Nikola Jokić,Nikola,1610612743,DEN,25.0,19,9,10,0.474,50.5,5.5,4.0,0.3,12.8,15.5,11.0,13.6,47.7,1.1,1.1,4.9,7.0,65.0,13,26,210,102,18,17,35,140,32,115,103,166,28,60,148,132,28,15
203943,Noah Vonleh,Noah,1610612743,DEN,24.0,1,0,1,0.0,52.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,0.0,0.0,0.0,0.0,0.0,199,165,21,165,4,157,150,141,180,1,1,1,2,140,1,1,183,211
1628408,PJ Dozier,PJ,1610612743,DEN,23.0,12,4,8,0.333,49.3,2.4,0.8,1.6,7.1,16.6,16.6,5.5,48.2,0.8,0.0,5.1,5.5,32.3,48,79,209,135,51,101,139,89,88,145,200,41,23,77,1,149,43,154
200794,Paul Millsap,Paul,1610612743,DEN,35.0,19,9,10,0.474,50.9,2.3,1.4,1.9,6.2,14.7,10.6,15.2,45.2,1.0,1.1,5.4,4.5,36.7,13,26,210,102,13,103,110,72,105,90,95,188,47,64,149,158,64,120
1628470,Torrey Craig,Torrey,1610612743,DEN,29.0,19,9,10,0.474,50.3,0.4,1.5,1.3,5.9,14.9,14.6,10.9,48.0,0.9,0.4,5.9,1.7,28.5,13,26,210,102,22,156,107,97,112,97,184,126,25,66,101,174,161,175
203584,Troy Daniels,Troy,1610612743,DEN,28.0,6,1,5,0.167,48.0,3.2,0.0,9.5,3.2,11.1,11.1,4.8,44.4,0.0,1.6,3.2,3.2,35.9,98,131,154,164,94,80,150,4,158,40,104,38,52,140,189,69,108,127
1629076,Tyler Cook,Tyler,1610612743,DEN,22.0,1,0,1,0.0,59.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,0.0,0.0,0.0,0.0,34.3,199,165,21,165,2,157,150,141,180,1,1,1,187,140,1,1,183,138
