close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
203482,Kelly Olynyk,1610612748,MIA,F-C,27.0,75,72,0.413,221,359,0.616,0.609,0.007
1626196,Josh Richardson,1610612748,MIA,F,24.0,80,77,0.355,187,328,0.57,0.595,-0.025
202355,Hassan Whiteside,1610612748,MIA,C,29.0,54,54,0.417,169,310,0.545,0.627,-0.082
201609,Goran Dragic,1610612748,MIA,G,32.0,74,73,0.417,148,283,0.523,0.587,-0.064
204020,Tyler Johnson,1610612748,MIA,G,26.0,71,68,0.373,158,267,0.592,0.593,-0.001
201949,James Johnson,1610612748,MIA,F,31.0,71,66,0.34,127,245,0.518,0.613,-0.094
1626159,Justise Winslow,1610612748,MIA,F-G,22.0,67,65,0.368,138,244,0.566,0.602,-0.037
1628389,Bam Adebayo,1610612748,MIA,C-F,20.0,67,62,0.344,107,197,0.543,0.609,-0.066
2548,Dwyane Wade,1610612748,MIA,G,36.0,67,64,0.344,109,178,0.612,0.6,0.012
201961,Wayne Ellington,1610612748,MIA,G,30.0,76,65,0.303,112,175,0.64,0.6,0.04
202337,Luke Babbitt,1610612748,MIA,F,29.0,46,35,0.36,70,117,0.598,0.596,0.002
203079,Dion Waiters,1610612748,MIA,G,26.0,29,27,0.356,63,110,0.573,0.6,-0.027
1626175,Jordan Mickey,1610612748,MIA,C-F,23.0,22,20,0.581,41,75,0.547,0.624,-0.077
1627884,Derrick Jones Jr.,1610612748,MIA,F-G,21.0,18,16,0.348,17,32,0.531,0.605,-0.073
203585,Rodney McGruder,1610612748,MIA,G-F,26.0,16,13,0.289,12,24,0.5,0.571,-0.071
1628476,Derrick Walton Jr.,1610612748,MIA,G,23.0,15,9,0.467,13,21,0.619,0.583,0.036
2617,Udonis Haslem,1610612748,MIA,F,38.0,11,8,0.31,5,9,0.556,0.582,-0.027
1628475,Matt Williams Jr.,1610612748,MIA,G,24.0,2,1,0.5,0,1,0.0,0.642,-0.642
