game_id,game_date,away_team,home_team,game_no,pf,opp_pf
21700013,2017-10-18,HOU,SAC,1,100,105.0
21700024,2017-10-20,SAC,DAL,2,93,88.0
21700035,2017-10-21,SAC,DEN,3,79,96.0
21700048,2017-10-23,SAC,PHX,4,115,117.0
21700069,2017-10-26,NOP,SAC,5,106,114.0
21700089,2017-10-29,WAS,SAC,6,83,110.0
21700101,2017-10-31,SAC,IND,7,83,101.0
21700109,2017-11-01,SAC,BOS,8,86,113.0
21700132,2017-11-04,SAC,DET,9,99,108.0
21700158,2017-11-07,OKC,SAC,10,94,86.0
21700167,2017-11-09,PHI,SAC,11,109,108.0
21700179,2017-11-11,SAC,NYK,12,91,118.0
21700192,2017-11-13,SAC,WAS,13,92,110.0
21700204,2017-11-15,SAC,ATL,14,80,126.0
21700225,2017-11-17,POR,SAC,15,86,82.0
21700234,2017-11-18,SAC,POR,16,90,102.0
21700251,2017-11-20,DEN,SAC,17,98,114.0
21700266,2017-11-22,LAL,SAC,18,113,102.0
21700286,2017-11-25,LAC,SAC,19,95,97.0
21700296,2017-11-27,SAC,GSW,20,110,106.0
21700302,2017-11-28,MIL,SAC,21,87,112.0
21700322,2017-12-01,SAC,CHI,22,107,106.0
21700331,2017-12-02,SAC,MIL,23,104,109.0
21700353,2017-12-06,SAC,CLE,24,95,101.0
21700373,2017-12-08,SAC,NOP,25,116,109.0
21700385,2017-12-10,TOR,SAC,26,87,102.0
21700403,2017-12-12,PHX,SAC,27,99,92.0
21700416,2017-12-14,SAC,MIN,28,96,119.0
21700437,2017-12-17,SAC,TOR,29,93,108.0
21700451,2017-12-19,SAC,PHI,30,101,95.0
21700457,2017-12-20,SAC,BKN,31,104,99.0
21700492,2017-12-23,SAS,SAC,32,99,108.0
21700505,2017-12-26,SAC,LAC,33,95,122.0
21700513,2017-12-27,CLE,SAC,34,109,95.0
21700527,2017-12-29,PHX,SAC,35,101,111.0
21700543,2017-12-31,MEM,SAC,36,96,114.0
21700552,2018-01-02,CHA,SAC,37,111,131.0
21700585,2018-01-06,DEN,SAC,38,106,98.0
21700596,2018-01-08,SAS,SAC,39,100,107.0
21700602,2018-01-09,SAC,LAL,40,86,99.0
21700616,2018-01-11,LAC,SAC,41,115,121.0
21700628,2018-01-13,SAC,LAC,42,105,126.0
21700643,2018-01-15,SAC,OKC,43,88,95.0
21700661,2018-01-17,UTA,SAC,44,105,120.0
21700670,2018-01-19,SAC,MEM,45,88,106.0
21700687,2018-01-22,SAC,CHA,46,107,112.0
21700696,2018-01-23,SAC,ORL,47,105,99.0
21700710,2018-01-25,SAC,MIA,48,89,88.0
21700737,2018-01-28,SAC,SAS,49,98,113.0
21700749,2018-01-30,SAC,NOP,50,114,103.0
21700774,2018-02-02,GSW,SAC,51,104,119.0
21700783,2018-02-03,DAL,SAC,52,99,106.0
21700795,2018-02-05,CHI,SAC,53,104,98.0
21700825,2018-02-09,POR,SAC,54,100,118.0
21700838,2018-02-11,SAC,MIN,55,106,111.0
21700851,2018-02-13,SAC,DAL,56,114,109.0
21700860,2018-02-14,SAC,HOU,57,91,100.0
21700871,2018-02-22,OKC,SAC,58,107,110.0
21700891,2018-02-24,LAL,SAC,59,108,113.0
21700906,2018-02-26,MIN,SAC,60,100,118.0
21700911,2018-02-27,SAC,POR,61,99,116.0
21700924,2018-03-01,BKN,SAC,62,116,111.0
21700942,2018-03-03,UTA,SAC,63,91,98.0
21700949,2018-03-04,NYK,SAC,64,102,99.0
21700969,2018-03-07,NOP,SAC,65,101,114.0
21700985,2018-03-09,ORL,SAC,66,94,88.0
21700996,2018-03-11,SAC,DEN,67,104,130.0
21701003,2018-03-12,SAC,OKC,68,101,106.0
21701018,2018-03-14,MIA,SAC,69,123,119.0
21701033,2018-03-16,SAC,GSW,70,98,93.0
21701043,2018-03-17,SAC,UTA,71,97,103.0
21701057,2018-03-19,DET,SAC,72,90,106.0
21701077,2018-03-22,ATL,SAC,73,105,90.0
21701099,2018-03-25,BOS,SAC,74,93,104.0
21701113,2018-03-27,DAL,SAC,75,97,103.0
21701127,2018-03-29,IND,SAC,76,103,106.0
21701142,2018-03-31,GSW,SAC,77,96,112.0
21701155,2018-04-01,SAC,LAL,78,84,83.0
21701167,2018-04-03,SAC,PHX,79,94,97.0
21701188,2018-04-06,SAC,MEM,80,94,93.0
21701210,2018-04-09,SAC,SAS,81,85,98.0
21701230,2018-04-11,HOU,SAC,82,96,83.0
