close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
201143,Al Horford,1610612738,BOS,C-F,33.0,68,68,0.428,3.9,7.06,0.552,0.611,-0.059
1626154,RJ Hunter,1610612738,BOS,G,25.0,1,1,0.417,2.0,5.0,0.4,0.632,-0.232
203382,Aron Baynes,1610612738,BOS,C-F,32.0,50,48,0.397,2.34,4.64,0.504,0.603,-0.099
202681,Kyrie Irving,1610612738,BOS,G,27.0,67,64,0.367,2.42,3.9,0.621,0.602,0.018
1628369,Jayson Tatum,1610612738,BOS,F,21.0,79,73,0.355,2.27,3.84,0.591,0.607,-0.016
202694,Marcus Morris Sr.,1610612738,BOS,F,29.0,75,73,0.349,2.09,3.44,0.609,0.616,-0.008
1628464,Daniel Theis,1610612738,BOS,F,27.0,66,61,0.409,2.02,3.39,0.594,0.611,-0.017
1627759,Jaylen Brown,1610612738,BOS,G,22.0,74,72,0.331,2.04,3.28,0.621,0.602,0.019
1629057,Robert Williams III,1610612738,BOS,C-F,21.0,28,23,0.503,1.39,3.11,0.448,0.617,-0.169
1628408,PJ Dozier,1610612738,BOS,G-F,22.0,3,3,0.643,3.0,3.0,1.0,0.642,0.358
1626179,Terry Rozier,1610612738,BOS,G,25.0,79,72,0.356,1.73,2.87,0.604,0.589,0.015
202330,Gordon Hayward,1610612738,BOS,F,29.0,71,64,0.38,1.63,2.82,0.58,0.598,-0.018
203935,Marcus Smart,1610612738,BOS,G,25.0,80,77,0.282,1.85,2.81,0.658,0.607,0.051
1627824,Guerschon Yabusele,1610612738,BOS,F,23.0,37,26,0.466,0.95,1.68,0.565,0.59,-0.026
1628400,Semi Ojeleye,1610612738,BOS,F,24.0,48,32,0.356,0.94,1.52,0.616,0.615,0.001
202954,Brad Wanamaker,1610612738,BOS,G,29.0,33,25,0.353,0.82,1.48,0.551,0.577,-0.025
