group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,1631246,Vince Williams Jr.,Vince,1610612763,MEM,24.0,1,0,1,0.0,1.9,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.2,100,84,10,84,87,28,31,18,50,107,1,1,57,28,1,1,59,83,MEM
Players,1628379,Luke Kennard,Luke,1610612763,MEM,28.0,2,0,2,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,1.2,76,84,66,84,67,28,31,18,50,1,1,109,91,28,1,93,59,83,MEM
Players,1630590,Scotty Pippen Jr.,Scotty,1610612763,MEM,24.0,2,0,2,0.0,2.8,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,3.6,76,84,66,84,64,28,31,18,15,77,1,1,91,28,1,118,16,23,MEM
Players,1630583,Santi Aldama,Santi,1610612763,MEM,24.0,2,0,2,0.0,3.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.5,0.0,1.5,76,84,66,84,50,28,31,18,50,77,1,109,57,28,1,93,59,74,MEM
Players,1630205,Lamar Stevens,Lamar,1610612763,MEM,27.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100,84,10,84,126,28,31,18,50,1,1,1,111,28,1,118,59,106,MEM
Players,1641744,Zach Edey,Zach,1610612763,MEM,23.0,1,0,1,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,100,84,10,84,104,28,31,18,50,1,1,1,111,28,1,130,59,105,MEM
Players,1630217,Desmond Bane,Desmond,1610612763,MEM,26.0,2,0,2,0.0,3.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,76,84,66,84,51,28,31,18,50,77,1,109,57,28,1,1,4,33,MEM
Players,1628991,Jaren Jackson Jr.,Jaren,1610612763,MEM,25.0,2,0,2,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.5,0.5,0.0,0.6,76,84,66,84,61,28,31,18,50,77,1,109,57,28,125,93,59,98,MEM
Players,1629723,John Konchar,John,1610612763,MEM,29.0,2,0,2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,76,84,66,84,118,28,31,18,50,1,1,109,91,28,1,1,59,95,MEM
Players,1630643,Jay Huff,Jay,1610612763,MEM,27.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,84,10,84,126,28,31,18,50,1,1,1,111,28,1,1,59,106,MEM
