group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
Players,1629634,Brandon Clarke,Brandon,1610612763,MEM,28.0,17,10,7,0.588,2.8,120.3,115.6,115.6,68.2,67.3,67.3,52.1,48.3,48.3,0.0,0.0,0.0,0.14,0.089,0.113,0.0,0.0,0.333,0.349,0.118,0.124,98.52,101.1,84.25,101.1,0.048,96,4,12,0.2,0.7,0.333,190,154,262,134,229,136,138,138,36,45,45,25,28,28,337,250,337,40,284,120,1,1,324,357,294,304,275,296,296,322,210,186,275,231,289
Players,1642285,Cam Spencer,Cam,1610612763,MEM,25.0,1,1,0,1.0,0.1,106.4,100.0,100.0,0.0,0.0,0.0,106.4,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.136,0.5,0.468,712.42,757.89,631.58,757.9,0.0,2,0,0,0.0,0.0,0.0,439,375,1,1,489,287,308,308,1,1,1,11,9,9,337,250,337,302,382,400,1,1,369,13,3,8,1,5,5,387,369,419,369,419,369
Players,1630217,Desmond Bane,Desmond,1610612763,MEM,26.0,34,19,15,0.559,3.5,107.6,106.3,106.3,99.0,99.6,99.6,8.7,6.7,6.7,0.2,1.44,15.7,0.056,0.104,0.081,10.8,11.0,0.452,0.526,0.246,0.252,101.71,102.0,85.0,102.0,0.146,252,21,52,0.6,1.5,0.404,21,21,433,168,121,273,241,241,116,137,137,158,171,171,92,131,192,151,244,214,351,354,251,253,89,88,184,271,271,112,32,29,91,75,233
Players,1641713,GG Jackson,GG,1610612763,MEM,20.0,2,1,1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,200.0,240.0,0.0,1,0,0,0.0,0.0,0.0,410,375,35,212,481,471,471,471,1,1,1,227,221,221,337,250,337,302,382,400,1,1,369,392,435,436,487,19,19,387,369,419,369,419,369
Players,1629630,Ja Morant,Ja,1610612763,MEM,25.0,23,13,10,0.565,3.8,116.8,114.4,114.4,103.2,104.4,104.4,13.6,10.0,10.0,0.333,1.88,16.5,0.0,0.087,0.044,8.8,8.8,0.509,0.577,0.364,0.38,100.46,100.91,84.09,100.91,0.156,187,25,54,1.1,2.3,0.463,133,96,328,163,81,168,148,148,147,199,199,131,152,152,30,101,180,302,288,359,318,315,198,197,17,22,217,302,302,94,20,26,14,22,185
Players,1628991,Jaren Jackson Jr.,Jaren,1610612763,MEM,25.0,30,14,16,0.467,2.7,104.0,101.7,101.7,95.6,96.6,96.6,8.5,5.1,5.1,0.077,0.75,5.1,0.032,0.105,0.069,6.8,6.9,0.512,0.574,0.272,0.287,103.07,103.73,86.44,103.73,0.17,179,20,43,0.7,1.4,0.465,54,77,449,288,230,323,298,298,94,117,117,160,185,185,259,207,327,220,241,272,273,274,195,200,67,66,143,223,223,75,39,42,75,82,183
Players,1630643,Jay Huff,Jay,1610612763,MEM,27.0,5,4,1,0.8,2.4,128.8,121.4,121.4,122.5,112.5,112.5,6.3,8.9,8.9,0.0,0.0,0.0,0.0,0.071,0.037,0.0,0.0,0.5,0.5,0.056,0.06,96.08,103.14,85.95,103.14,0.0,28,1,2,0.2,0.4,0.5,342,275,35,40,280,73,89,89,364,303,303,171,160,160,337,250,337,302,321,370,1,1,199,276,414,418,343,238,238,387,306,333,295,340,129
Players,1642377,Jaylen Wells,Jaylen,1610612763,MEM,21.0,24,12,12,0.5,2.8,114.5,116.1,116.1,99.9,97.1,97.1,14.6,18.9,18.9,0.043,1.0,10.0,0.03,0.061,0.045,10.0,10.0,0.625,0.721,0.111,0.114,98.89,99.61,83.01,99.61,0.076,137,6,12,0.3,0.5,0.5,114,113,372,212,222,187,133,133,121,124,124,128,106,106,313,155,264,226,339,352,340,342,111,93,311,325,265,351,351,247,160,186,252,287,129
Players,1629723,John Konchar,John,1610612763,MEM,29.0,1,1,0,1.0,2.4,142.4,128.6,128.6,100.0,83.3,83.3,42.4,45.2,45.2,0.0,0.0,0.0,0.333,0.333,0.333,0.0,0.0,1.0,1.0,0.111,0.12,113.67,130.54,108.79,130.54,0.292,7,1,1,1.0,1.0,1.0,439,375,1,1,286,29,50,50,122,69,69,35,30,30,337,250,337,1,12,5,1,1,15,22,311,310,56,50,50,18,306,362,20,132,1
Players,1630205,Lamar Stevens,Lamar,1610612763,MEM,27.0,2,2,0,1.0,2.4,121.5,120.0,120.0,91.7,100.0,100.0,29.8,20.0,20.0,0.2,0.0,100.0,0.0,0.125,0.1,0.0,0.0,0.0,0.0,0.0,0.0,108.5,104.13,86.78,104.13,0.129,10,0,0,0.0,0.0,0.0,410,335,1,1,280,121,98,98,80,138,138,65,93,93,92,250,1,302,188,147,1,1,369,392,435,436,81,213,213,132,369,419,369,419,369
