close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
1627832,Fred VanVleet,1610612745,HOU,G,31.0,7,7,0.404,3.29,6.0,0.548,0.553,-0.005
1628415,Dillon Brooks,1610612745,HOU,G-F,29.0,7,7,0.371,3.71,5.14,0.722,0.601,0.121
1630578,Alperen Sengun,1610612745,HOU,C,22.0,7,6,0.25,1.29,3.71,0.346,0.588,-0.241
1630224,Jalen Green,1610612745,HOU,G,23.0,7,6,0.316,1.71,3.57,0.48,0.566,-0.086
203500,Steven Adams,1610612745,HOU,C,31.0,7,7,0.369,1.14,3.43,0.333,0.61,-0.277
1631106,Tari Eason,1610612745,HOU,F,24.0,7,7,0.377,2.14,3.29,0.652,0.597,0.056
1631095,Jabari Smith Jr.,1610612745,HOU,F,22.0,7,7,0.364,1.29,2.86,0.45,0.596,-0.146
1641708,Amen Thompson,1610612745,HOU,G-F,22.0,7,6,0.211,1.29,2.14,0.6,0.596,0.004
1629111,Jock Landale,1610612745,HOU,C,29.0,1,1,0.5,2.0,2.0,1.0,0.581,0.42
1628988,Aaron Holiday,1610612745,HOU,G,28.0,3,3,0.545,1.67,2.0,0.833,0.611,0.222
1642263,Reed Sheppard,1610612745,HOU,G,20.0,2,2,0.429,1.0,1.5,0.667,0.633,0.034
1641715,Cam Whitmore,1610612745,HOU,F,20.0,2,1,0.5,0.5,0.5,1.0,0.5,0.5
