season,team_id,game_id,game_date,away_team,home_team,opponent,opponent_id,game_no,pf,opp_pf,wl,differential
2021-22,1610612752,22100005,2021-10-20,BOS,NYK,BOS,1610612738,1,138,134,W,4
2021-22,1610612752,22100018,2021-10-22,NYK,ORL,ORL,1610612753,2,121,96,W,25
2021-22,1610612752,22100036,2021-10-24,ORL,NYK,ORL,1610612753,3,104,110,L,-6
2021-22,1610612752,22100050,2021-10-26,PHI,NYK,PHI,1610612755,4,112,99,W,13
2021-22,1610612752,22100067,2021-10-28,NYK,CHI,CHI,1610612741,5,104,103,W,1
2021-22,1610612752,22100080,2021-10-30,NYK,NOP,NOP,1610612740,6,123,117,W,6
2021-22,1610612752,22100099,2021-11-01,TOR,NYK,TOR,1610612761,7,104,113,L,-9
2021-22,1610612752,22100109,2021-11-03,NYK,IND,IND,1610612754,8,98,111,L,-13
2021-22,1610612752,22100128,2021-11-05,NYK,MIL,MIL,1610612749,9,113,98,W,15
2021-22,1610612752,22100140,2021-11-07,CLE,NYK,CLE,1610612739,10,109,126,L,-17
2021-22,1610612752,22100147,2021-11-08,NYK,PHI,PHI,1610612755,11,103,96,W,7
2021-22,1610612752,22100161,2021-11-10,MIL,NYK,MIL,1610612749,12,100,112,L,-12
2021-22,1610612752,22100174,2021-11-12,NYK,CHA,CHA,1610612766,13,96,104,L,-8
2021-22,1610612752,22100203,2021-11-15,IND,NYK,IND,1610612754,14,92,84,W,8
2021-22,1610612752,22100218,2021-11-17,ORL,NYK,ORL,1610612753,15,98,104,L,-6
2021-22,1610612752,22100239,2021-11-20,HOU,NYK,HOU,1610612745,16,106,99,W,7
2021-22,1610612752,22100250,2021-11-21,NYK,CHI,CHI,1610612741,17,103,109,L,-6
2021-22,1610612752,22100264,2021-11-23,LAL,NYK,LAL,1610612747,18,106,100,W,6
2021-22,1610612752,22100282,2021-11-26,PHX,NYK,PHX,1610612756,19,97,118,L,-21
2021-22,1610612752,22100293,2021-11-27,NYK,ATL,ATL,1610612737,20,99,90,W,9
2021-22,1610612752,22100314,2021-11-30,NYK,BKN,BKN,1610612751,21,110,112,L,-2
2021-22,1610612752,22100328,2021-12-02,CHI,NYK,CHI,1610612741,22,115,119,L,-4
2021-22,1610612752,22100342,2021-12-04,DEN,NYK,DEN,1610612743,23,99,113,L,-14
2021-22,1610612752,22100364,2021-12-07,NYK,SAS,SAS,1610612759,24,121,109,W,12
2021-22,1610612752,22100369,2021-12-08,NYK,IND,IND,1610612754,25,102,122,L,-20
2021-22,1610612752,22100385,2021-12-10,NYK,TOR,TOR,1610612761,26,87,90,L,-3
2021-22,1610612752,22100398,2021-12-12,MIL,NYK,MIL,1610612749,27,97,112,L,-15
2021-22,1610612752,22100414,2021-12-14,GSW,NYK,GSW,1610612744,28,96,105,L,-9
2021-22,1610612752,22100431,2021-12-16,NYK,HOU,HOU,1610612745,29,116,103,W,13
2021-22,1610612752,22100445,2021-12-18,NYK,BOS,BOS,1610612738,30,107,114,L,-7
2021-22,1610612752,22100466,2021-12-21,DET,NYK,DET,1610612765,31,105,91,W,14
2021-22,1610612752,22100480,2021-12-23,WAS,NYK,WAS,1610612764,32,117,124,L,-7
2021-22,1610612752,22100488,2021-12-25,ATL,NYK,ATL,1610612737,33,101,87,W,14
2021-22,1610612752,22100512,2021-12-28,NYK,MIN,MIN,1610612750,34,96,88,W,8
2021-22,1610612752,22100516,2021-12-29,NYK,DET,DET,1610612765,35,94,85,W,9
2021-22,1610612752,22100536,2021-12-31,NYK,OKC,OKC,1610612760,36,80,95,L,-15
2021-22,1610612752,22100545,2022-01-02,NYK,TOR,TOR,1610612761,37,105,120,L,-15
2021-22,1610612752,22100564,2022-01-04,IND,NYK,IND,1610612754,38,104,94,W,10
2021-22,1610612752,22100578,2022-01-06,BOS,NYK,BOS,1610612738,39,108,105,W,3
2021-22,1610612752,22100595,2022-01-08,NYK,BOS,BOS,1610612738,40,75,99,L,-24
2021-22,1610612752,22100610,2022-01-10,SAS,NYK,SAS,1610612759,41,111,96,W,15
2021-22,1610612752,22100622,2022-01-12,DAL,NYK,DAL,1610612742,42,108,85,W,23
2021-22,1610612752,22100643,2022-01-15,NYK,ATL,ATL,1610612737,43,117,108,W,9
2021-22,1610612752,22100655,2022-01-17,CHA,NYK,CHA,1610612766,44,87,97,L,-10
2021-22,1610612752,22100666,2022-01-18,MIN,NYK,MIN,1610612750,45,110,112,L,-2
2021-22,1610612752,22100681,2022-01-20,NOP,NYK,NOP,1610612740,46,91,102,L,-11
2021-22,1610612752,22100698,2022-01-23,LAC,NYK,LAC,1610612746,47,110,102,W,8
2021-22,1610612752,22100709,2022-01-24,NYK,CLE,CLE,1610612739,48,93,95,L,-2
2021-22,1610612752,22100727,2022-01-26,NYK,MIA,MIA,1610612748,49,96,110,L,-14
2021-22,1610612752,22100744,2022-01-28,NYK,MIL,MIL,1610612749,50,108,123,L,-15
2021-22,1610612752,22100763,2022-01-31,SAC,NYK,SAC,1610612758,51,116,96,W,20
2021-22,1610612752,22100776,2022-02-02,MEM,NYK,MEM,1610612763,52,108,120,L,-12
2021-22,1610612752,22100799,2022-02-05,NYK,LAL,LAL,1610612747,53,115,122,L,-7
2021-22,1610612752,22100814,2022-02-07,NYK,UTA,UTA,1610612762,54,104,113,L,-9
2021-22,1610612752,22100821,2022-02-08,NYK,DEN,DEN,1610612743,55,115,132,L,-17
2021-22,1610612752,22100837,2022-02-10,NYK,GSW,GSW,1610612744,56,116,114,W,2
2021-22,1610612752,22100845,2022-02-12,NYK,POR,POR,1610612757,57,103,112,L,-9
2021-22,1610612752,22100860,2022-02-14,OKC,NYK,OKC,1610612760,58,123,127,L,-4
2021-22,1610612752,22100877,2022-02-16,BKN,NYK,BKN,1610612751,59,106,111,L,-5
2021-22,1610612752,22100900,2022-02-25,MIA,NYK,MIA,1610612748,60,100,115,L,-15
2021-22,1610612752,22100912,2022-02-27,PHI,NYK,PHI,1610612755,61,109,125,L,-16
2021-22,1610612752,22100934,2022-03-02,NYK,PHI,PHI,1610612755,62,108,123,L,-15
2021-22,1610612752,22100953,2022-03-04,NYK,PHX,PHX,1610612756,63,114,115,L,-1
2021-22,1610612752,22100966,2022-03-06,NYK,LAC,LAC,1610612746,64,116,93,W,23
2021-22,1610612752,22100974,2022-03-07,NYK,SAC,SAC,1610612758,65,131,115,W,16
2021-22,1610612752,22100988,2022-03-09,NYK,DAL,DAL,1610612742,66,107,77,W,30
2021-22,1610612752,22101000,2022-03-11,NYK,MEM,MEM,1610612763,67,114,118,L,-4
2021-22,1610612752,22101012,2022-03-13,NYK,BKN,BKN,1610612751,68,107,110,L,-3
2021-22,1610612752,22101037,2022-03-16,POR,NYK,POR,1610612757,69,128,98,W,30
2021-22,1610612752,22101050,2022-03-18,WAS,NYK,WAS,1610612764,70,100,97,W,3
2021-22,1610612752,22101067,2022-03-20,UTA,NYK,UTA,1610612762,71,93,108,L,-15
2021-22,1610612752,22101081,2022-03-22,ATL,NYK,ATL,1610612737,72,111,117,L,-6
2021-22,1610612752,22101084,2022-03-23,NYK,CHA,CHA,1610612766,73,121,106,W,15
2021-22,1610612752,22101103,2022-03-25,NYK,MIA,MIA,1610612748,74,111,103,W,8
2021-22,1610612752,22101115,2022-03-27,NYK,DET,DET,1610612765,75,104,102,W,2
2021-22,1610612752,22101126,2022-03-28,CHI,NYK,CHI,1610612741,76,109,104,W,5
2021-22,1610612752,22101140,2022-03-30,CHA,NYK,CHA,1610612766,77,114,125,L,-11
2021-22,1610612752,22101162,2022-04-02,CLE,NYK,CLE,1610612739,78,101,119,L,-18
2021-22,1610612752,22101171,2022-04-03,NYK,ORL,ORL,1610612753,79,118,88,W,30
2021-22,1610612752,22101191,2022-04-06,BKN,NYK,BKN,1610612751,80,98,110,L,-12
2021-22,1610612752,22101204,2022-04-08,NYK,WAS,WAS,1610612764,81,114,92,W,22
2021-22,1610612752,22101226,2022-04-10,TOR,NYK,TOR,1610612761,82,105,94,W,11
