TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
1610612737,Atlanta Hawks,82,29,53,0.354,3971.0,16.9,14.0,15.1,50.7,20.9,14.5,16.3,48.9,1,26,26,26,7,11,8,8,8,30,28,29,18
1610612738,Boston Celtics,82,49,33,0.598,3956.0,18.0,12.4,16.2,44.6,14.7,13.5,13.1,45.7,1,9,9,9,18,5,23,7,22,4,16,11,5
1610612751,Brooklyn Nets,82,42,40,0.512,3996.0,15.2,13.6,11.4,48.0,17.1,14.2,11.7,50.4,1,14,14,14,1,23,10,22,18,23,26,3,23
1610612766,Charlotte Hornets,82,39,43,0.476,3966.0,16.0,12.9,11.7,46.4,13.6,13.3,13.2,48.6,1,17,17,17,11,17,18,20,20,1,15,12,16
1610612741,Chicago Bulls,82,22,60,0.268,3981.0,15.0,10.8,11.9,50.2,16.4,13.2,12.9,48.6,1,27,27,27,3,25,30,19,9,17,13,10,15
1610612739,Cleveland Cavaliers,82,19,63,0.232,3951.0,14.4,13.4,10.5,44.3,16.7,12.7,14.0,49.9,1,28,28,28,24,29,11,27,24,19,10,20,20
1610612742,Dallas Mavericks,82,33,49,0.402,3956.0,14.5,12.9,12.2,44.3,15.6,12.9,16.6,47.5,1,22,22,22,18,28,19,17,25,10,12,30,11
1610612743,Denver Nuggets,82,54,28,0.659,3946.0,15.7,15.5,12.6,52.0,14.9,12.1,12.2,48.8,1,4,4,4,27,18,1,15,4,7,6,7,17
1610612765,Detroit Pistons,82,41,41,0.5,3971.0,15.7,13.2,9.9,44.4,15.9,11.2,11.8,49.4,1,16,16,16,7,19,15,29,23,12,3,5,19
1610612744,Golden State Warriors,82,57,25,0.695,3961.0,16.2,12.5,19.0,43.0,17.3,13.7,15.0,46.8,1,3,3,3,15,15,22,3,28,25,21,24,7
1610612745,Houston Rockets,82,53,29,0.646,3966.0,17.9,13.0,11.9,41.8,16.2,13.6,13.7,51.4,1,5,5,5,11,6,16,18,30,14,17,15,27
1610612754,Indiana Pacers,82,48,34,0.585,3941.0,19.0,13.3,14.6,48.8,14.9,13.3,13.9,44.7,1,11,11,11,30,3,12,12,17,6,14,17,4
1610612746,LA Clippers,82,48,34,0.585,3966.0,15.4,13.0,14.2,50.9,17.6,13.7,14.7,50.7,1,11,11,11,11,21,17,13,7,26,22,23,24
1610612747,Los Angeles Lakers,82,37,45,0.451,3956.0,16.7,12.8,19.2,55.3,18.4,13.9,15.8,50.0,1,20,20,20,18,12,20,2,2,28,24,27,21
1610612763,Memphis Grizzlies,82,33,49,0.402,3976.0,17.0,11.1,12.2,45.9,16.4,11.5,16.1,42.3,1,22,22,22,4,10,29,16,21,18,4,28,3
1610612748,Miami Heat,82,39,43,0.476,3946.0,15.5,14.1,9.9,48.8,17.1,13.7,12.5,42.2,1,17,17,17,27,20,6,30,16,22,20,8,2
1610612749,Milwaukee Bucks,82,60,22,0.732,3956.0,16.6,11.7,17.6,53.0,14.5,12.1,11.0,42.0,1,1,1,1,18,13,27,6,3,2,5,1,1
1610612750,Minnesota Timberwolves,82,36,46,0.439,3966.0,17.3,14.9,11.6,49.1,15.0,14.7,13.5,48.5,1,21,21,21,11,8,3,21,13,8,29,14,14
1610612740,New Orleans Pelicans,82,33,49,0.402,3951.0,16.1,14.3,14.8,58.0,17.9,13.7,15.7,51.4,1,22,22,22,24,16,5,11,1,27,19,26,28
1610612752,New York Knicks,82,17,65,0.207,3956.0,14.7,13.3,11.0,43.8,16.3,14.0,11.7,50.4,1,30,30,30,18,27,13,23,26,15,25,4,22
1610612760,Oklahoma City Thunder,82,49,33,0.598,3971.0,19.1,15.3,18.1,51.3,15.9,12.4,12.2,48.0,1,9,9,9,7,2,2,5,6,12,8,6,13
1610612753,Orlando Magic,82,42,40,0.512,3956.0,15.1,12.3,10.8,43.8,14.6,10.9,12.6,47.0,1,14,14,14,18,24,24,25,27,3,1,9,8
1610612755,Philadelphia 76ers,82,51,31,0.622,3961.0,15.2,14.0,14.9,49.1,17.2,12.2,14.6,50.8,1,7,7,7,15,22,7,10,14,24,7,22,25
1610612756,Phoenix Suns,82,19,63,0.232,3976.0,18.0,12.0,15.1,49.3,19.3,15.4,15.6,52.5,1,28,28,28,4,4,26,9,12,29,30,25,30
1610612757,Portland Trail Blazers,82,53,29,0.646,3971.0,14.8,14.9,10.9,48.9,15.2,13.6,13.9,47.4,1,5,5,5,7,26,4,24,15,9,18,18,10
1610612758,Sacramento Kings,82,39,43,0.476,3946.0,19.3,13.7,20.9,51.7,16.3,14.3,14.1,51.1,1,17,17,17,27,1,9,1,5,16,27,21,26
1610612759,San Antonio Spurs,82,48,34,0.585,3961.0,14.0,11.5,10.3,43.0,14.9,12.5,14.0,46.3,1,11,11,11,15,30,28,28,28,5,9,19,6
1610612761,Toronto Raptors,82,58,24,0.707,3976.0,17.1,12.5,18.2,48.0,15.7,12.7,13.4,47.0,1,2,2,2,4,9,21,4,19,11,11,13,9
1610612762,Utah Jazz,82,50,32,0.61,3951.0,16.4,13.2,10.6,49.6,16.8,11.1,11.4,47.5,1,8,8,8,24,14,14,26,10,21,2,2,12
1610612764,Washington Wizards,82,32,50,0.39,3986.0,17.4,12.3,13.9,49.4,16.8,13.9,13.9,51.4,1,25,25,25,2,7,25,14,11,20,23,16,29
