TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1610612738,Boston Celtics,BOS,18,18,0.381,211,541,0.39,0.559,0.056,28,79,0.354,0.325,183,462,0.396
1610612744,Golden State Warriors,GSW,17,17,0.332,189,470,0.402,0.561,0.069,40,97,0.412,0.264,149,373,0.399
1610612739,Cleveland Cavaliers,CLE,18,18,0.287,187,410,0.456,0.659,0.029,21,41,0.512,0.259,166,369,0.45
1610612759,San Antonio Spurs,SAS,16,16,0.289,140,382,0.366,0.514,0.061,27,81,0.333,0.228,113,301,0.375
1610612764,Washington Wizards,WAS,13,13,0.312,118,338,0.349,0.472,0.075,35,81,0.432,0.238,83,257,0.323
1610612761,Toronto Raptors,TOR,10,10,0.333,92,248,0.371,0.502,0.093,27,69,0.391,0.241,65,179,0.363
1610612762,Utah Jazz,UTA,11,11,0.289,97,239,0.406,0.573,0.065,17,54,0.315,0.224,80,185,0.432
1610612745,Houston Rockets,HOU,11,11,0.262,84,225,0.373,0.553,0.008,3,7,0.429,0.254,81,218,0.372
1610612741,Chicago Bulls,CHI,6,6,0.309,54,146,0.37,0.493,0.087,18,41,0.439,0.222,36,105,0.343
1610612763,Memphis Grizzlies,MEM,6,6,0.3,51,132,0.386,0.538,0.061,11,27,0.407,0.239,40,105,0.381
1610612749,Milwaukee Bucks,MIL,6,6,0.293,52,129,0.403,0.589,0.039,4,17,0.235,0.254,48,112,0.429
1610612746,LA Clippers,LAC,7,7,0.234,47,121,0.388,0.554,0.052,7,27,0.259,0.182,40,94,0.426
1610612737,Atlanta Hawks,ATL,6,6,0.258,30,119,0.252,0.357,0.035,5,16,0.313,0.223,25,103,0.243
1610612760,Oklahoma City Thunder,OKC,5,5,0.257,37,106,0.349,0.486,0.039,8,16,0.5,0.218,29,90,0.322
1610612754,Indiana Pacers,IND,4,4,0.316,41,102,0.402,0.534,0.084,14,27,0.519,0.232,27,75,0.36
1610612757,Portland Trail Blazers,POR,4,4,0.315,35,100,0.35,0.49,0.05,7,16,0.438,0.265,28,84,0.333
