player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
201143,Al Horford,Al,1610612755,PHI,34.0,4,0,4,0.0,32.1,0.84,0.16,0.857,0.143,0.0,0.0,0.143,0.071,0.714,0.417,0.583,0.0,0.0,0.417,0.583,12,25,0.48,132,165,77,165,55,31,175,14,45,162,141,97,140,21,116,69,159,92,157,40,125,127,72,PHI
202692,Alec Burks,Alec,1610612755,PHI,28.0,4,0,4,0.0,23.7,0.673,0.327,0.619,0.19,0.214,0.0,0.167,0.19,0.429,0.308,0.692,0.667,0.333,0.375,0.625,16,49,0.327,132,165,77,165,94,55,150,44,24,144,141,82,42,74,140,43,123,35,163,33,112,96,176,PHI
1627788,Furkan Korkmaz,Furkan,1610612755,PHI,22.0,4,0,4,0.0,10.1,0.143,0.857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0.0,132,165,77,165,147,193,13,185,122,162,141,1,157,180,172,166,159,92,190,170,197,170,197,PHI
203954,Joel Embiid,Joel,1610612755,PHI,26.0,4,0,4,0.0,36.2,0.784,0.216,0.5,0.167,0.1,0.025,0.4,0.108,0.333,0.633,0.367,0.75,0.25,0.647,0.353,34,74,0.459,132,165,77,165,28,37,169,77,34,154,139,13,118,111,76,109,117,43,115,82,62,64,86,PHI
1626196,Josh Richardson,Josh,1610612755,PHI,26.0,4,0,4,0.0,36.1,0.5,0.5,0.299,0.06,0.448,0.119,0.253,0.209,0.239,0.5,0.5,0.9,0.1,0.7,0.3,20,56,0.357,132,165,77,165,29,114,84,148,86,76,58,33,28,141,95,76,87,70,94,101,100,87,158,PHI
203124,Kyle O'Quinn,Kyle,1610612755,PHI,30.0,1,0,1,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,199,165,21,165,178,199,189,185,122,162,141,169,157,180,172,166,159,92,190,170,197,206,197,PHI
1629680,Matisse Thybulle,Matisse,1610612755,PHI,23.0,4,0,4,0.0,18.8,0.429,0.571,0.571,0.0,0.429,0.0,0.0,0.0,0.571,1.0,0.0,1.0,0.0,1.0,0.0,3,7,0.429,132,165,77,165,105,146,59,56,122,80,141,169,157,36,1,166,1,92,1,170,161,170,105,PHI
203118,Mike Scott,Mike,1610612755,PHI,31.0,4,0,4,0.0,5.0,0.6,0.4,0.333,0.0,0.0,0.0,0.667,0.0,0.333,1.0,0.0,0.0,0.0,1.0,0.0,1,5,0.2,132,165,77,165,186,79,123,140,122,162,141,6,157,111,1,166,159,92,1,170,181,176,190,PHI
203658,Norvel Pelle,Norvel,1610612755,PHI,27.0,1,0,1,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,199,165,21,165,172,199,189,185,122,162,141,169,157,180,172,166,159,92,190,170,197,206,197,PHI
203526,Raul Neto,Raul,1610612755,PHI,28.0,2,0,2,0.0,12.9,0.444,0.556,0.25,0.0,0.75,0.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0,0.667,0.333,3,9,0.333,182,165,40,165,136,141,64,158,122,20,141,169,157,132,172,1,1,92,103,85,161,162,167,PHI
1629003,Shake Milton,Shake,1610612755,PHI,23.0,4,0,4,0.0,31.5,0.432,0.568,0.379,0.069,0.517,0.034,0.104,0.121,0.31,0.273,0.727,0.9,0.1,0.571,0.429,21,44,0.477,132,165,77,165,58,144,62,128,76,63,130,122,110,118,147,38,87,70,128,68,95,104,75,PHI
202699,Tobias Harris,Tobias,1610612755,PHI,27.0,4,0,4,0.0,37.1,0.75,0.25,0.667,0.19,0.095,0.095,0.238,0.111,0.476,0.19,0.81,0.5,0.5,0.217,0.783,23,60,0.383,132,165,77,165,18,42,164,31,24,156,78,38,116,54,160,25,138,17,184,13,87,77,152,PHI
