TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,TRAVEL,DOUBLE_DRIBBLE,DISCONTINUED_DRIBBLE,OFF_THREE_SEC,FIVE_SEC,EIGHT_SEC,SHOT_CLOCK,INBOUND,BACKCOURT,OFF_GOALTENDING,PALMING,OFF_FOUL,DEF_THREE_SEC,CHARGE,DELAY_OF_GAME,DEF_GOALTENDING,LANE,JUMP_BALL,KICKED_BALL,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,TRAVEL_RANK,DOUBLE_DRIBBLE_RANK,DISCONTINUED_DRIBBLE_RANK,OFF_THREE_SEC_RANK,FIVE_SEC_RANK,EIGHT_SEC_RANK,SHOT_CLOCK_RANK,INBOUND_RANK,BACKCOURT_RANK,OFF_GOALTENDING_RANK,PALMING_RANK,OFF_FOUL_RANK,DEF_THREE_SEC_RANK,CHARGE_RANK,DELAY_OF_GAME_RANK,DEF_GOALTENDING_RANK,LANE_RANK,JUMP_BALL_RANK,KICKED_BALL_RANK
1610612737,Atlanta Hawks,82,41,41,0.5,0.9,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.0,0.1,0.0,1.5,0.1,0.3,0.2,0.2,0.0,0.0,0.4,1,17,17,17,26,7,1,16,2,2,21,1,26,1,15,28,15,27,12,13,6,1,13
1610612738,Boston Celtics,82,57,25,0.695,1.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.1,0.1,0.0,2.0,0.0,0.4,0.2,0.2,0.1,0.0,0.2,1,2,2,2,13,7,8,16,2,2,14,1,2,1,15,9,30,20,12,13,1,1,29
1610612751,Brooklyn Nets,82,45,37,0.549,1.1,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.1,0.0,0.0,1.8,0.1,0.3,0.2,0.4,0.0,0.0,0.5,1,9,9,9,13,7,8,1,2,2,3,1,2,11,15,20,15,27,12,3,6,1,4
1610612766,Charlotte Hornets,82,27,55,0.329,1.2,0.1,0.1,0.0,0.1,0.0,0.5,0.0,0.1,0.0,0.1,2.2,0.1,0.5,0.1,0.6,0.0,0.0,0.4,1,27,27,27,7,1,1,16,1,2,21,1,2,11,3,3,15,10,30,1,6,1,13
1610612741,Chicago Bulls,82,40,42,0.488,1.4,0.0,0.0,0.1,0.0,0.0,0.6,0.0,0.1,0.0,0.0,1.6,0.1,0.6,0.2,0.1,0.0,0.0,0.6,1,19,19,19,1,7,8,1,2,2,14,1,2,11,15,27,15,4,12,23,6,1,2
1610612739,Cleveland Cavaliers,82,51,31,0.622,1.2,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.1,0.0,0.1,1.3,0.3,0.3,0.3,0.2,0.0,0.0,0.4,1,5,5,5,7,7,8,16,2,2,1,1,2,11,3,30,1,27,2,13,6,1,13
1610612742,Dallas Mavericks,82,38,44,0.463,0.8,0.1,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.1,0.0,2.0,0.2,0.4,0.2,0.2,0.0,0.0,0.5,1,21,21,21,30,1,8,1,2,2,21,1,26,1,15,9,6,20,12,13,6,1,4
1610612743,Denver Nuggets,82,53,29,0.646,0.9,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.1,0.1,0.0,1.8,0.2,0.4,0.2,0.2,0.1,0.0,1.0,1,4,4,4,26,7,8,1,2,2,8,1,2,1,15,20,6,20,12,13,1,1,1
1610612765,Detroit Pistons,82,17,65,0.207,1.2,0.1,0.1,0.1,0.0,0.0,0.5,0.0,0.1,0.1,0.0,2.0,0.1,0.5,0.4,0.4,0.0,0.0,0.3,1,30,30,30,7,1,1,1,2,2,21,1,2,1,15,9,15,10,1,3,6,1,23
1610612744,Golden State Warriors,82,44,38,0.537,1.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.1,0.0,0.1,2.1,0.2,0.4,0.2,0.1,0.1,0.0,0.3,1,11,11,11,1,7,8,16,2,2,14,1,2,11,3,4,6,20,12,23,1,1,23
1610612745,Houston Rockets,82,22,60,0.268,1.4,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.1,0.1,0.0,2.0,0.1,0.5,0.3,0.3,0.0,0.0,0.4,1,28,28,28,1,7,8,16,2,2,3,1,2,1,15,9,15,10,2,6,6,1,13
1610612754,Indiana Pacers,82,35,47,0.427,1.1,0.0,0.1,0.1,0.0,0.0,0.8,0.0,0.1,0.0,0.1,2.0,0.2,0.5,0.2,0.3,0.0,0.0,0.4,1,23,23,23,13,7,1,1,2,2,3,1,2,11,3,9,6,10,12,6,6,1,13
1610612746,LA Clippers,82,44,38,0.537,1.0,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.1,0.1,0.0,1.8,0.2,0.4,0.3,0.1,0.0,0.0,0.4,1,11,11,11,21,7,8,1,2,2,8,1,2,1,15,20,6,20,2,23,6,1,13
1610612747,Los Angeles Lakers,82,43,39,0.524,0.9,0.0,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0.0,0.0,1.8,0.2,0.6,0.3,0.3,0.0,0.0,0.3,1,14,14,14,26,7,8,1,2,2,14,1,26,11,15,20,6,4,2,6,6,1,23
1610612763,Memphis Grizzlies,82,51,31,0.622,1.3,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.1,0.0,0.2,2.1,0.1,0.5,0.3,0.3,0.0,0.0,0.3,1,5,5,5,5,7,8,16,2,2,14,1,2,11,1,4,15,10,2,6,6,1,23
1610612748,Miami Heat,82,44,38,0.537,1.2,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.1,0.0,0.0,1.8,0.1,0.4,0.2,0.2,0.0,0.0,0.3,1,11,11,11,7,7,8,1,2,2,8,1,2,11,15,20,15,20,12,13,6,1,23
1610612749,Milwaukee Bucks,82,58,24,0.707,1.4,0.0,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.1,2.1,0.3,0.6,0.3,0.2,0.1,0.0,0.5,1,1,1,1,1,7,8,1,2,2,8,1,26,11,3,4,1,4,2,13,1,1,4
1610612750,Minnesota Timberwolves,82,42,40,0.512,1.3,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.1,0.1,0.0,2.0,0.1,0.5,0.3,0.2,0.0,0.0,0.5,1,15,15,15,5,7,1,16,2,2,21,1,2,1,15,9,15,10,2,13,6,1,4
1610612740,New Orleans Pelicans,82,42,40,0.512,1.2,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.1,0.0,0.0,2.4,0.1,0.6,0.2,0.1,0.0,0.0,0.6,1,15,15,15,7,7,8,1,2,2,21,1,2,11,15,1,15,4,12,23,6,1,2
1610612752,New York Knicks,82,47,35,0.573,1.1,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.1,0.1,0.1,1.8,0.1,0.5,0.2,0.1,0.0,0.0,0.2,1,8,8,8,13,7,8,1,2,2,1,1,2,1,3,20,15,10,12,23,6,1,29
1610612760,Oklahoma City Thunder,82,40,42,0.488,1.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.1,0.0,0.1,1.5,0.3,0.5,0.2,0.1,0.0,0.0,0.4,1,19,19,19,13,7,8,16,2,2,14,1,2,11,3,28,1,10,12,23,6,1,13
1610612753,Orlando Magic,82,34,48,0.415,1.1,0.0,0.1,0.0,0.0,0.0,0.7,0.0,0.1,0.0,0.0,2.0,0.3,0.6,0.3,0.3,0.0,0.0,0.4,1,25,25,25,13,7,1,16,2,2,8,1,2,11,15,9,1,4,2,6,6,1,13
1610612755,Philadelphia 76ers,82,54,28,0.659,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.2,2.1,0.2,0.7,0.3,0.2,0.0,0.0,0.4,1,3,3,3,21,7,8,16,2,2,3,1,1,11,1,4,6,1,2,13,6,1,13
1610612756,Phoenix Suns,82,45,37,0.549,1.0,0.0,0.0,0.1,0.0,0.1,0.6,0.0,0.1,0.1,0.1,2.0,0.1,0.3,0.2,0.2,0.0,0.0,0.3,1,9,9,9,21,7,8,1,2,1,14,1,2,1,3,9,15,27,12,13,6,1,23
