season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away,MON
2023-24,1610612741,CHI,Chicago Bulls,22301190,2024-04-14,CHI @ NYK,L,53.0,18.0,9.0,13.0,70.0,11.0,32.0,15.0,60.0,0,0,0,0,17,847,1855,1281,61,409,2444,1338,1972,1,2023,2024,False,NYK,CHI,APR
2023-24,1610612741,CHI,Chicago Bulls,22301172,2024-04-12,CHI @ WAS,W,48.0,20.0,11.0,13.0,58.0,19.0,6.0,25.0,50.0,0,0,0,0,119,583,1550,1281,490,1615,143,2297,1120,1,2023,2024,False,WAS,CHI,APR
2023-24,1610612741,CHI,Chicago Bulls,22301166,2024-04-11,CHI @ DET,W,48.0,36.0,16.0,20.0,58.0,10.0,14.0,14.0,42.0,0,0,0,0,119,2,730,405,490,299,1229,1181,469,1,2023,2024,False,DET,CHI,APR
2023-24,1610612741,CHI,Chicago Bulls,22301149,2024-04-09,CHI vs. NYK,L,48.0,13.0,15.0,8.0,66.0,13.0,7.0,14.0,54.0,0,0,0,0,119,1645,888,2037,128,652,222,1181,1509,1,2023,2024,True,CHI,NYK,APR
2023-24,1610612741,CHI,Chicago Bulls,22301136,2024-04-07,CHI @ ORL,L,48.0,11.0,12.0,11.0,44.0,28.0,21.0,14.0,48.0,0,0,0,0,119,1944,1392,1601,1700,2343,2153,1181,934,1,2023,2024,False,ORL,CHI,APR
2023-24,1610612741,CHI,Chicago Bulls,22301119,2024-04-05,CHI vs. NYK,W,48.0,18.0,17.0,10.0,62.0,22.0,9.0,15.0,50.0,0,0,0,0,119,847,602,1764,255,1969,466,1338,1120,1,2023,2024,True,CHI,NYK,APR
2023-24,1610612741,CHI,Chicago Bulls,22301091,2024-04-01,CHI vs. ATL,L,48.0,20.0,11.0,12.0,50.0,13.0,10.0,12.0,40.0,0,0,0,0,119,583,1550,1449,1116,652,607,861,339,1,2023,2024,True,CHI,ATL,APR
2023-24,1610612741,CHI,Chicago Bulls,22301084,2024-03-31,CHI @ MIN,W,48.0,21.0,5.0,19.0,38.0,17.0,8.0,7.0,48.0,0,0,0,0,119,493,2319,492,2123,1314,321,223,934,1,2023,2024,False,MIN,CHI,MAR
2023-24,1610612741,CHI,Chicago Bulls,22301066,2024-03-29,CHI @ BKN,L,48.0,5.0,14.0,15.0,46.0,16.0,19.0,12.0,34.0,0,0,0,0,119,2399,1062,946,1528,1141,1968,861,80,1,2023,2024,False,BKN,CHI,MAR
2023-24,1610612741,CHI,Chicago Bulls,22301054,2024-03-27,CHI vs. IND,W,48.0,15.0,19.0,9.0,60.0,7.0,13.0,11.0,38.0,0,0,0,0,119,1321,393,1897,356,98,1070,698,229,1,2023,2024,True,CHI,IND,MAR
2023-24,1610612741,CHI,Chicago Bulls,22301037,2024-03-25,CHI vs. WAS,L,48.0,19.0,13.0,13.0,46.0,11.0,19.0,13.0,44.0,0,0,0,0,119,692,1233,1281,1528,409,1968,1013,609,1,2023,2024,True,CHI,WAS,MAR
2023-24,1610612741,CHI,Chicago Bulls,22301023,2024-03-23,CHI vs. BOS,L,48.0,14.0,2.0,17.0,54.0,11.0,23.0,8.0,38.0,0,0,0,0,119,1482,2440,707,799,409,2285,328,229,1,2023,2024,True,CHI,BOS,MAR
2023-24,1610612741,CHI,Chicago Bulls,22301006,2024-03-21,CHI @ HOU,L,48.0,22.0,11.0,14.0,54.0,15.0,16.0,23.0,46.0,0,0,0,0,119,399,1550,1124,799,980,1574,2197,762,1,2023,2024,False,HOU,CHI,MAR
2023-24,1610612741,CHI,Chicago Bulls,22300986,2024-03-18,CHI vs. POR,W,48.0,19.0,18.0,15.0,48.0,9.0,11.0,21.0,56.0,0,0,0,0,119,692,494,946,1342,209,751,2057,1663,1,2023,2024,True,CHI,POR,MAR
