PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,TRAVEL,DOUBLE_DRIBBLE,DISCONTINUED_DRIBBLE,OFF_THREE_SEC,INBOUND,BACKCOURT,OFF_GOALTENDING,PALMING,OFF_FOUL,DEF_THREE_SEC,CHARGE,DEF_GOALTENDING,LANE,JUMP_BALL,KICKED_BALL,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,TRAVEL_RANK,DOUBLE_DRIBBLE_RANK,DISCONTINUED_DRIBBLE_RANK,OFF_THREE_SEC_RANK,INBOUND_RANK,BACKCOURT_RANK,OFF_GOALTENDING_RANK,PALMING_RANK,OFF_FOUL_RANK,DEF_THREE_SEC_RANK,CHARGE_RANK,DEF_GOALTENDING_RANK,LANE_RANK,JUMP_BALL_RANK,KICKED_BALL_RANK
1631260,AJ Green,AJ,1610612749,MIL,25.0,5,1,4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,139,73,154,53,6,4,1,3,18,11,3,102,8,29,18,2,1,26
203932,Aaron Gordon,Aaron,1610612743,DEN,29.0,14,7,7,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.1,37,40,179,85,21,6,4,1,3,18,5,3,23,8,29,6,2,1,10
1628988,Aaron Holiday,Aaron,1610612745,HOU,28.0,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176,88,1,1,53,6,4,1,3,18,11,3,102,8,29,18,2,1,26
1630174,Aaron Nesmith,Aaron,1610612754,IND,25.0,23,15,8,0.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1,8,204,36,53,6,4,1,3,18,11,3,75,8,29,18,2,1,26
1630598,Aaron Wiggins,Aaron,1610612760,OKC,26.0,22,15,7,0.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,8,179,27,53,6,4,1,3,18,11,3,102,8,29,18,2,1,26
1642349,Ajay Mitchell,Ajay,1610612760,OKC,23.0,12,8,4,0.667,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,38,73,28,21,6,4,1,3,7,11,3,102,8,29,18,2,1,26
201143,Al Horford,Al,1610612738,BOS,39.0,11,6,5,0.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,53,47,152,78,53,6,4,1,3,18,11,3,75,8,29,6,2,1,10
202692,Alec Burks,Alec,1610612748,MIA,33.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212,180,10,180,53,6,4,1,3,18,11,3,102,8,29,18,2,1,26
1627936,Alex Caruso,Alex,1610612760,OKC,31.0,23,16,7,0.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,1,1,179,20,53,6,4,1,3,18,11,3,46,8,17,18,2,1,26
203458,Alex Len,Alex,1610612747,LAL,32.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199,180,24,180,53,6,4,1,3,18,11,3,102,8,29,18,2,1,26
1630578,Alperen Sengun,Alperen,1610612745,HOU,22.0,7,3,4,0.429,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3,0.0,0.0,0.0,0.3,87,88,73,101,21,6,4,1,3,18,11,3,16,8,3,18,2,1,2
1641708,Amen Thompson,Amen,1610612745,HOU,22.0,7,3,4,0.429,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,88,73,101,21,6,4,1,3,18,11,3,102,8,29,18,2,1,26
1641748,Andre Jackson Jr.,Andre,1610612749,MIL,23.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199,180,24,180,53,6,4,1,3,18,11,3,102,8,29,18,2,1,26
1629614,Andrew Nembhard,Andrew,1610612754,IND,25.0,23,15,8,0.652,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1,8,204,36,13,6,4,1,3,18,11,3,46,8,29,18,2,1,26
203952,Andrew Wiggins,Andrew,1610612748,MIA,30.0,4,0,4,0.0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,154,180,73,180,2,6,1,1,3,18,11,3,102,8,29,18,2,1,2
1641710,Anthony Black,Anthony,1610612753,ORL,21.0,5,1,4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,139,73,154,53,6,4,1,3,18,11,3,102,8,29,18,2,1,26
1630162,Anthony Edwards,Anthony,1610612750,MIN,23.0,15,9,6,0.6,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,29,29,164,51,53,2,2,1,3,18,11,3,46,8,29,18,2,1,10
1630574,Ariel Hukporti,Ariel,1610612752,NYK,23.0,3,1,2,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176,139,24,132,53,6,4,1,3,18,11,3,102,8,29,18,2,1,26
1641709,Ausar Thompson,Ausar,1610612765,DET,22.0,6,2,4,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,104,122,73,132,53,6,4,1,3,18,11,3,23,8,9,18,2,1,26
1630559,Austin Reaves,Austin,1610612747,LAL,27.0,5,1,4,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,115,139,73,154,53,6,4,1,3,1,11,3,16,8,29,18,2,1,26
1628389,Bam Adebayo,Bam,1610612748,MIA,27.0,4,0,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,154,180,73,180,2,6,4,1,3,18,11,3,102,8,29,18,2,1,1
1631248,Baylor Scheierman,Baylor,1610612738,BOS,24.0,4,3,1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,88,10,12,53,6,4,1,3,18,11,3,102,8,29,18,2,1,26
1641767,Ben Sheppard,Ben,1610612754,IND,23.0,21,13,8,0.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,17,19,204,50,53,6,4,1,3,18,11,3,75,8,29,18,2,1,26
1627732,Ben Simmons,Ben,1610612746,LAC,28.0,5,2,3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,115,122,54,124,53,6,4,1,3,18,11,3,46,8,29,18,2,1,5
1631097,Bennedict Mathurin,Bennedict,1610612754,IND,23.0,22,14,8,0.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,15,16,204,44,53,6,4,1,3,18,11,3,23,8,29,18,2,1,26
1626171,Bobby Portis,Bobby,1610612749,MIL,30.0,5,1,4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115,139,73,154,53,6,4,1,3,18,11,3,102,8,29,18,2,1,26
