player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
203458,Alex Len,Alex,1610612747,LAL,31.0,46,21,25,0.457,8.3,104.6,101.4,101.4,119.7,118.9,118.9,-15.1,-17.5,-17.5,0.143,1.9,29.5,0.094,0.142,0.118,15.5,15.6,0.524,0.525,0.101,0.106,99.68,101.55,84.63,101.55,0.057,798,32,63,0.7,1.4,0.508,307,280,300,333,477,458,500,500,539,531,531,535,544,544,236,227,47,66,202,126,536,537,323,408,548,546,422,251,251,487,443,455,509,531,112,LAL
1642422,Armel Traoré,Armel,1610612747,LAL,22.0,9,5,4,0.556,7.4,86.2,81.9,81.9,122.9,119.3,119.3,-36.7,-37.3,-37.3,0.026,0.33,3.8,0.026,0.228,0.111,11.5,11.5,0.316,0.317,0.153,0.165,98.22,102.24,85.2,102.24,0.027,144,6,19,0.7,2.1,0.316,509,485,50,223,493,558,559,559,551,539,539,565,565,565,555,542,556,401,37,144,409,408,543,547,366,329,508,198,198,539,517,517,513,489,529,LAL
1630559,Austin Reaves,Austin,1610612747,LAL,27.0,73,46,27,0.63,34.9,116.3,117.1,117.1,111.8,113.3,113.3,4.4,3.8,3.8,0.241,2.38,23.6,0.025,0.101,0.065,9.9,9.9,0.556,0.616,0.23,0.237,100.87,99.86,83.22,99.86,0.118,5303,477,1037,6.5,14.2,0.46,86,45,334,121,26,75,67,67,312,353,353,139,146,146,79,126,116,409,376,389,300,295,202,101,97,95,335,397,397,110,41,41,69,62,243,LAL
1642355,Bronny James,Bronny,1610612747,LAL,20.0,27,17,10,0.63,6.7,98.2,95.5,95.5,116.4,114.1,114.1,-18.2,-18.6,-18.6,0.191,1.69,20.4,0.021,0.076,0.048,12.0,12.0,0.381,0.424,0.199,0.21,97.08,99.45,82.87,99.45,0.05,375,21,67,0.8,2.5,0.313,421,323,117,123,505,529,531,531,490,395,395,545,548,548,148,296,191,453,505,506,444,443,523,520,177,162,537,425,425,509,467,451,497,475,531,LAL
1629629,Cam Reddish,Cam,1610612747,LAL,25.0,33,15,18,0.455,17.9,109.4,107.6,107.6,113.7,115.9,115.9,-4.2,-8.4,-8.4,0.049,1.83,15.8,0.029,0.081,0.056,8.6,8.6,0.473,0.498,0.084,0.088,100.69,100.53,83.77,100.53,0.04,1240,38,94,1.2,2.8,0.404,390,349,211,339,317,306,377,377,402,461,461,373,448,448,540,251,342,363,480,459,203,199,453,466,557,556,358,341,341,528,431,424,463,457,436,LAL
1631132,Christian Koloko,Christian,1610612747,LAL,24.0,37,23,14,0.622,9.2,106.8,104.7,104.7,106.5,106.0,106.0,0.2,-1.3,-1.3,0.068,1.33,15.8,0.095,0.165,0.129,11.9,12.0,0.606,0.624,0.104,0.107,99.96,101.19,84.33,101.19,0.082,721,40,66,1.1,1.8,0.606,361,265,168,136,463,404,447,447,100,88,88,239,277,277,485,407,341,63,141,96,434,438,71,81,543,544,407,292,292,332,427,453,469,507,36,LAL
1642261,Dalton Knecht,Dalton,1610612747,LAL,24.0,78,47,31,0.603,19.2,112.0,112.2,112.2,113.8,114.9,114.9,-1.9,-2.8,-2.8,0.067,1.78,9.5,0.026,0.116,0.073,5.3,5.3,0.576,0.594,0.181,0.187,98.84,98.26,81.89,98.26,0.087,3063,257,557,3.3,7.1,0.461,35,36,395,165,290,219,213,213,412,432,432,308,331,331,491,265,516,398,301,326,44,43,138,165,244,242,480,500,500,282,157,158,224,236,235,LAL
1627827,Dorian Finney-Smith,Dorian,1610612747,LAL,32.0,63,36,27,0.571,28.9,117.8,119.1,119.1,109.2,110.3,110.3,8.6,8.8,8.8,0.066,1.61,15.0,0.047,0.089,0.069,9.3,9.3,0.597,0.604,0.123,0.125,99.15,98.14,81.78,98.14,0.06,3711,195,435,3.1,6.9,0.448,185,136,334,210,115,51,40,40,194,249,249,64,67,67,493,331,368,221,433,356,254,254,89,133,500,505,455,508,508,478,220,216,247,249,281,LAL
1629216,Gabe Vincent,Gabe,1610612747,LAL,28.0,72,46,26,0.639,21.2,112.0,111.8,111.8,110.0,110.7,110.7,2.0,1.1,1.1,0.09,2.39,17.2,0.013,0.045,0.029,7.2,7.2,0.53,0.536,0.131,0.135,100.33,100.07,83.39,100.07,0.039,3190,168,420,2.3,5.8,0.4,95,45,315,106,250,217,225,225,237,264,264,192,214,214,396,125,293,516,561,563,98,100,299,387,467,468,381,378,378,530,248,223,335,296,445,LAL
1629020,Jarred Vanderbilt,Jarred,1610612747,LAL,26.0,36,25,11,0.694,16.1,115.4,115.6,115.6,112.4,112.2,112.2,3.0,3.3,3.3,0.094,1.41,19.9,0.114,0.194,0.154,14.1,14.0,0.525,0.537,0.116,0.121,100.59,100.61,83.84,100.61,0.082,1215,59,121,1.6,3.4,0.488,370,252,128,76,349,93,99,99,339,321,321,165,158,158,379,385,209,39,79,53,513,515,318,383,516,516,362,335,335,330,380,393,407,421,157,LAL
