game_id,game_date,away_team,home_team,game_no,pf,opp_pf
21700009,2017-10-18,ATL,DAL,1,111,117.0
21700024,2017-10-20,SAC,DAL,2,88,93.0
21700032,2017-10-21,DAL,HOU,3,91,107.0
21700045,2017-10-23,GSW,DAL,4,103,133.0
21700061,2017-10-25,MEM,DAL,5,103,94.0
21700066,2017-10-26,DAL,MEM,6,91,96.0
21700081,2017-10-28,PHI,DAL,7,110,112.0
21700098,2017-10-30,DAL,UTA,8,89,104.0
21700116,2017-11-01,DAL,LAC,9,98,119.0
21700125,2017-11-03,NOP,DAL,10,94,99.0
21700134,2017-11-04,DAL,MIN,11,99,112.0
21700151,2017-11-07,DAL,WAS,12,113,99.0
21700181,2017-11-11,CLE,DAL,13,104,111.0
21700191,2017-11-12,DAL,OKC,14,99,112.0
21700203,2017-11-14,SAS,DAL,15,91,97.0
21700224,2017-11-17,MIN,DAL,16,87,111.0
21700233,2017-11-18,MIL,DAL,17,111,79.0
21700249,2017-11-20,BOS,DAL,18,102,110.0
21700260,2017-11-22,DAL,MEM,19,95,94.0
21700283,2017-11-25,OKC,DAL,20,97,81.0
21700295,2017-11-27,DAL,SAS,21,108,115.0
21700310,2017-11-29,BKN,DAL,22,104,109.0
21700327,2017-12-02,LAC,DAL,23,108,82.0
21700347,2017-12-04,DEN,DAL,24,122,105.0
21700356,2017-12-06,DAL,BOS,25,90,97.0
21700372,2017-12-08,DAL,MIL,26,102,109.0
21700388,2017-12-10,DAL,MIN,27,92,97.0
21700402,2017-12-12,SAS,DAL,28,95,89.0
21700417,2017-12-14,DAL,GSW,29,97,112.0
21700435,2017-12-16,DAL,SAS,30,96,98.0
21700448,2017-12-18,PHX,DAL,31,91,97.0
21700461,2017-12-20,DET,DAL,32,110,93.0
21700474,2017-12-22,DAL,MIA,33,101,113.0
21700484,2017-12-23,DAL,ATL,34,107,112.0
21700499,2017-12-26,TOR,DAL,35,98,93.0
21700507,2017-12-27,DAL,IND,36,98,94.0
21700525,2017-12-29,DAL,NOP,37,128,120.0
21700541,2017-12-31,DAL,OKC,38,116,113.0
21700562,2018-01-03,GSW,DAL,39,122,125.0
21700572,2018-01-05,CHI,DAL,40,124,127.0
21700587,2018-01-07,NYK,DAL,41,96,100.0
21700601,2018-01-09,ORL,DAL,42,114,99.0
21700603,2018-01-10,DAL,CHA,43,115,111.0
21700627,2018-01-13,LAL,DAL,44,101,107.0
21700651,2018-01-16,DAL,DEN,45,102,105.0
21700682,2018-01-20,DAL,POR,46,108,117.0
21700693,2018-01-22,WAS,DAL,47,98,75.0
21700706,2018-01-24,HOU,DAL,48,97,104.0
21700721,2018-01-26,POR,DAL,49,93,107.0
21700730,2018-01-27,DAL,DEN,50,89,91.0
21700742,2018-01-29,MIA,DAL,51,88,95.0
21700760,2018-01-31,DAL,PHX,52,88,102.0
21700783,2018-02-03,DAL,SAC,53,106,99.0
21700796,2018-02-05,DAL,LAC,54,101,104.0
21700815,2018-02-08,DAL,GSW,55,103,121.0
21700830,2018-02-10,LAL,DAL,56,130,123.0
21700837,2018-02-11,DAL,HOU,57,97,104.0
21700851,2018-02-13,SAC,DAL,58,109,114.0
21700883,2018-02-23,DAL,LAL,59,102,124.0
21700890,2018-02-24,DAL,UTA,60,90,97.0
21700904,2018-02-26,IND,DAL,61,109,103.0
21700919,2018-02-28,OKC,DAL,62,110,111.0
21700930,2018-03-02,DAL,CHI,63,100,108.0
21700946,2018-03-04,NOP,DAL,64,109,126.0
21700961,2018-03-06,DEN,DAL,65,118,107.0
21700989,2018-03-10,MEM,DAL,66,114,80.0
21700997,2018-03-11,HOU,DAL,67,82,105.0
21701009,2018-03-13,DAL,NYK,68,110,97.0
21701031,2018-03-16,DAL,TOR,69,115,122.0
21701037,2018-03-17,DAL,BKN,70,106,114.0
21701061,2018-03-20,DAL,NOP,71,105,115.0
21701076,2018-03-22,UTA,DAL,72,112,119.0
21701093,2018-03-24,CHA,DAL,73,98,102.0
21701113,2018-03-27,DAL,SAC,74,103,97.0
21701123,2018-03-28,DAL,LAL,75,93,103.0
21701134,2018-03-30,MIN,DAL,76,92,93.0
21701149,2018-04-01,DAL,CLE,77,87,98.0
21701164,2018-04-03,POR,DAL,78,115,109.0
21701170,2018-04-04,DAL,ORL,79,100,105.0
21701181,2018-04-06,DAL,DET,80,106,113.0
21701198,2018-04-08,DAL,PHI,81,97,109.0
21701216,2018-04-10,PHX,DAL,82,97,124.0
