GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK
Players,203932,Aaron Gordon,Aaron,1610612753,ORL,20.0,27,9,18,0.333,79.23,6,15,0.4,1,3,0.333,10,15,0.667,8,28,36,3,2,4,1,2,11,10,23,-33,83.7,5,0,73.0,131,182,361,330,139,164,163,186,137,188,88,99,92,211,41,18,22,143,152,42,126,314,323,98,151,397,98,70,13,111
Players,203094,Andrew Nicholson,Andrew,1610612753,ORL,26.0,7,4,3,0.571,26.14333333333333,2,10,0.2,1,5,0.2,2,2,1.0,3,7,10,1,2,0,0,2,3,2,7,8,18.5,0,0,19.0,301,270,109,127,257,249,204,319,137,153,167,228,243,1,110,157,149,216,152,237,200,314,158,224,252,118,253,190,13,242
Players,201943,Brandon Jennings,Brandon,1610612753,ORL,26.0,9,3,6,0.333,20.676666666666662,0,5,0.0,0,5,0.0,5,7,0.714,0,2,2,2,2,0,0,0,1,4,5,-7,8.4,1,0,9.0,289,293,174,330,282,342,269,342,209,153,209,157,155,199,270,270,293,178,152,237,200,1,63,169,280,283,309,125,13,299
Players,201228,C.J. Watson,C.J.,1610612753,ORL,32.0,4,3,1,0.75,11.616666666666667,2,3,0.667,1,2,0.5,0,0,0.0,0,2,2,0,0,0,0,0,1,0,5,2,7.4,0,0,8.0,339,293,31,44,316,249,296,45,137,207,30,299,312,299,270,270,293,287,282,237,200,1,63,326,280,168,317,190,13,307
Players,203906,Devyn Marble,Devyn,1610612753,ORL,23.0,2,1,1,0.5,0.345,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,-1,3.0,0,0,2.0,374,362,31,188,421,342,379,342,209,275,209,299,312,299,270,356,370,287,282,149,200,1,63,326,359,223,360,190,13,365
Players,203473,Dewayne Dedmon,Dewayne,1610612753,ORL,26.0,5,3,2,0.6,15.501666666666669,1,1,1.0,0,0,0.0,0,0,0.0,1,3,4,1,1,1,0,0,5,0,2,2,10.3,0,0,9.0,329,293,75,103,294,279,337,1,209,275,209,299,312,299,196,249,246,216,194,149,200,1,212,326,321,168,295,190,13,299
Players,203901,Elfrid Payton,Elfrid,1610612753,ORL,22.0,32,13,19,0.406,134.32166666666666,22,62,0.355,1,7,0.143,14,19,0.737,8,17,25,23,14,8,2,10,11,14,59,-27,139.5,7,0,128.0,94,129,379,290,49,44,37,239,137,127,193,74,68,191,41,64,54,14,11,8,78,430,323,62,59,384,39,49,13,42
Players,101141,Ersan Ilyasova,Ersan,1610612753,ORL,29.0,17,9,8,0.529,72.81,4,17,0.235,0,7,0.0,7,12,0.583,5,9,14,4,3,1,1,1,14,11,15,23,40.8,0,0,37.0,216,182,204,170,147,197,152,314,209,127,209,128,112,246,72,132,113,116,119,149,126,232,366,92,184,65,174,190,13,176
Players,203095,Evan Fournier,Evan,1610612753,ORL,23.0,42,19,23,0.452,174.17,27,66,0.409,14,37,0.378,8,9,0.889,1,13,14,12,8,2,1,8,23,8,76,-13,111.8,0,0,122.0,16,64,418,255,15,30,33,183,3,6,77,115,137,89,196,97,113,39,33,96,126,420,423,118,38,336,59,190,13,48
Players,201160,Jason Smith,Jason,1610612753,ORL,30.0,16,7,9,0.438,45.02666666666666,2,8,0.25,1,2,0.5,1,1,1.0,4,4,8,1,1,3,3,0,9,2,6,10,34.1,1,0,28.0,222,215,223,263,205,249,226,298,137,207,30,267,295,1,84,212,174,216,194,59,48,1,296,224,267,108,191,125,13,203
Players,1626209,Mario Hezonja,Mario,1610612753,ORL,21.0,11,6,5,0.545,31.171666666666667,8,15,0.533,6,11,0.545,3,3,1.0,0,3,3,1,3,1,0,0,2,2,25,34,30.1,0,0,37.0,269,235,153,152,243,138,163,86,45,86,27,209,233,1,270,249,273,216,119,149,200,1,130,224,141,49,203,190,13,176
