player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
201143,Al Horford,Al,1610612738,BOS,33.0,68,41,27,0.603,1972.6833333333332,387,723,0.535,73,203,0.36,78,95,0.821,120,338,458,283,102,59,86,29,126,121,925,258,2232.1,10,1,2029.0,165,103,271,152,109,76,101,68,155,152,167,193,204,127,50,61,56,54,111,110,23,353,343,154,97,37,64,70,16,78,BOS
203382,Aron Baynes,Aron,1610612738,BOS,32.0,51,32,19,0.627,820.795,105,223,0.471,21,61,0.344,53,62,0.855,88,152,240,57,40,12,34,12,125,96,284,130,755.5,3,0,694.0,284,179,183,123,302,306,317,175,300,306,217,253,273,70,79,242,188,298,294,369,110,218,342,198,307,80,289,131,38,297,BOS
202954,Brad Wanamaker,Brad,1610612738,BOS,29.0,36,27,9,0.75,342.6083333333333,50,105,0.476,16,39,0.41,24,28,0.857,3,38,41,56,19,12,2,2,34,23,140,72,296.2,0,0,281.0,364,229,96,29,392,384,394,162,316,340,45,353,373,66,455,403,415,299,372,369,424,74,135,385,382,108,389,261,38,391,BOS
1628464,Daniel Theis,Daniel,1610612738,BOS,27.0,66,38,28,0.576,907.58,146,266,0.549,26,67,0.388,56,76,0.737,87,138,225,68,33,21,42,15,161,72,374,131,902.0,1,0,819.0,190,132,292,189,289,273,293,60,284,299,88,242,240,284,81,259,204,280,318,299,80,246,417,246,279,78,264,189,38,271,BOS
202330,Gordon Hayward,Gordon,1610612738,BOS,29.0,72,44,28,0.611,1863.3383333333331,296,635,0.466,77,231,0.333,156,187,0.834,51,271,322,244,105,62,23,27,104,182,825,213,1727.4,2,0,1638.0,135,77,292,141,129,124,130,188,141,129,248,86,100,102,173,98,117,75,104,101,182,343,287,86,121,50,120,159,38,125,BOS
1627824,Guerschon Yabusele,Guerschon,1610612738,BOS,23.0,41,27,14,0.659,250.8033333333333,35,77,0.455,9,28,0.321,15,22,0.682,23,30,53,15,15,8,7,4,32,17,94,-18,210.1,0,0,201.0,350,229,136,91,412,409,409,215,359,365,302,392,390,373,305,419,399,413,395,403,339,109,131,404,410,294,410,261,38,410,BOS
1627759,Jaylen Brown,Jaylen,1610612738,BOS,22.0,74,41,33,0.554,1913.3516666666667,368,792,0.465,95,276,0.344,133,202,0.658,65,248,313,100,99,69,32,43,186,171,964,66,1693.6,2,0,1674.0,112,103,372,208,119,86,81,194,112,103,218,112,86,395,126,121,124,206,116,78,129,440,465,96,87,117,124,159,38,115,BOS
1628369,Jayson Tatum,Jayson,1610612738,BOS,21.0,79,48,31,0.608,2454.6966666666667,466,1036,0.45,116,311,0.373,195,228,0.855,70,407,477,168,122,84,57,49,168,204,1243,360,2368.4,8,0,2286.0,56,38,335,146,37,54,47,227,82,89,117,54,69,68,113,40,49,122,77,46,49,459,432,70,53,21,52,82,38,49,BOS
202681,Kyrie Irving,Kyrie,1610612738,BOS,27.0,67,37,30,0.552,2213.846666666667,604,1241,0.487,174,434,0.401,214,245,0.873,71,264,335,464,172,103,34,45,167,243,1596,332,2933.0,21,1,2843.0,179,139,324,209,68,21,23,140,21,33,58,44,61,48,110,104,102,15,34,23,110,447,428,48,23,28,23,30,16,23,BOS
202694,Marcus Morris Sr.,Marcus,1610612738,BOS,29.0,75,44,31,0.587,2090.5066666666667,377,844,0.447,146,389,0.375,146,173,0.844,76,382,458,109,92,43,25,36,181,165,1046,74,1871.1,5,0,1895.0,98,77,335,173,90,80,68,240,46,48,108,95,112,84,100,45,56,198,133,181,166,403,457,104,74,107,96,104,38,83,BOS
203935,Marcus Smart,Marcus,1610612738,BOS,25.0,80,48,32,0.6,2199.7833333333333,239,567,0.422,126,346,0.364,104,129,0.806,57,177,234,321,123,143,28,13,201,153,708,163,1860.3,1,0,1731.0,42,38,352,154,71,166,151,324,65,71,147,144,155,156,150,201,199,41,75,3,149,230,487,122,150,65,98,189,38,107,BOS
1628408,PJ Dozier,PJ,1610612738,BOS,22.0,6,5,1,0.833,50.84333333333333,8,21,0.381,2,8,0.25,1,2,0.5,6,11,17,5,0,2,0,0,2,3,19,25,52.9,1,0,47.0,481,456,9,15,482,473,472,441,417,428,402,484,481,471,420,461,457,463,507,458,473,1,27,473,478,165,470,189,38,474,BOS
1626154,RJ Hunter,RJ,1610612738,BOS,25.0,1,1,0,1.0,25.683333333333334,6,13,0.462,4,10,0.4,1,2,0.5,1,2,3,3,0,1,0,1,3,1,17,28,28.1,0,0,29.0,518,499,1,1,499,483,489,202,396,420,61,484,481,471,482,501,500,482,507,471,473,39,34,494,483,160,494,261,38,491,BOS
1629057,Robert Williams III,Robert,1610612738,BOS,21.0,32,18,14,0.563,282.84,36,51,0.706,0,0,0.0,9,15,0.6,27,54,81,7,10,9,40,4,36,12,81,-50,325.7,0,0,267.0,379,321,136,199,406,408,434,4,454,495,454,418,412,439,281,371,359,452,424,394,88,109,142,423,415,358,378,261,38,394,BOS
1628400,Semi Ojeleye,Semi,1610612738,BOS,24.0,56,39,17,0.696,594.4383333333334,67,158,0.424,28,89,0.315,24,39,0.615,24,62,86,23,19,10,4,10,43,31,186,70,346.7,0,0,351.0,263,118,164,62,348,358,355,312,280,279,324,353,344,429,300,357,351,384,372,387,388,201,152,361,357,113,376,261,38,370,BOS
1626179,Terry Rozier,Terry,1610612738,BOS,25.0,79,47,32,0.595,1791.385,258,666,0.387,119,337,0.353,73,93,0.785,32,275,307,231,68,68,21,26,101,108,708,-39,1621.9,1,0,1543.0,56,51,352,161,140,151,118,432,76,75,188,201,206,200,259,96,130,80,190,83,200,339,278,178,150,343,134,189,38,138,BOS
