player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
201143,Al Horford,Al,1610612738,BOS,33.0,68,41,27,0.603,1972.6833333333332,106,109,46,442,559,579,541,1888,86,29,126,121,2232.1,165,103,271,150,109,148,90,260,87,371,447,420,404,23,353,343,154,64,BOS
203382,Aron Baynes,Aron,1610612738,BOS,32.0,51,32,19,0.627,820.795,38,79,12,152,273,211,220,782,34,12,125,96,755.5,284,179,183,123,302,321,155,383,268,224,217,214,215,110,218,342,198,289,BOS
202954,Brad Wanamaker,Brad,1610612738,BOS,29.0,36,27,9,0.75,342.6083333333333,28,10,45,50,104,104,82,314,2,2,34,23,296.2,364,229,96,29,392,348,406,263,384,131,144,129,129,424,74,135,385,389,BOS
1628464,Daniel Theis,Daniel,1610612738,BOS,27.0,66,38,28,0.576,907.58,48,94,13,218,295,246,221,822,42,15,161,72,902.0,190,132,292,189,289,294,119,379,200,233,237,215,225,80,246,417,246,264,BOS
202330,Gordon Hayward,Gordon,1610612738,BOS,29.0,72,44,28,0.611,1863.3383333333331,148,69,141,318,589,510,475,1854,23,27,104,182,1727.4,135,77,292,141,129,84,186,65,134,386,404,378,399,182,343,287,86,120,BOS
1627824,Guerschon Yabusele,Guerschon,1610612738,BOS,23.0,41,27,14,0.659,250.8033333333333,15,12,10,48,81,100,55,238,7,4,32,17,210.1,350,229,136,91,412,399,396,399,386,113,141,103,119,339,109,131,404,410,BOS
1627759,Jaylen Brown,Jaylen,1610612738,BOS,22.0,74,41,33,0.554,1913.3516666666667,193,101,221,468,604,542,521,1824,32,43,186,171,1693.6,112,103,372,208,119,41,106,23,81,391,424,402,395,129,440,465,96,124,BOS
1628369,Jayson Tatum,Jayson,1610612738,BOS,21.0,79,48,31,0.608,2454.6966666666667,237,132,205,498,695,668,664,2280,57,49,168,204,2368.4,56,38,335,146,37,24,60,27,71,436,498,478,467,49,459,432,70,52,BOS
202681,Kyrie Irving,Kyrie,1610612738,BOS,27.0,67,37,30,0.552,2213.846666666667,225,119,239,580,665,618,635,2122,34,45,167,243,2933.0,179,139,324,209,68,27,75,19,49,419,473,461,450,110,447,428,48,23,BOS
202694,Marcus Morris Sr.,Marcus,1610612738,BOS,29.0,75,44,31,0.587,2090.5066666666667,163,116,97,308,682,522,633,2008,25,36,181,165,1871.1,98,77,335,173,90,68,80,128,140,429,409,458,430,166,403,457,104,96,BOS
203935,Marcus Smart,Marcus,1610612738,BOS,25.0,80,48,32,0.6,2199.7833333333333,113,61,83,196,683,623,643,2076,28,13,201,153,1860.3,42,38,352,154,71,136,208,152,223,431,475,468,442,149,230,487,122,98,BOS
1628408,PJ Dozier,PJ,1610612738,BOS,22.0,6,5,1,0.833,50.84333333333333,2,9,3,12,8,18,7,44,0,0,2,3,52.9,481,456,9,15,482,475,414,456,459,38,56,34,40,473,1,27,473,470,BOS
1626154,RJ Hunter,RJ,1610612738,BOS,25.0,1,1,0,1.0,25.683333333333334,5,0,2,2,0,9,0,14,0,1,3,1,28.1,518,499,1,1,499,455,487,461,503,1,35,1,24,473,39,34,494,494,BOS
1629057,Robert Williams III,Robert,1610612738,BOS,21.0,32,18,14,0.563,282.84,22,14,10,70,96,91,78,270,40,4,36,12,325.7,379,321,136,199,406,370,389,399,362,123,133,126,123,88,109,142,423,378,BOS
1628400,Semi Ojeleye,Semi,1610612738,BOS,24.0,56,39,17,0.696,594.4383333333334,31,35,44,72,172,168,159,568,4,10,43,31,346.7,263,118,164,62,348,341,292,267,359,171,191,180,180,388,201,152,361,376,BOS
1626179,Terry Rozier,Terry,1610612738,BOS,25.0,79,47,32,0.595,1791.385,111,61,161,232,567,531,466,1720,21,26,101,108,1621.9,56,51,352,161,140,139,208,45,193,375,416,371,380,200,339,278,178,134,BOS
