TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,DEF_RATING,DREB,DREB_PCT,STL,BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,STL_RANK,BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
1610612737,Atlanta Hawks,82,40,42,0.488,3956.0,114.8,24.3,0.715,7.3,3.8,14.4,10.2,12.3,37.7,1,16,16,16,14,18,22,10,2,12,26,13,22,22
1610612738,Boston Celtics,82,61,21,0.744,3966.0,110.1,25.3,0.717,5.3,4.1,9.8,9.5,10.1,34.4,1,3,3,3,6,4,7,7,29,5,2,5,4,4
1610612751,Brooklyn Nets,82,26,56,0.317,3956.0,115.4,22.7,0.699,5.8,3.2,14.2,10.0,12.0,37.0,1,25,25,25,14,23,29,23,20,26,24,8,19,17
1610612766,Charlotte Hornets,82,19,63,0.232,3951.0,115.7,24.6,0.705,5.5,3.4,14.6,10.2,12.4,35.8,1,28,28,28,18,24,17,17,26,21,27,10,24,11
1610612741,Chicago Bulls,82,39,43,0.476,3951.0,114.8,26.7,0.722,5.7,3.5,13.5,11.1,10.9,40.4,1,18,18,18,18,19,1,5,24,18,21,22,11,30
1610612739,Cleveland Cavaliers,82,64,18,0.78,3951.0,111.8,25.6,0.7,6.1,3.2,11.9,10.4,11.4,35.2,1,2,2,2,18,8,6,22,13,27,6,16,15,9
1610612742,Dallas Mavericks,82,39,43,0.476,3946.0,115.0,24.7,0.694,5.8,4.1,13.0,11.5,11.6,39.5,1,18,18,18,23,20,16,25,21,7,15,26,16,29
1610612743,Denver Nuggets,82,50,32,0.61,3971.0,115.1,25.7,0.709,5.9,3.6,13.2,11.0,12.3,38.0,1,6,6,6,4,21,4,14,17,15,18,19,21,24
1610612765,Detroit Pistons,82,44,38,0.537,3961.0,112.5,24.9,0.714,5.9,3.9,13.3,10.8,10.8,34.5,1,14,14,14,9,10,12,11,19,9,19,17,9,5
1610612744,Golden State Warriors,82,48,34,0.585,3946.0,111.0,24.6,0.716,7.0,3.6,12.3,9.5,10.7,34.2,1,11,11,11,23,7,18,8,3,16,8,6,8,2
1610612745,Houston Rockets,82,52,30,0.634,3956.0,110.3,25.2,0.715,6.3,3.7,11.8,10.2,10.3,37.1,1,4,4,4,14,5,8,9,10,13,5,12,5,18
1610612754,Indiana Pacers,82,50,32,0.61,3971.0,113.3,24.3,0.705,6.3,4.1,11.8,10.2,9.8,38.5,1,6,6,6,4,14,23,18,9,6,4,14,2,26
1610612746,LA Clippers,82,50,32,0.61,3961.0,109.4,25.0,0.734,7.0,3.4,13.0,9.2,11.3,34.6,1,6,6,6,9,3,9,1,4,20,14,2,13,6
1610612747,Los Angeles Lakers,82,50,32,0.61,3946.0,113.8,24.5,0.702,5.8,3.3,12.6,10.9,12.6,36.9,1,6,6,6,23,17,20,21,22,22,12,18,25,16
1610612763,Memphis Grizzlies,82,48,34,0.585,3941.0,112.6,25.8,0.702,6.6,4.2,14.7,11.2,12.4,36.1,1,11,11,11,29,11,3,20,7,3,28,23,23,12
1610612748,Miami Heat,82,37,45,0.451,3986.0,112.0,24.9,0.724,6.0,2.8,12.1,9.5,11.2,36.2,1,20,20,20,1,9,10,4,16,30,7,4,12,13
1610612749,Milwaukee Bucks,82,48,34,0.585,3951.0,112.7,26.3,0.725,5.5,3.5,12.5,10.2,11.3,35.1,1,11,11,11,18,12,2,3,27,19,11,11,14,7
1610612750,Minnesota Timberwolves,82,49,33,0.598,3966.0,110.8,24.7,0.709,5.9,3.7,13.0,10.1,10.6,35.7,1,10,10,10,6,6,14,13,18,14,16,9,7,10
1610612740,New Orleans Pelicans,82,21,61,0.256,3951.0,119.1,23.5,0.682,6.4,3.9,14.1,12.1,13.5,39.1,1,27,27,27,18,29,26,29,8,10,23,29,29,28
1610612752,New York Knicks,82,51,31,0.622,3976.0,113.3,23.6,0.71,6.1,2.9,11.6,9.5,10.8,37.3,1,5,5,5,2,13,25,12,14,29,3,3,10,20
1610612760,Oklahoma City Thunder,82,68,14,0.829,3941.0,106.6,25.6,0.704,7.7,4.2,9.5,11.2,9.2,31.9,1,1,1,1,29,1,5,19,1,2,1,24,1,1
1610612753,Orlando Magic,82,41,41,0.5,3946.0,109.1,23.0,0.72,6.7,4.5,12.9,8.9,10.4,34.2,1,15,15,15,23,2,28,6,6,1,13,1,6,3
