TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OPP_FGM_RANK,OPP_FGA_RANK,OPP_FG_PCT_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FG3_PCT_RANK,OPP_FTM_RANK,OPP_FTA_RANK,OPP_FT_PCT_RANK,OPP_OREB_RANK,OPP_DREB_RANK,OPP_REB_RANK,OPP_AST_RANK,OPP_TOV_RANK,OPP_STL_RANK,OPP_BLK_RANK,OPP_BLKA_RANK,OPP_PF_RANK,OPP_PFD_RANK,OPP_PTS_RANK,PLUS_MINUS_RANK
1610612737,Atlanta Hawks,82,40,42,0.488,3956.0,32.4,67.3,0.481,10.6,28.2,0.377,13.6,16.9,0.802,7.7,24.9,32.6,21.1,12.0,6.9,3.7,3.8,14.2,14.2,89.0,0.8,1,16,16,16,14,25,20,28,25,17,28,24,23,30,5,17,12,25,3,28,15,12,23,9,26,18
1610612738,Boston Celtics,82,61,21,0.744,3966.0,30.0,66.5,0.45,9.6,27.6,0.347,10.2,13.2,0.777,8.0,24.5,32.5,17.9,9.5,5.1,2.7,4.1,13.1,11.8,79.8,-6.8,1,3,3,3,6,4,16,2,5,10,3,1,1,14,10,14,10,3,27,2,1,5,4,29,2,3
1610612751,Brooklyn Nets,82,26,56,0.317,3956.0,30.2,62.9,0.48,9.6,26.6,0.362,13.7,17.6,0.779,7.5,25.1,32.6,20.2,11.2,6.0,4.2,3.2,14.1,15.5,83.7,5.3,1,25,25,25,14,6,2,27,8,6,17,25,25,18,4,21,13,18,11,13,27,26,19,3,10,26
1610612766,Charlotte Hornets,82,19,63,0.232,3951.0,31.1,66.5,0.467,10.6,29.9,0.355,12.6,16.0,0.79,8.4,25.4,33.8,20.0,9.9,6.5,4.0,3.4,13.6,14.0,85.3,6.8,1,28,28,28,18,17,15,15,22,28,8,15,13,25,17,26,23,16,23,22,23,21,8,15,16,27
1610612741,Chicago Bulls,82,39,43,0.476,3951.0,33.2,71.0,0.467,10.2,29.6,0.344,12.6,16.1,0.786,8.2,26.2,34.4,21.6,9.4,6.0,3.8,3.5,12.5,13.2,89.2,1.2,1,18,18,18,18,29,30,16,18,27,2,16,15,21,12,29,28,29,28,14,18,18,1,24,28,20
1610612739,Cleveland Cavaliers,82,64,18,0.78,3951.0,30.8,67.9,0.454,10.1,28.0,0.359,12.3,15.8,0.779,8.6,23.9,32.5,19.1,10.8,5.8,3.3,3.2,14.2,13.5,84.0,-7.1,1,2,2,2,18,12,22,3,13,13,13,12,11,16,21,8,11,9,14,10,8,27,21,20,12,2
1610612742,Dallas Mavericks,82,39,43,0.476,3946.0,32.2,68.6,0.469,9.6,26.5,0.363,12.3,15.8,0.779,9.1,24.8,33.9,20.3,9.9,6.1,3.4,4.1,14.0,13.3,86.3,0.9,1,18,18,18,23,23,24,18,7,5,19,11,10,17,29,16,25,20,24,15,12,7,16,23,20,19
1610612743,Denver Nuggets,82,50,32,0.61,3971.0,32.2,69.2,0.466,10.5,28.7,0.365,12.0,15.4,0.777,8.7,22.8,31.6,21.6,9.6,6.5,3.8,3.6,14.2,13.1,86.9,-2.9,1,6,6,6,4,24,26,13,20,21,22,8,8,13,25,1,6,28,25,21,19,15,22,25,23,9
1610612765,Detroit Pistons,82,44,38,0.537,3961.0,30.2,65.5,0.461,10.2,27.8,0.366,14.0,18.1,0.776,7.8,23.8,31.6,18.5,11.2,6.6,3.8,3.9,14.1,15.4,84.7,-1.4,1,14,14,14,9,7,10,9,17,12,25,27,28,12,6,6,7,6,9,24,17,9,18,4,14,13
1610612744,Golden State Warriors,82,48,34,0.585,3946.0,30.3,65.0,0.465,9.9,27.2,0.363,12.3,16.0,0.769,7.9,25.0,33.0,19.3,11.8,5.7,4.0,3.6,13.9,14.3,82.7,-2.5,1,11,11,11,23,9,5,11,12,9,18,13,14,5,8,20,16,12,5,8,24,16,13,8,8,10
