team_id,team_name,gp,w,l,w_pct,min,opp_fgm,opp_fga,opp_fg_pct,opp_fg3m,opp_fg3a,opp_fg3_pct,opp_ftm,opp_fta,opp_ft_pct,opp_oreb,opp_dreb,opp_reb,opp_ast,opp_tov,opp_stl,opp_blk,opp_blka,opp_pf,opp_pfd,opp_pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,opp_fgm_rank,opp_fga_rank,opp_fg_pct_rank,opp_fg3m_rank,opp_fg3a_rank,opp_fg3_pct_rank,opp_ftm_rank,opp_fta_rank,opp_ft_pct_rank,opp_oreb_rank,opp_dreb_rank,opp_reb_rank,opp_ast_rank,opp_tov_rank,opp_stl_rank,opp_blk_rank,opp_blka_rank,opp_pf_rank,opp_pfd_rank,opp_pts_rank,plus_minus_rank,team
1610612737,Atlanta Hawks,41,20,21,0.488,46.1,34.3,83.6,0.41,7.0,30.4,0.229,26.2,37.6,0.696,13.9,33.4,47.4,14.8,13.4,7.2,3.6,6.4,25.9,27.3,101.7,-4.5,17,17,14,15,19,11,19,9,2,11,2,13,23,1,25,21,26,1,12,25,3,7,15,13,8,12,ATLANTA HAWKS
1610612738,Boston Celtics,42,23,19,0.548,46.5,38.9,82.8,0.47,13.2,34.8,0.378,26.0,34.2,0.761,13.8,29.8,43.6,21.0,15.0,5.6,2.5,4.7,26.6,24.8,116.9,-8.8,14,9,12,11,17,30,14,30,29,25,29,10,11,16,24,11,17,29,4,11,1,23,18,21,28,8,BOSTON CELTICS
1610612751,Brooklyn Nets,44,24,20,0.545,47.0,35.9,86.9,0.413,10.8,32.1,0.336,28.5,35.9,0.793,14.9,30.5,45.4,17.2,11.5,5.6,6.7,5.4,26.9,29.5,111.0,0.0,11,5,13,12,13,18,28,10,22,19,19,20,17,24,28,14,19,12,17,10,26,17,20,5,18,17,BROOKLYN NETS
1610612766,Charlotte Hornets,39,18,21,0.462,47.5,37.4,84.4,0.443,10.5,31.4,0.333,26.0,34.7,0.75,9.0,38.0,47.0,20.4,8.1,4.2,6.9,5.7,26.6,24.3,111.4,1.8,21,23,14,20,9,22,22,20,19,15,17,11,16,11,7,29,24,27,30,2,27,14,19,23,19,19,CHARLOTTE HORNETS
1610612741,Chicago Bulls,39,15,24,0.385,48.9,37.8,84.4,0.448,9.6,30.3,0.317,26.1,34.5,0.757,11.4,31.8,43.2,19.5,14.4,7.2,6.0,6.6,23.4,25.5,111.4,13.5,21,25,21,25,2,27,21,23,12,10,12,12,14,14,12,17,15,23,7,24,19,5,3,18,20,26,CHICAGO BULLS
1610612739,Cleveland Cavaliers,34,13,21,0.382,47.9,35.1,90.0,0.389,12.3,37.4,0.329,36.0,45.5,0.792,14.7,38.4,53.1,19.4,9.5,6.2,10.0,3.8,21.8,31.3,118.5,18.5,27,28,14,27,6,14,29,1,26,29,16,28,28,23,26,30,30,22,26,16,30,28,1,4,29,30,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,46,20,26,0.435,46.7,37.6,82.8,0.454,8.2,28.1,0.291,26.7,33.5,0.797,8.4,37.6,46.0,19.3,8.7,5.7,3.8,4.1,25.9,24.5,110.1,7.6,4,17,27,22,16,24,15,27,5,6,7,15,9,26,3,28,20,21,29,14,5,26,14,22,16,22,DALLAS MAVERICKS
1610612743,Denver Nuggets,46,31,15,0.674,46.0,30.6,75.8,0.404,5.5,27.0,0.202,24.8,33.6,0.739,8.8,24.8,33.6,16.1,12.4,8.5,5.2,3.9,27.6,22.7,91.5,-16.7,4,1,2,1,22,1,3,7,1,2,1,8,10,7,5,1,1,5,13,28,13,27,23,26,1,2,DENVER NUGGETS
1610612765,Detroit Pistons,42,20,22,0.476,48.7,38.0,81.4,0.467,11.8,34.4,0.344,26.2,34.4,0.762,8.2,27.0,35.2,20.3,10.4,4.8,6.5,3.1,24.2,27.6,114.1,0.8,14,17,18,17,3,28,12,29,25,23,24,14,13,17,2,3,2,26,23,3,25,30,7,12,23,18,DETROIT PISTONS
1610612744,Golden State Warriors,35,20,15,0.571,46.0,32.1,81.3,0.395,10.4,34.8,0.298,28.8,37.1,0.775,12.4,34.8,47.2,16.7,12.0,5.7,4.7,6.0,26.1,27.1,103.3,-4.7,26,17,2,9,21,5,11,2,18,24,8,21,20,19,18,25,25,8,14,12,8,10,17,14,9,11,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,41,24,17,0.585,47.6,35.1,77.9,0.45,10.1,31.5,0.32,28.2,38.3,0.737,10.7,30.2,40.9,18.2,10.1,5.5,4.5,6.8,32.5,27.9,108.4,-2.3,17,5,8,8,7,13,8,25,15,16,13,19,24,5,9,12,9,19,24,7,6,3,30,9,15,14,HOUSTON ROCKETS
1610612754,Indiana Pacers,41,23,18,0.561,47.3,34.0,85.2,0.399,12.5,36.3,0.344,20.3,27.0,0.754,12.9,28.5,41.4,21.1,10.5,8.2,4.7,5.9,23.8,22.3,100.8,-12.5,17,9,10,10,10,10,25,5,27,28,23,2,3,13,21,5,11,30,21,27,9,12,5,28,7,3,INDIANA PACERS
1610612746,LA Clippers,43,27,16,0.628,45.5,33.7,84.8,0.398,8.8,35.2,0.25,20.8,25.2,0.826,13.5,27.6,41.1,17.3,13.8,5.9,5.0,5.0,30.5,19.9,97.1,-19.6,12,3,6,3,24,9,23,4,8,27,3,3,2,29,23,4,10,13,9,15,11,22,28,29,3,1,LA CLIPPERS
1610612747,Los Angeles Lakers,43,21,22,0.488,45.4,31.0,75.0,0.414,11.7,35.1,0.333,36.7,47.2,0.779,8.9,29.4,38.3,17.4,10.4,5.1,6.3,5.7,29.4,28.8,110.4,-2.8,12,15,18,14,25,3,2,11,24,26,17,29,29,20,6,8,4,15,22,5,24,13,26,7,17,13,LOS ANGELES LAKERS
1610612763,Memphis Grizzlies,47,19,28,0.404,48.4,36.2,81.7,0.443,8.0,31.7,0.254,34.2,40.7,0.84,11.6,36.9,48.5,17.3,14.1,6.3,5.3,5.5,28.1,31.9,114.6,13.8,2,21,29,24,5,19,13,19,4,17,5,27,26,30,14,27,28,14,8,17,17,16,24,3,25,27,MEMPHIS GRIZZLIES
1610612748,Miami Heat,45,21,24,0.467,46.9,30.8,76.3,0.403,8.3,32.8,0.252,29.9,37.6,0.795,10.9,32.5,43.5,16.0,14.8,7.4,5.0,4.4,25.4,26.6,99.7,5.3,7,15,21,19,14,2,5,6,6,21,4,24,22,25,11,19,16,4,5,26,12,24,12,15,6,20,MIAMI HEAT
1610612749,Milwaukee Bucks,36,22,14,0.611,45.3,35.5,76.6,0.464,12.5,31.9,0.392,23.4,31.3,0.747,8.6,28.6,37.2,18.1,13.5,4.9,5.3,5.9,24.0,23.7,106.9,-5.3,25,12,1,4,26,16,6,28,27,18,30,6,5,10,4,7,3,18,11,4,16,11,6,24,13,10,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,45,19,26,0.422,49.0,37.6,85.8,0.439,10.3,30.5,0.336,26.8,34.2,0.783,14.8,31.9,46.7,15.7,10.8,5.7,6.3,6.8,25.9,26.5,112.3,14.2,7,21,27,23,1,25,26,17,16,12,20,16,12,21,27,18,22,3,18,13,23,2,16,16,22,29,MINNESOTA TIMBERWOLVES
1610612740,New Orleans Pelicans,45,17,28,0.378,44.4,35.5,80.2,0.442,8.3,27.5,0.303,32.4,42.0,0.772,11.4,35.5,46.9,18.5,10.8,6.5,7.4,5.2,25.3,32.7,111.7,12.0,7,24,29,28,29,15,10,18,7,4,10,26,27,18,13,26,23,20,19,18,28,19,10,2,21,24,NEW ORLEANS PELICANS
1610612752,New York Knicks,34,11,23,0.324,46.7,37.3,92.1,0.405,14.0,38.0,0.368,26.9,33.3,0.806,16.5,33.7,50.2,20.1,13.6,6.8,4.7,6.1,23.7,25.1,115.4,12.2,27,30,20,30,15,21,30,8,30,30,28,17,8,27,29,22,29,25,10,23,7,9,4,20,26,25,NEW YORK KNICKS
1610612760,Oklahoma City Thunder,46,22,24,0.478,46.1,35.7,79.9,0.447,7.9,26.2,0.303,28.0,37.3,0.752,11.6,31.0,42.6,16.9,14.6,6.6,6.1,5.6,30.2,26.5,107.4,-0.8,4,12,21,16,20,17,9,22,3,1,9,18,21,12,15,15,13,10,6,20,20,15,27,17,14,16,OKLAHOMA CITY THUNDER
1610612753,Orlando Magic,47,22,25,0.468,45.6,31.8,74.6,0.426,8.8,27.3,0.323,22.4,30.9,0.723,6.6,32.6,39.2,17.1,11.9,8.8,5.2,4.4,25.4,22.7,94.8,-1.4,2,12,25,18,23,4,1,14,9,3,15,4,4,2,1,20,5,11,15,29,15,25,11,27,2,15,ORLANDO MAGIC
1610612755,Philadelphia 76ers,45,30,15,0.667,43.6,32.3,76.7,0.421,10.3,29.9,0.345,24.1,32.3,0.746,11.9,28.6,40.5,14.8,9.8,6.6,3.4,6.6,31.0,22.8,98.9,-10.8,7,2,2,2,30,6,7,13,17,9,25,7,7,9,16,6,8,2,25,20,2,4,29,25,5,6,PHILADELPHIA 76ERS
1610612756,Phoenix Suns,33,12,21,0.364,47.5,38.1,84.9,0.449,10.6,30.8,0.344,36.9,50.3,0.732,12.2,30.4,42.6,20.8,11.9,9.6,5.8,8.0,24.4,35.6,123.7,14.1,29,29,14,29,8,29,24,24,20,13,22,30,30,4,17,13,14,28,16,30,18,1,8,1,30,28,PHOENIX SUNS
1610612757,Portland Trail Blazers,42,25,17,0.595,44.6,33.0,83.3,0.396,9.1,32.7,0.279,28.9,36.8,0.786,12.6,29.6,42.1,16.4,9.4,3.8,4.7,5.3,27.4,28.3,104.1,-11.0,14,4,8,7,27,7,17,3,11,20,6,22,19,22,19,9,12,6,27,1,10,18,22,8,11,5,PORTLAND TRAIL BLAZERS
1610612758,Sacramento Kings,49,24,25,0.49,46.3,37.2,84.0,0.444,10.0,29.8,0.337,29.8,36.7,0.813,12.6,34.1,46.7,16.9,15.5,5.2,8.3,3.7,27.2,25.5,114.3,6.3,1,5,25,13,18,20,20,21,14,8,21,23,18,28,20,24,21,9,2,6,29,29,21,19,24,21,SACRAMENTO KINGS
