game_id,game_date,away_team,home_team,game_no,pf,opp_pf
22400061,2024-10-22,NYK,BOS,1,109,132.0
22400081,2024-10-25,IND,NYK,2,123,98.0
22400106,2024-10-28,CLE,NYK,3,104,110.0
22400122,2024-10-30,NYK,MIA,4,116,107.0
22400134,2024-11-01,NYK,DET,5,128,98.0
22400161,2024-11-04,NYK,HOU,6,97,109.0
22400171,2024-11-06,NYK,ATL,7,116,121.0
22400189,2024-11-08,MIL,NYK,8,116,94.0
22400203,2024-11-10,NYK,IND,9,121,132.0
22400004,2024-11-12,NYK,PHI,10,111,99.0
22400219,2024-11-13,CHI,NYK,11,123,124.0
22400014,2024-11-15,BKN,NYK,12,124,122.0
22400240,2024-11-17,BKN,NYK,13,114,104.0
22400246,2024-11-18,WAS,NYK,14,134,106.0
22400257,2024-11-20,NYK,PHX,15,138,122.0
22400264,2024-11-23,NYK,UTA,16,106,121.0
22400283,2024-11-25,NYK,DEN,17,145,118.0
22400292,2024-11-27,NYK,DAL,18,114,129.0
22400040,2024-11-29,NYK,CHA,19,99,98.0
22400308,2024-12-01,NOP,NYK,20,118,85.0
22400053,2024-12-03,ORL,NYK,21,121,106.0
22400327,2024-12-05,CHA,NYK,22,125,101.0
22400343,2024-12-07,DET,NYK,23,111,120.0
22400359,2024-12-09,NYK,TOR,24,113,108.0
22401202,2024-12-11,ATL,NYK,25,100,108.0
22401227,2024-12-15,NYK,ORL,26,100,91.0
22400367,2024-12-19,NYK,MIN,27,133,107.0
22400384,2024-12-21,NYK,NOP,28,104,93.0
22400397,2024-12-23,TOR,NYK,29,139,125.0
22400405,2024-12-25,SAS,NYK,30,117,114.0
22400419,2024-12-27,NYK,ORL,31,108,85.0
22400429,2024-12-28,NYK,WAS,32,136,132.0
22400443,2024-12-30,NYK,WAS,33,126,106.0
22400458,2025-01-01,UTA,NYK,34,119,103.0
22400473,2025-01-03,NYK,OKC,35,107,117.0
22400482,2025-01-04,NYK,CHI,36,126,139.0
22400496,2025-01-06,ORL,NYK,37,94,103.0
22400511,2025-01-08,TOR,NYK,38,112,98.0
22400529,2025-01-10,OKC,NYK,39,101,126.0
22400539,2025-01-12,MIL,NYK,40,140,106.0
22400549,2025-01-13,DET,NYK,41,119,124.0
22400561,2025-01-15,NYK,PHI,42,125,119.0
22400578,2025-01-17,MIN,NYK,43,99,116.0
22400602,2025-01-20,ATL,NYK,44,119,110.0
22400606,2025-01-21,NYK,BKN,45,99,95.0
22400641,2025-01-25,SAC,NYK,46,143,120.0
22400653,2025-01-27,MEM,NYK,47,143,106.0
22400668,2025-01-29,DEN,NYK,48,122,112.0
22400692,2025-02-01,LAL,NYK,49,112,128.0
22400702,2025-02-03,HOU,NYK,50,124,118.0
22400713,2025-02-04,NYK,TOR,51,121,115.0
22400748,2025-02-08,BOS,NYK,52,104,131.0
22400765,2025-02-11,NYK,IND,53,128,115.0
22400773,2025-02-12,ATL,NYK,54,149,148.0
22400792,2025-02-20,CHI,NYK,55,113,111.0
22400797,2025-02-21,NYK,CLE,56,105,142.0
22400811,2025-02-23,NYK,BOS,57,105,118.0
22400838,2025-02-26,PHI,NYK,58,110,105.0
22400856,2025-02-28,NYK,MEM,59,114,113.0
22400869,2025-03-02,NYK,MIA,60,116,112.0
22400885,2025-03-04,GSW,NYK,61,102,114.0
22400903,2025-03-06,NYK,LAL,62,109,113.0
22400911,2025-03-07,NYK,LAC,63,95,105.0
22400939,2025-03-10,NYK,SAC,64,133,104.0
22400953,2025-03-12,NYK,POR,65,114,113.0
22400974,2025-03-15,NYK,GSW,66,94,97.0
22400984,2025-03-17,MIA,NYK,67,116,95.0
22401003,2025-03-19,NYK,SAS,68,105,120.0
22401010,2025-03-20,NYK,CHA,69,98,115.0
22401026,2025-03-22,WAS,NYK,70,122,103.0
22401048,2025-03-25,DAL,NYK,71,128,113.0
22401056,2025-03-26,LAC,NYK,72,113,126.0
22401070,2025-03-28,NYK,MIL,73,116,107.0
22401082,2025-03-30,POR,NYK,74,110,93.0
22401098,2025-04-01,PHI,NYK,75,105,91.0
22401103,2025-04-02,NYK,CLE,76,105,124.0
22401128,2025-04-05,NYK,ATL,77,121,105.0
22401140,2025-04-06,PHX,NYK,78,112,98.0
22401151,2025-04-08,BOS,NYK,79,117,119.0
22401167,2025-04-10,NYK,DET,80,106,115.0
22401175,2025-04-11,CLE,NYK,81,102,108.0
22401188,2025-04-13,NYK,BKN,82,113,105.0
