TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OPP_FGM_RANK,OPP_FGA_RANK,OPP_FG_PCT_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FG3_PCT_RANK,OPP_FTM_RANK,OPP_FTA_RANK,OPP_FT_PCT_RANK,OPP_OREB_RANK,OPP_DREB_RANK,OPP_REB_RANK,OPP_AST_RANK,OPP_TOV_RANK,OPP_STL_RANK,OPP_BLK_RANK,OPP_BLKA_RANK,OPP_PF_RANK,OPP_PFD_RANK,OPP_PTS_RANK,PLUS_MINUS_RANK
1610612737,Atlanta Hawks,82,24,58,0.293,3941.0,30.5,64.9,0.469,8.7,23.0,0.377,11.9,15.4,0.772,7.7,25.4,33.1,19.5,11.3,6.5,4.1,3.2,15.2,14.7,81.5,4.1,1,27,27,27,27,23,20,24,27,27,28,11,12,20,24,19,23,30,4,28,28,23,18,15,24,26
1610612738,Boston Celtics,82,55,27,0.671,3961.0,27.9,63.4,0.44,7.0,20.6,0.339,12.1,15.9,0.763,7.2,25.5,32.7,15.9,10.5,5.4,3.3,3.4,14.3,14.7,74.8,-2.7,1,4,4,4,12,3,12,2,4,9,1,15,15,12,13,20,20,4,20,7,6,20,9,14,3,6
1610612751,Brooklyn Nets,82,28,54,0.341,3971.0,31.0,66.5,0.466,6.7,18.2,0.369,13.3,17.4,0.766,7.7,27.0,34.8,16.2,9.2,5.7,4.1,3.5,14.6,15.3,82.0,2.8,1,23,23,23,5,28,27,19,2,1,23,24,24,14,25,28,30,5,30,15,27,16,12,8,28,24
1610612766,Charlotte Hornets,82,36,46,0.439,3956.0,30.7,65.5,0.468,8.4,22.4,0.375,10.8,13.6,0.795,6.3,26.3,32.6,18.5,10.1,4.9,3.7,3.4,16.7,12.8,80.6,-0.2,1,20,20,20,16,26,23,22,26,20,27,2,1,30,2,25,17,26,24,2,20,19,30,30,20,17
1610612741,Chicago Bulls,82,27,55,0.329,3971.0,30.5,64.5,0.472,9.0,24.3,0.37,11.8,15.0,0.787,6.3,27.7,33.9,19.2,10.1,5.3,3.8,2.6,12.9,14.2,81.7,5.2,1,24,24,24,5,22,19,27,30,30,24,9,7,29,1,30,26,28,26,5,23,30,1,22,27,29
1610612739,Cleveland Cavaliers,82,50,32,0.61,3946.0,31.3,66.0,0.474,8.7,23.7,0.368,10.9,14.5,0.756,7.4,25.2,32.6,19.4,10.1,5.6,3.1,2.8,15.5,13.9,82.2,-0.7,1,6,6,6,23,29,25,28,28,29,22,5,4,5,18,18,19,29,25,13,3,28,25,25,29,14
1610612742,Dallas Mavericks,82,24,58,0.293,3961.0,29.3,62.4,0.469,7.9,21.9,0.363,12.1,15.9,0.757,6.6,27.5,34.1,17.5,10.2,5.4,3.4,2.8,14.6,14.3,78.5,2.3,1,27,27,27,12,14,6,23,16,16,15,13,16,6,5,29,27,16,23,7,8,29,11,21,11,22
1610612743,Denver Nuggets,82,46,36,0.561,3976.0,30.7,64.4,0.476,8.1,21.4,0.378,11.2,15.1,0.738,7.2,23.7,30.9,18.4,10.2,5.9,3.5,3.7,15.4,13.9,80.6,-1.1,1,14,14,14,4,25,18,30,20,10,30,7,8,1,14,2,1,24,22,20,15,12,24,26,21,11
1610612765,Detroit Pistons,82,39,43,0.476,3961.0,29.1,63.5,0.459,8.3,23.0,0.359,10.9,14.1,0.776,6.9,25.7,32.6,18.8,11.0,5.4,3.6,2.9,13.7,13.7,77.4,0.1,1,19,19,19,12,13,13,14,23,26,12,3,2,23,8,23,18,27,9,9,17,27,4,27,7,19
1610612744,Golden State Warriors,82,58,24,0.707,3946.0,30.1,67.3,0.447,7.8,21.8,0.357,12.5,16.5,0.758,8.1,23.6,31.8,17.6,10.7,6.5,2.7,5.6,13.8,14.7,80.4,-4.5,1,3,3,3,23,19,29,3,14,14,10,19,19,8,30,1,9,19,11,30,1,1,6,16,19,3
1610612745,Houston Rockets,82,65,17,0.793,3951.0,29.6,63.9,0.462,7.6,21.5,0.351,10.9,14.7,0.746,6.5,24.9,31.4,16.7,10.9,5.5,3.3,3.6,15.2,14.6,77.6,-6.3,1,1,1,1,18,17,15,16,11,11,7,4,6,3,3,15,5,11,10,11,5,15,21,19,8,1
1610612754,Indiana Pacers,82,48,34,0.585,3951.0,29.4,63.4,0.465,7.9,22.7,0.349,11.1,14.6,0.757,7.6,24.5,32.1,17.4,11.6,5.3,3.9,3.1,13.8,14.1,77.8,-1.0,1,8,8,8,18,16,11,18,15,24,5,6,5,7,23,9,15,13,3,3,25,25,5,24,10,12
1610612746,LA Clippers,82,42,40,0.512,3941.0,30.1,65.7,0.459,8.0,22.6,0.356,13.3,17.0,0.782,8.0,24.7,32.7,18.4,10.5,6.4,4.2,3.4,16.5,15.0,81.6,0.0,1,18,18,18,27,20,24,13,19,22,9,21,22,25,28,13,21,25,18,27,29,18,29,11,25,18
1610612747,Los Angeles Lakers,82,35,47,0.427,3981.0,30.4,66.7,0.456,7.7,22.3,0.346,12.7,16.7,0.761,7.6,25.6,33.2,17.5,10.6,6.2,4.0,3.5,15.2,15.7,81.3,1.1,1,21,21,21,3,21,28,10,13,19,3,20,20,10,21,21,24,15,17,24,26,17,19,7,23,21
1610612763,Memphis Grizzlies,82,22,60,0.268,3941.0,27.8,60.2,0.462,8.0,21.7,0.368,15.4,20.1,0.769,7.1,24.7,31.8,16.6,11.1,6.0,3.8,3.6,15.3,17.4,79.1,4.6,1,29,29,29,27,1,1,17,17,13,21,30,30,18,12,12,12,9,8,22,24,14,22,1,14,27
1610612748,Miami Heat,82,44,38,0.537,3986.0,27.9,62.1,0.45,7.1,19.7,0.36,13.3,17.0,0.783,6.7,25.2,31.9,15.5,10.5,5.6,3.4,3.9,14.3,14.9,76.2,-0.4,1,15,15,15,2,4,4,7,6,5,13,23,21,26,6,17,13,3,21,12,9,6,10,13,4,16
1610612749,Milwaukee Bucks,82,44,38,0.537,3966.0,29.1,62.3,0.468,7.5,20.2,0.372,13.7,17.5,0.783,7.4,24.4,31.8,17.6,11.6,5.3,3.3,4.0,14.8,15.9,79.5,0.2,1,15,15,15,8,12,5,20,9,7,25,27,25,27,19,8,10,18,2,4,7,5,14,5,16,20
1610612750,Minnesota Timberwolves,82,47,35,0.573,3961.0,30.0,63.1,0.475,8.1,22.1,0.366,11.9,15.3,0.779,7.3,23.9,31.2,17.8,11.2,4.8,3.5,3.1,15.6,13.6,80.0,-1.7,1,12,12,12,12,18,10,29,21,18,18,12,10,24,16,3,3,21,5,1,12,24,26,28,17,10
1610612740,New Orleans Pelicans,82,48,34,0.585,3991.0,30.9,68.0,0.454,8.0,22.6,0.355,11.9,15.1,0.784,8.0,25.6,33.6,17.6,10.7,6.0,3.1,4.4,15.1,14.2,81.7,-1.0,1,8,8,8,1,27,30,9,18,21,8,10,9,28,29,22,25,17,13,21,4,3,17,23,26,13
1610612752,New York Knicks,82,29,53,0.354,3966.0,29.3,64.2,0.457,8.3,22.6,0.368,13.4,17.3,0.774,7.6,24.5,32.1,17.8,9.9,6.1,3.5,3.8,13.7,15.3,80.4,2.7,1,22,22,22,8,15,17,11,24,23,20,25,23,22,22,10,16,22,28,23,14,10,3,9,18,23
