close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
203500,Steven Adams,1610612760,OKC,C,23.0,5,5,0.577,5.0,8.2,0.61,0.646,-0.036
203460,Andre Roberson,1610612760,OKC,F,25.0,5,5,0.4,3.8,6.8,0.559,0.633,-0.075
203506,Victor Oladipo,1610612760,OKC,G,25.0,5,5,0.359,3.2,4.6,0.696,0.592,0.104
202683,Enes Freedom,1610612760,OKC,C,25.0,5,4,0.577,1.6,3.0,0.533,0.635,-0.101
201959,Taj Gibson,1610612760,OKC,F,32.0,5,5,0.289,1.8,2.6,0.692,0.579,0.113
1627734,Domantas Sabonis,1610612760,OKC,F,21.0,1,1,0.5,1.0,2.0,0.5,0.602,-0.102
202713,Kyle Singler,1610612760,OKC,F,29.0,1,1,0.5,1.0,2.0,0.5,0.643,-0.143
203924,Jerami Grant,1610612760,OKC,F,23.0,5,5,0.3,1.6,1.8,0.889,0.631,0.257
203518,Alex Abrines,1610612760,OKC,G-F,23.0,5,4,0.391,1.2,1.8,0.667,0.625,0.041
203926,Doug McDermott,1610612760,OKC,F,25.0,5,4,0.304,1.0,1.4,0.714,0.59,0.124
201566,Russell Westbrook,1610612760,OKC,G,28.0,5,4,0.2,0.8,1.2,0.667,0.656,0.011
203902,Semaj Christon,1610612760,OKC,G,24.0,2,1,0.2,0.5,0.5,1.0,0.727,0.273
202708,Norris Cole,1610612760,OKC,G,28.0,3,1,0.111,0.0,0.33,0.0,0.62,-0.62
