GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK
Players,201582,Alexis Ajinca,Alexis,1610612740,NOP,28.0,6,2,4,0.333,9.156666666666666,3.9,11.8,0.333,0.0,3.9,0.0,0.0,0.0,0.0,0.0,7.9,7.9,0.0,3.9,3.9,0.0,0.0,7.9,0.0,7.9,-47.2,25.2,0,0,23.6,312,326,285,330,333,199,157,255,209,168,209,299,312,299,270,67,136,287,24,14,200,206,59,326,279,398,234,190,13,233
Players,202087,Alonzo Gee,Alonzo,1610612740,NOP,29.0,27,15,12,0.556,51.16833333333334,2.1,2.8,0.75,0.0,0.7,0.0,0.7,1.4,0.5,0.7,3.5,4.2,2.1,2.1,0.0,0.0,0.0,4.2,0.7,4.9,-26.7,11.0,0,0,11.3,131,109,157,142,190,286,370,33,209,261,209,292,295,261,230,256,277,157,105,237,200,206,216,319,328,367,376,190,13,368
Players,203076,Anthony Davis,Anthony,1610612740,NOP,23.0,31,15,16,0.484,120.00833333333334,9.3,15.6,0.596,1.5,3.6,0.417,7.8,9.9,0.788,3.0,9.3,12.3,0.6,1.2,0.6,2.1,0.9,3.3,7.5,27.9,-0.6,50.5,22,0,47.7,100,109,97,232,72,37,92,65,108,173,64,57,63,158,90,32,45,272,195,192,46,112,279,42,35,224,28,8,13,29
Players,1626214,Bryce Dejean-Jones,Bryce,1610612740,NOP,23.0,3,1,2,0.333,3.398333333333333,0.0,0.0,0.0,0.0,0.0,0.0,21.2,21.2,1.0,0.0,10.6,10.6,10.6,0.0,10.6,0.0,0.0,10.6,10.6,21.2,10.6,81.6,0,0,63.6,357,362,329,330,383,342,379,342,209,275,209,5,7,1,270,19,66,5,282,3,200,206,28,16,75,116,5,190,13,6
Players,201967,Dante Cunningham,Dante,1610612740,NOP,29.0,30,13,17,0.433,84.1,3.0,8.6,0.35,1.3,5.1,0.25,0.0,0.0,0.0,1.7,2.6,4.3,0.9,0.9,0.4,0.4,0.9,7.3,0.0,7.3,-22.7,15.4,0,0,15.4,107,129,77,266,129,247,233,245,125,121,140,299,312,299,148,313,274,257,238,214,172,121,72,326,294,358,338,190,13,327
Players,201569,Eric Gordon,Eric,1610612740,NOP,27.0,27,9,18,0.333,95.62833333333332,4.1,9.4,0.44,1.9,6.0,0.313,5.3,6.0,0.875,0.0,1.9,1.9,1.1,1.1,1.1,0.4,1.1,3.0,3.8,15.4,-9.8,22.8,0,0,23.3,131,182,59,330,109,187,203,153,77,92,112,106,140,96,270,335,356,239,206,111,175,89,304,161,155,292,260,190,13,235
Players,203516,James Ennis III,James,1610612740,NOP,25.0,2,1,1,0.5,7.473333333333334,0.0,4.8,0.0,0.0,0.0,0.0,4.8,4.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,4.8,4.8,4.8,4.8,4.8,0,0,4.8,374,362,363,188,349,342,331,342,209,275,209,126,184,1,270,356,370,287,282,237,200,11,165,117,332,162,394,190,13,397
Players,202706,Jordan Hamilton,Jordan,1610612740,NOP,25.0,3,1,2,0.333,10.618333333333334,3.4,13.6,0.25,3.4,10.2,0.333,6.8,6.8,1.0,3.4,3.4,6.8,3.4,0.0,3.4,0.0,0.0,10.2,3.4,17.0,-54.2,40.3,0,0,37.3,357,362,329,330,322,228,124,298,21,22,88,78,123,1,75,266,179,88,282,16,200,206,31,184,131,403,81,190,13,82
Players,201950,Jrue Holiday,Jrue,1610612740,NOP,26.0,38,17,21,0.447,145.53,7.7,16.8,0.456,1.7,5.2,0.333,7.4,8.2,0.909,0.0,3.7,3.7,6.9,5.7,1.7,0.0,0.7,4.0,6.2,24.5,-3.7,38.8,5,0,40.3,38,88,26,257,37,64,72,140,86,119,88,64,89,80,270,237,297,28,7,56,200,132,239,75,55,246,90,70,13,62
Players,2570,Kendrick Perkins,Kendrick,1610612740,NOP,31.0,4,2,2,0.5,9.718333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,3.7,0.0,3.7,0.0,3.7,0.0,3.7,0.0,0.0,-29.6,11.9,0,0,11.1,339,326,329,188,327,342,379,342,209,275,209,299,312,299,270,239,298,287,28,237,19,206,247,326,359,375,368,190,13,370
Players,202337,Luke Babbitt,Luke,1610612740,NOP,27.0,16,4,12,0.25,12.078333333333331,6.0,17.9,0.333,0.0,6.0,0.0,17.9,17.9,1.0,0.0,8.9,8.9,0.0,3.0,0.0,3.0,6.0,14.9,11.9,29.8,-17.9,46.5,1,0,44.7,222,270,157,380,312,107,54,255,209,93,209,7,12,1,270,38,99,287,59,237,30,6,16,9,30,341,42,125,13,36
Players,202708,Norris Cole,Norris,1610612740,NOP,27.0,22,9,13,0.409,48.97166666666666,0.7,5.9,0.125,0.0,1.5,0.0,3.7,3.7,1.0,0.0,2.9,2.9,2.2,0.7,0.7,0.0,0.0,5.9,2.2,5.1,1.5,13.5,1,0,11.8,182,182,140,286,197,337,312,337,209,241,209,176,226,1,270,289,334,148,245,172,200,206,114,257,324,193,355,125,13,363
Players,201600,Omer Asik,Omer,1610612740,NOP,29.0,3,3,0,1.0,2.595,0.0,13.9,0.0,0.0,0.0,0.0,27.7,27.7,1.0,13.9,0.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,13.9,27.7,0.0,44.4,1,0,41.6,357,293,407,1,388,342,116,342,209,275,209,2,2,1,8,356,27,287,282,237,200,206,375,6,37,206,53,125,13,55
Players,201583,Ryan Anderson,Ryan,1610612740,NOP,28.0,36,13,23,0.361,124.525,2.0,7.2,0.28,1.2,4.0,0.286,3.2,3.5,0.917,2.0,4.6,6.6,1.2,0.6,0.9,0.9,0.9,3.5,2.6,8.4,3.2,22.7,6,0,20.8,59,129,16,319,62,287,267,294,138,160,122,197,238,77,131,186,184,232,263,157,121,119,267,230,268,177,262,60,13,273
Players,204025,Tim Frazier,Tim,1610612740,NOP,25.0,9,4,5,0.444,23.863333333333333,4.5,6.0,0.75,1.5,1.5,1.0,0.0,0.0,0.0,1.5,3.0,4.5,4.5,4.5,3.0,1.5,0.0,4.5,0.0,10.6,-19.6,31.8,1,0,30.2,289,270,264,258,262,166,305,33,106,240,1,299,312,299,165,286,257,56,15,20,80,206,191,326,227,350,153,125,13,146
Players,201962,Toney Douglas,Toney,1610612740,NOP,30.0,13,5,8,0.385,31.585,4.6,12.5,0.364,2.3,10.3,0.222,4.6,5.7,0.8,0.0,4.6,4.6,2.3,1.1,1.1,0.0,0.0,4.6,3.4,16.0,-18.2,27.1,1,0,27.4,250,252,215,303,240,163,143,224,56,20,162,133,150,144,270,190,255,140,204,108,200,206,186,182,146,344,208,125,13,191
Players,201936,Tyreke Evans,Tyreke,1610612740,NOP,26.0,15,6,9,0.4,68.28333333333333,4.7,11.6,0.409,1.6,4.7,0.333,9.0,12.1,0.739,0.5,5.8,6.3,6.9,3.2,1.6,0.5,0.5,4.7,7.9,20.0,0.0,41.1,5,0,39.0,233,235,200,291,159,155,159,183,98,130,88,42,41,190,243,132,200,30,45,64,159,162,171,36,86,206,77,70,13,74
