season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away,MON
2023-24,1610612743,DEN,Denver Nuggets,42300237,2024-05-19,DEN vs. MIN,L,48.0,0.602,0.398,0.578,0.111,0.267,0.078,0.156,0.133,0.467,0.462,0.538,0.75,0.25,0.529,0.471,0,0,0,0,7,80,85,35,44,130,128,70,81,53,103,56,108,52,126,38,1,2023,2024,True,DEN,MIN,MAY
2023-24,1610612743,DEN,Denver Nuggets,42300236,2024-05-16,DEN @ MIN,L,48.0,0.581,0.419,0.543,0.029,0.3,0.129,0.157,0.043,0.514,0.632,0.368,0.857,0.143,0.692,0.308,0,0,0,0,7,113,51,63,152,107,63,68,160,21,25,140,62,100,25,139,1,2023,2024,False,MIN,DEN,MAY
2023-24,1610612743,DEN,Denver Nuggets,42300235,2024-05-14,DEN vs. MIN,W,48.0,0.763,0.238,0.625,0.071,0.241,0.143,0.134,0.161,0.554,0.629,0.371,0.889,0.111,0.682,0.318,0,0,0,0,7,2,163,13,99,144,42,103,56,9,26,139,42,118,32,133,1,2023,2024,True,DEN,MIN,MAY
2023-24,1610612743,DEN,Denver Nuggets,42300234,2024-05-12,DEN @ MIN,W,48.0,0.633,0.367,0.557,0.104,0.339,0.061,0.104,0.174,0.452,0.594,0.406,0.769,0.231,0.644,0.356,0,0,0,0,7,58,106,47,51,70,147,132,44,62,37,127,103,59,50,115,1,2023,2024,False,MIN,DEN,MAY
2023-24,1610612743,DEN,Denver Nuggets,42300233,2024-05-10,DEN @ MIN,W,48.0,0.638,0.363,0.496,0.171,0.359,0.068,0.145,0.145,0.325,0.448,0.552,0.929,0.071,0.605,0.395,0,0,0,0,7,49,115,101,10,59,136,85,73,152,119,44,18,147,67,96,1,2023,2024,False,MIN,DEN,MAY
2023-24,1610612743,DEN,Denver Nuggets,42300232,2024-05-06,DEN vs. MIN,L,48.0,0.639,0.361,0.5,0.075,0.338,0.125,0.163,0.025,0.425,0.35,0.65,1.0,0.0,0.552,0.448,0,0,0,0,7,48,117,95,92,73,67,63,162,88,152,12,1,150,111,54,1,2023,2024,True,DEN,MIN,MAY
2023-24,1610612743,DEN,Denver Nuggets,42300231,2024-05-04,DEN vs. MIN,L,48.0,0.587,0.413,0.444,0.02,0.394,0.141,0.162,0.263,0.424,0.545,0.455,0.923,0.077,0.686,0.314,0,0,0,0,7,102,62,130,155,32,45,64,4,90,59,105,19,141,29,135,1,2023,2024,True,DEN,MIN,MAY
2023-24,1610612743,DEN,Denver Nuggets,42300155,2024-04-29,DEN vs. LAL,W,48.0,0.573,0.427,0.481,0.056,0.444,0.13,0.074,0.074,0.426,0.538,0.462,0.875,0.125,0.667,0.333,0,0,0,0,7,119,46,113,126,14,60,157,146,86,62,103,49,109,38,123,1,2023,2024,True,DEN,LAL,APR
2023-24,1610612743,DEN,Denver Nuggets,42300154,2024-04-27,DEN @ LAL,L,48.0,0.655,0.345,0.556,0.074,0.25,0.111,0.194,0.111,0.481,0.7,0.3,1.0,0.0,0.769,0.231,0,0,0,0,7,33,131,48,95,141,87,30,106,40,9,154,1,150,4,160,1,2023,2024,False,LAL,DEN,APR
2023-24,1610612743,DEN,Denver Nuggets,42300153,2024-04-25,DEN @ LAL,W,48.0,0.689,0.311,0.696,0.161,0.134,0.125,0.17,0.063,0.536,0.564,0.436,1.0,0.0,0.614,0.386,0,0,0,0,7,14,151,5,16,163,67,55,154,12,49,116,1,150,60,104,1,2023,2024,False,LAL,DEN,APR
2023-24,1610612743,DEN,Denver Nuggets,42300152,2024-04-22,DEN vs. LAL,W,48.0,0.614,0.386,0.614,0.079,0.238,0.139,0.149,0.129,0.535,0.613,0.387,0.875,0.125,0.667,0.333,0,0,0,0,7,74,91,19,82,145,50,80,84,13,32,133,49,109,38,123,1,2023,2024,True,DEN,LAL,APR
2023-24,1610612743,DEN,Denver Nuggets,42300151,2024-04-20,DEN vs. LAL,W,48.0,0.588,0.412,0.561,0.0,0.395,0.184,0.044,0.123,0.561,0.469,0.531,0.8,0.2,0.574,0.426,0,0,0,0,7,98,65,45,161,31,13,164,89,8,99,65,84,74,88,76,1,2023,2024,True,DEN,LAL,APR
