season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away,MON
2023-24,1610612743,DEN,Denver Nuggets,42300237,2024-05-19,DEN vs. MIN,L,48.0,12.0,16.0,7.0,42.0,15.0,14.0,13.0,34.0,0,0,0,0,7,96,28,135,90,91,105,89,13,1,2023,2024,True,DEN,MIN,MAY
2023-24,1610612743,DEN,Denver Nuggets,42300236,2024-05-16,DEN @ MIN,L,48.0,3.0,12.0,9.0,36.0,19.0,15.0,18.0,46.0,0,0,0,0,7,161,73,117,133,126,113,145,85,1,2023,2024,False,MIN,DEN,MAY
2023-24,1610612743,DEN,Denver Nuggets,42300235,2024-05-14,DEN vs. MIN,W,48.0,18.0,8.0,16.0,62.0,12.0,13.0,4.0,48.0,0,0,0,0,7,40,120,26,7,55,93,4,103,1,2023,2024,True,DEN,MIN,MAY
2023-24,1610612743,DEN,Denver Nuggets,42300234,2024-05-12,DEN @ MIN,W,48.0,20.0,6.0,7.0,52.0,11.0,9.0,16.0,48.0,0,0,0,0,7,27,141,135,33,46,46,128,103,1,2023,2024,False,MIN,DEN,MAY
2023-24,1610612743,DEN,Denver Nuggets,42300233,2024-05-10,DEN @ MIN,W,48.0,17.0,13.0,8.0,38.0,15.0,8.0,13.0,34.0,0,0,0,0,7,53,61,123,120,91,29,89,13,1,2023,2024,False,MIN,DEN,MAY
2023-24,1610612743,DEN,Denver Nuggets,42300232,2024-05-06,DEN vs. MIN,L,48.0,2.0,8.0,10.0,34.0,19.0,14.0,18.0,52.0,0,0,0,0,7,162,120,104,146,126,105,145,120,1,2023,2024,True,DEN,MIN,MAY
2023-24,1610612743,DEN,Denver Nuggets,42300231,2024-05-04,DEN vs. MIN,L,48.0,26.0,3.0,14.0,42.0,18.0,6.0,13.0,52.0,0,0,0,0,7,6,159,50,90,113,14,89,120,1,2023,2024,True,DEN,MIN,MAY
2023-24,1610612743,DEN,Denver Nuggets,42300155,2024-04-29,DEN vs. LAL,W,48.0,8.0,15.0,14.0,46.0,17.0,8.0,15.0,52.0,0,0,0,0,7,138,42,50,63,100,29,116,120,1,2023,2024,True,DEN,LAL,APR
2023-24,1610612743,DEN,Denver Nuggets,42300154,2024-04-27,DEN @ LAL,L,48.0,12.0,5.0,12.0,52.0,13.0,14.0,8.0,72.0,0,0,0,0,7,96,152,77,33,70,105,31,164,1,2023,2024,False,LAL,DEN,APR
2023-24,1610612743,DEN,Denver Nuggets,42300153,2024-04-25,DEN @ LAL,W,48.0,7.0,19.0,14.0,60.0,20.0,13.0,25.0,70.0,0,0,0,0,7,145,16,50,12,133,93,163,163,1,2023,2024,False,LAL,DEN,APR
2023-24,1610612743,DEN,Denver Nuggets,42300152,2024-04-22,DEN vs. LAL,W,48.0,13.0,10.0,14.0,54.0,9.0,7.0,15.0,38.0,0,0,0,0,7,87,103,50,25,28,25,116,33,1,2023,2024,True,DEN,LAL,APR
2023-24,1610612743,DEN,Denver Nuggets,42300151,2024-04-20,DEN vs. LAL,W,48.0,14.0,18.0,21.0,64.0,8.0,8.0,14.0,54.0,0,0,0,0,7,75,20,7,5,21,29,100,133,1,2023,2024,True,DEN,LAL,APR
