season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2019-20,1629057,Robert Williams III,Robert,1610612738,BOS,Boston Celtics,21901308,2020-08-13T00:00:00,BOS vs. WAS,L,49.7,25.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,8.3,8.3,0.0,0.0,0.0,0.0,0.0,0.0,50.0,8.3,72.5,0,0,66.7,1,11184,1,11184,4222,67,2789,1,12218,17645,12218,12027,12814,12027,11304,6807,9783,3585,14568,10567,7040,7528,18208,16138,354,7696,1344,1909,101,1537,1,5:58,2019,2020
2019-20,1629605,Tacko Fall,Tacko,1610612738,BOS,Boston Celtics,21901308,2020-08-13T00:00:00,BOS vs. WAS,L,60.0,14.3,14.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,21.4,28.6,7.1,0.0,7.1,14.3,0.0,14.3,7.1,28.6,0.0,137.9,0,0,107.1,1,11184,1,11184,71,1735,12974,1,12218,17645,12218,12027,12814,12027,1387,296,268,4801,14568,393,32,7528,525,3438,5060,10392,27,1909,101,51,1,8:24,2019,2020
2019-20,1629738,Vincent Poirier,Vincent,1610612738,BOS,Boston Celtics,21901308,2020-08-13T00:00:00,BOS vs. WAS,L,44.2,2.7,8.1,0.333,0.0,0.0,0.0,0.0,0.0,0.0,8.1,16.2,24.3,2.7,5.4,0.0,8.1,0.0,5.4,2.7,5.4,-21.6,57.6,0,0,48.6,1,11184,1,11184,18171,18229,19168,14612,12218,17645,12218,12027,12814,12027,1030,1122,618,12815,3200,10567,269,7528,6758,12028,19437,17766,4303,1909,101,6731,1,16:21,2019,2020
2019-20,1628400,Semi Ojeleye,Semi,1610612738,BOS,Boston Celtics,21901308,2020-08-13T00:00:00,BOS vs. WAS,L,50.1,6.5,17.7,0.364,3.2,9.7,0.333,4.8,4.8,1.0,3.2,9.7,12.9,3.2,4.8,1.6,0.0,1.6,0.0,3.2,21.0,-4.8,41.3,0,0,43.5,1,11184,1,11184,3545,12117,9092,14136,6135,5333,7485,5763,7742,1,5095,5199,4748,11483,4022,8051,7040,5251,18208,10599,9755,12727,10930,1909,101,9082,1,31:05,2019,2020
2019-20,1629035,Carsen Edwards,Carsen,1610612738,BOS,Boston Celtics,21901308,2020-08-13T00:00:00,BOS vs. WAS,L,49.3,6.3,22.9,0.273,2.1,10.4,0.2,2.1,6.3,0.333,0.0,8.3,8.3,0.0,0.0,2.1,0.0,2.1,0.0,8.3,16.7,-10.4,32.9,0,0,31.3,1,11184,1,11184,5130,12434,4345,17141,9131,4464,11014,10337,5772,11669,11304,6807,9783,16549,14568,6247,7040,3847,18208,2332,12788,14683,14873,1909,101,15197,1,23:39,2019,2020
2019-20,1629641,Romeo Langford,Romeo,1610612738,BOS,Boston Celtics,21901308,2020-08-13T00:00:00,BOS vs. WAS,L,47.1,4.7,14.1,0.333,0.0,1.6,0.0,0.0,0.0,0.0,0.0,6.3,6.3,6.3,1.6,0.0,0.0,1.6,3.1,4.7,9.4,10.9,24.7,0,0,21.9,1,11184,1,11184,10836,15283,13456,14612,12218,17297,12218,12027,12814,12027,11304,10362,13238,5957,12985,10567,7040,5465,12655,7321,17572,6840,18138,1909,101,18891,1,30:08,2019,2020
2019-20,1629684,Grant Williams,Grant,1610612738,BOS,Boston Celtics,21901308,2020-08-13T00:00:00,BOS vs. WAS,L,48.4,3.9,13.7,0.286,2.0,9.8,0.2,3.9,3.9,1.0,2.0,13.7,15.7,3.9,2.0,0.0,2.0,0.0,7.8,5.9,13.7,-7.8,42.4,0,0,39.2,1,11184,1,11184,7119,16456,13825,16708,9460,5190,11014,7115,9092,1,8029,2081,2995,10030,11423,10567,4186,7528,3053,5124,14964,13827,10411,1909,101,11238,1,24:42,2019,2020
2019-20,1629750,Javonte Green,Javonte,1610612738,BOS,Boston Celtics,21901308,2020-08-13T00:00:00,BOS vs. WAS,L,47.8,11.1,23.6,0.471,4.2,12.5,0.333,5.6,5.6,1.0,4.2,1.4,5.6,0.0,5.6,0.0,0.0,1.4,5.6,2.8,31.9,-18.1,33.1,0,0,41.7,1,11184,1,11184,8727,4464,3847,10084,4285,2546,7485,4767,6635,1,3647,19244,14413,16549,2971,10567,7040,6378,6377,11800,3667,16919,14814,1909,101,9982,1,34:26,2019,2020
2019-20,202683,Enes Freedom,Enes,1610612738,BOS,Boston Celtics,21901308,2020-08-13T00:00:00,BOS vs. WAS,L,46.4,10.3,15.4,0.667,0.0,0.0,0.0,0.0,0.0,0.0,7.7,5.1,12.8,7.7,5.1,0.0,2.6,0.0,2.6,2.6,20.5,2.6,50.0,0,0,46.2,1,11184,1,11184,12685,5631,11779,2660,12218,17645,12218,12027,12814,12027,1159,12577,4814,4188,3584,10567,3099,7528,14489,12413,10073,9851,6947,1909,101,7801,1,18:06,2019,2020
2019-20,202954,Brad Wanamaker,Brad,1610612738,BOS,Boston Celtics,21901308,2020-08-13T00:00:00,BOS vs. WAS,L,47.4,8.1,13.5,0.6,0.0,5.4,0.0,0.0,0.0,0.0,0.0,2.7,2.7,10.8,0.0,0.0,0.0,0.0,5.4,0.0,16.2,2.7,35.7,0,0,29.7,1,11184,1,11184,9943,8985,14065,4415,12218,11869,12218,12027,12814,12027,11304,17243,18740,1895,14568,10567,7040,7528,6758,16138,13200,9784,13623,1909,101,15876,1,17:32,2019,2020
2019-20,1629682,Tremont Waters,Tremont,1610612738,BOS,Boston Celtics,21901308,2020-08-13T00:00:00,BOS vs. WAS,L,49.4,3.3,23.3,0.143,1.7,11.7,0.143,3.3,3.3,1.0,0.0,5.0,5.0,6.7,8.3,8.3,0.0,3.3,3.3,3.3,11.7,-11.7,44.3,0,0,41.7,1,11184,1,11184,4819,17330,4019,19264,10437,3286,11940,8104,10101,1,11304,12790,15334,5392,860,242,7040,1676,12060,10349,16269,15076,9503,1909,101,9982,1,29:39,2019,2020
2019-20,203935,Marcus Smart,Marcus,1610612738,BOS,Boston Celtics,21901301,2020-08-11T00:00:00,BOS @ MEM,W,49.6,5.2,12.1,0.429,3.4,6.9,0.5,5.2,5.2,1.0,0.0,5.2,5.2,15.5,1.7,1.7,0.0,0.0,1.7,3.4,19.0,39.7,51.9,0,0,46.6,1,1,11211,1,4523,14498,15709,11410,5709,9417,3230,5320,7246,1,11304,12510,15108,475,12273,7540,7040,7528,16569,10108,11212,1340,6215,1909,101,7673,1,28:45,2019,2020
2019-20,1628464,Daniel Theis,Daniel,1610612738,BOS,Boston Celtics,21901301,2020-08-11T00:00:00,BOS @ MEM,W,49.4,2.7,8.1,0.333,0.0,2.7,0.0,0.0,0.0,0.0,0.0,8.1,8.1,2.7,0.0,2.7,2.7,0.0,5.4,0.0,5.4,-16.2,35.4,0,0,27.0,1,1,11211,1,4825,18229,19168,14612,12218,15954,12218,12027,12814,12027,11304,7216,10228,12815,14568,4551,2860,7528,6758,16138,19437,16418,13747,1909,101,17039,1,18:17,2019,2020
2019-20,202954,Brad Wanamaker,Brad,1610612738,BOS,Boston Celtics,21901301,2020-08-11T00:00:00,BOS @ MEM,W,52.1,5.6,8.3,0.667,2.8,2.8,1.0,8.3,11.1,0.75,0.0,5.6,5.6,11.1,0.0,2.8,0.0,0.0,11.1,5.6,22.2,63.9,53.9,0,0,47.2,1,1,11211,1,1314,13736,18942,2660,7299,15848,1,2283,2000,7163,11304,11704,14413,1706,14568,4351,7040,7528,1127,5659,8815,363,5489,1909,101,7353,1,18:45,2019,2020
2019-20,1629057,Robert Williams III,Robert,1610612738,BOS,Boston Celtics,21901301,2020-08-11T00:00:00,BOS @ MEM,W,51.9,14.8,22.2,0.667,0.0,0.0,0.0,7.4,11.1,0.667,11.1,14.8,25.9,3.7,3.7,0.0,11.1,0.0,7.4,7.4,37.0,33.3,103.3,0,0,88.9,1,1,11211,1,1503,1504,4758,2660,12218,17645,12218,2921,2000,8310,397,1559,425,10485,6331,10567,84,7528,3493,3203,2066,1891,113,1909,101,219,1,14:00,2019,2020
2019-20,1628369,Jayson Tatum,Jayson,1610612738,BOS,Boston Celtics,21901301,2020-08-11T00:00:00,BOS @ MEM,W,50.5,17.5,22.8,0.769,7.0,8.8,0.8,8.8,8.8,1.0,1.8,8.8,10.5,3.5,8.8,1.8,0.0,0.0,1.8,3.5,50.9,17.5,65.3,0,0,75.4,1,1,11211,1,3041,632,4423,1658,1263,6533,1201,2055,3379,1,8696,6338,7029,10934,775,7415,7040,7528,16490,10010,335,4845,2452,1909,101,747,1,28:46,2019,2020
2019-20,1628400,Semi Ojeleye,Semi,1610612738,BOS,Boston Celtics,21901301,2020-08-11T00:00:00,BOS @ MEM,W,52.7,20.0,40.0,0.5,20.0,40.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,60.0,-80.0,60.0,0,0,80.0,1,1,11211,1,941,269,122,7108,22,18,3230,12027,12814,12027,11304,19440,20207,16549,14568,10567,7040,7528,156,16138,128,22023,3528,1909,101,482,1,2:38,2019,2020
2019-20,202683,Enes Freedom,Enes,1610612738,BOS,Boston Celtics,21901301,2020-08-11T00:00:00,BOS @ MEM,W,49.1,15.6,28.1,0.556,0.0,0.0,0.0,3.1,3.1,1.0,12.5,12.5,25.0,3.1,0.0,0.0,3.1,3.1,9.4,6.3,34.4,37.5,78.4,0,0,68.8,1,1,11211,1,5461,1182,1605,5983,12218,17645,12218,8457,10448,1,268,2627,479,11711,14568,10567,2237,1934,1888,4580,2744,1514,825,1909,101,1310,1,15:43,2019,2020
2019-20,202689,Kemba Walker,Kemba,1610612738,BOS,Boston Celtics,21901301,2020-08-11T00:00:00,BOS @ MEM,W,48.9,12.1,17.2,0.7,3.4,8.6,0.4,5.2,5.2,1.0,1.7,5.2,6.9,5.2,1.7,1.7,0.0,0.0,5.2,1.7,32.8,-1.7,52.2,0,0,51.7,1,1,11211,1,5917,3563,9619,2468,5709,6711,6455,5320,7246,1,8805,12510,12203,7659,12273,7540,7040,7528,7268,14654,3377,11630,6086,1909,101,5457,1,28:22,2019,2020
