season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2021-22,1628470,Torrey Craig,Torrey,1610612756,PHX,Phoenix Suns,42100227,2022-05-15T00:00:00,PHX vs. DAL,L,4.2,56.3,50.0,50.0,78.8,77.8,77.8,-22.5,-27.8,-27.8,0.0,0.0,0.0,0.167,0.286,0.231,25.0,25.0,0.333,0.333,0.364,0.405,102.71,109.88,91.57,109.88,0.214,10,1,3,1.0,3.0,0.333,1,931,931,931,1642,1778,1779,1779,204,212,212,1443,1506,1507,1245,854,1245,79,177,86,1682,1689,1260,1376,70,56,490,213,213,177,1186,1255,1186,1255,1120,1,4:09,2021,2022
2021-22,1630688,Ish Wainright,Ish,1610612756,PHX,Phoenix Suns,42100227,2022-05-15T00:00:00,PHX vs. DAL,L,5.0,166.7,166.7,166.7,75.0,69.2,69.2,91.7,97.4,97.4,0.0,0.0,0.0,0.286,0.5,0.364,0.0,0.0,1.0,1.0,0.294,0.294,115.59,120.4,100.33,120.4,0.417,12,4,5,4.0,5.0,0.8,1,931,931,931,1588,33,35,35,160,130,130,51,54,54,1245,854,1245,23,21,15,1,1,60,84,211,247,76,83,83,34,602,1031,602,1031,155,1,4:59,2021,2022
2021-22,1628969,Mikal Bridges,Mikal,1610612756,PHX,Phoenix Suns,42100227,2022-05-15T00:00:00,PHX vs. DAL,L,33.3,81.9,82.0,82.0,146.6,147.5,147.5,-64.7,-65.6,-65.6,0.071,0.0,8.3,0.0,0.091,0.033,0.0,0.0,0.273,0.273,0.155,0.159,88.25,87.93,73.27,87.93,0.0,61,3,11,3.0,11.0,0.273,1,931,931,931,491,1596,1578,1578,1772,1778,1778,1775,1772,1772,1053,854,1123,865,1116,1443,1,1,1369,1449,1063,1076,1727,1782,1782,1490,769,492,769,492,1302,1,33:18,2021,2022
2021-22,201580,JaVale McGee,JaVale,1610612756,PHX,Phoenix Suns,42100227,2022-05-15T00:00:00,PHX vs. DAL,L,16.2,137.4,132.4,132.4,115.6,111.8,111.8,21.8,20.6,20.6,0.071,0.0,12.5,0.211,0.154,0.188,0.0,0.0,0.429,0.429,0.167,0.172,97.55,101.05,84.21,101.05,0.105,34,3,7,3.0,7.0,0.429,1,931,931,931,1191,164,216,216,1218,1069,1069,400,426,426,1053,854,942,49,663,166,1,1,1090,1217,941,972,999,651,651,762,769,781,769,781,905,1,16:09,2021,2022
2021-22,1626166,Cameron Payne,Cameron,1610612756,PHX,Phoenix Suns,42100227,2022-05-15T00:00:00,PHX vs. DAL,L,12.6,165.0,162.5,162.5,124.6,119.2,119.2,40.4,43.3,43.3,0.25,1.5,25.0,0.143,0.25,0.182,16.7,16.7,0.357,0.357,0.265,0.268,92.18,94.99,79.16,94.99,0.03,24,2,7,2.0,7.0,0.286,1,931,931,931,1331,42,46,46,1476,1301,1301,174,155,155,335,398,389,111,233,180,1485,1498,1239,1342,331,354,1522,1241,1241,1361,971,781,971,781,1273,1,12:38,2021,2022
2021-22,203109,Jae Crowder,Jae,1610612756,PHX,Phoenix Suns,42100227,2022-05-15T00:00:00,PHX vs. DAL,L,27.2,70.0,69.2,69.2,144.5,143.1,143.1,-74.5,-73.9,-73.9,0.0,0.0,0.0,0.0,0.222,0.08,18.2,18.2,0.278,0.278,0.193,0.202,90.04,90.99,75.83,90.99,0.011,52,2,9,2.0,9.0,0.222,1,931,931,931,781,1722,1714,1714,1762,1759,1759,1804,1802,1802,1245,854,1245,865,328,887,1566,1569,1360,1442,782,749,1656,1614,1614,1458,971,618,971,618,1386,1,27:10,2021,2022
2021-22,202687,Bismack Biyombo,Bismack,1610612756,PHX,Phoenix Suns,42100227,2022-05-15T00:00:00,PHX vs. DAL,L,11.7,117.1,109.5,109.5,148.6,150.0,150.0,-31.5,-40.5,-40.5,0.25,0.0,66.7,0.154,0.0,0.091,0.0,0.0,0.0,0.568,0.038,0.036,86.19,88.58,73.82,88.58,0.054,21,0,0,0.0,0.0,0.0,1,931,931,931,1371,598,868,868,1781,1783,1783,1567,1656,1656,335,854,29,98,1540,755,1,1,1479,795,1717,1727,1774,1763,1763,1200,1479,1696,1479,1696,1479,1,11:39,2021,2022
2021-22,203901,Elfrid Payton,Elfrid,1610612756,PHX,Phoenix Suns,42100227,2022-05-15T00:00:00,PHX vs. DAL,L,5.3,166.7,166.7,166.7,75.0,69.2,69.2,91.7,97.4,97.4,0.286,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.118,0.118,109.02,113.56,94.64,113.56,0.1,12,1,2,1.0,2.0,0.5,1,931,931,931,1569,33,35,35,160,130,130,51,54,54,255,854,48,865,1540,1609,1,1,793,989,1334,1362,167,163,163,807,1186,1375,1186,1375,565,1,5:17,2021,2022
2021-22,1629661,Cameron Johnson,Cameron,1610612756,PHX,Phoenix Suns,42100227,2022-05-15T00:00:00,PHX vs. DAL,L,20.0,109.8,102.6,102.6,149.2,145.9,145.9,-39.4,-43.3,-43.3,0.182,0.0,20.0,0.08,0.2,0.125,0.0,0.0,0.667,0.773,0.17,0.174,86.06,90.0,75.0,90.0,0.144,38,3,6,3.0,6.0,0.5,1,931,931,931,1068,856,1136,1136,1782,1773,1773,1641,1676,1676,562,854,593,308,399,425,1,1,444,323,923,953,1775,1674,1677,455,769,891,769,891,565,1,20:00,2021,2022
2021-22,1626164,Devin Booker,Devin,1610612756,PHX,Phoenix Suns,42100227,2022-05-15T00:00:00,PHX vs. DAL,L,37.0,82.4,81.4,81.4,139.2,140.0,140.0,-56.8,-58.6,-58.6,0.111,0.5,8.7,0.024,0.071,0.043,17.4,17.7,0.214,0.331,0.266,0.271,90.57,90.85,75.71,90.85,-0.019,70,3,14,3.0,14.0,0.214,1,931,931,931,327,1588,1588,1588,1723,1730,1730,1751,1752,1752,825,740,1116,822,1278,1348,1549,1557,1421,1401,324,342,1622,1622,1622,1670,769,324,769,324,1395,1,36:59,2021,2022
