player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
203932,Aaron Gordon,Aaron,1610612743,DEN,26.0,75,46,29,0.613,2375.0,0.194,0.201,0.196,0.155,0.163,0.197,0.211,0.283,0.178,0.199,0.128,0.191,0.136,0.254,0.24,0.172,0.199,0.196,46,32,417,167,32,200,214,229,331,354,192,186,164,294,245,344,387,460,166,438,192,217,217,DEN
203085,Austin Rivers,Austin,1610612743,DEN,29.0,67,41,26,0.612,1480.0,0.123,0.117,0.136,0.192,0.2,0.059,0.065,0.066,0.092,0.086,0.111,0.12,0.232,0.051,0.095,0.173,0.072,0.117,132,76,362,168,181,516,508,485,245,265,500,502,508,565,568,406,176,170,495,124,194,524,501,DEN
1630538,Bones Hyland,Bones,1610612743,DEN,21.0,69,41,28,0.594,1310.0,0.231,0.21,0.242,0.316,0.321,0.223,0.212,0.054,0.194,0.163,0.268,0.231,0.205,0.204,0.275,0.23,0.171,0.226,110,76,399,191,209,90,178,84,68,54,151,185,534,253,333,128,477,229,226,497,389,276,119,DEN
1627854,Bryn Forbes,Bryn,1610612743,DEN,28.0,75,36,39,0.48,1286.0,0.201,0.209,0.225,0.352,0.31,0.184,0.158,0.036,0.091,0.078,0.105,0.143,0.117,0.044,0.19,0.158,0.121,0.222,46,131,538,340,212,174,180,131,34,70,224,303,554,567,573,427,244,495,499,316,140,428,130,DEN
1630637,Carlik Jones,Carlik,1610612743,DEN,24.0,5,3,2,0.6,23.0,0.22,0.077,0.25,0.0,0.077,0.105,0.091,0.25,0.105,0.13,0.556,0.375,0.25,0.0,0.0,0.0,0.091,0.085,527,500,48,175,549,108,562,67,514,484,411,447,192,544,457,3,589,117,520,1,1,491,554,DEN
1628432,Davon Reed,Davon,1610612743,DEN,27.0,48,29,19,0.604,668.0,0.117,0.149,0.137,0.204,0.164,0.04,0.048,0.113,0.193,0.176,0.148,0.084,0.216,0.18,0.07,0.203,0.049,0.138,303,204,250,174,343,535,407,479,226,348,528,525,379,256,291,293,80,197,260,100,296,551,435,DEN
202326,DeMarcus Cousins,DeMarcus,1610612743,DEN,31.0,48,33,15,0.688,717.0,0.267,0.243,0.25,0.177,0.206,0.339,0.36,0.435,0.389,0.401,0.19,0.37,0.307,0.412,0.347,0.398,0.419,0.251,303,168,206,70,330,44,83,72,285,248,44,41,76,17,21,216,586,62,66,553,580,7,63,DEN
1630267,Facundo Campazzo,Facundo,1610612743,DEN,31.0,65,38,27,0.585,1184.0,0.143,0.118,0.142,0.174,0.195,0.166,0.165,0.101,0.114,0.111,0.365,0.177,0.325,0.235,0.068,0.221,0.232,0.133,160,111,379,204,235,432,506,465,293,283,267,284,417,529,525,53,362,42,186,98,362,153,456,DEN
203210,JaMychal Green,JaMychal,1610612743,DEN,32.0,67,36,31,0.537,1085.0,0.168,0.184,0.169,0.106,0.137,0.227,0.21,0.362,0.268,0.29,0.11,0.17,0.243,0.299,0.258,0.279,0.191,0.18,132,131,447,268,254,306,270,342,407,402,145,187,117,112,104,408,338,147,136,473,484,232,271,DEN
203516,James Ennis III,James,1610612743,DEN,31.0,7,3,4,0.429,56.0,0.206,0.229,0.233,0.176,0.182,0.222,0.208,0.5,0.189,0.255,0.103,0.125,0.2,0.25,0.333,0.238,0.3,0.221,513,500,99,395,522,153,123,106,287,312,152,189,41,265,152,435,193,244,168,534,405,74,132,DEN
