season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl,differential
2024-25,1610612759,22400074,2024-10-24,SAS,DAL,1610612742,1,109,120,L,-11
2024-25,1610612759,22400094,2024-10-26,HOU,SAS,1610612745,2,109,106,W,3
2024-25,1610612759,22400109,2024-10-28,HOU,SAS,1610612745,3,101,106,L,-5
2024-25,1610612759,22400125,2024-10-30,SAS,OKC,1610612760,4,93,105,L,-12
2024-25,1610612759,22400130,2024-10-31,SAS,UTA,1610612762,5,106,88,W,18
2024-25,1610612759,22400146,2024-11-02,MIN,SAS,1610612750,6,113,103,W,10
2024-25,1610612759,22400168,2024-11-04,SAS,LAC,1610612746,7,104,113,L,-9
2024-25,1610612759,22400173,2024-11-06,SAS,HOU,1610612745,8,100,127,L,-27
2024-25,1610612759,22400183,2024-11-07,POR,SAS,1610612757,9,118,105,W,13
2024-25,1610612759,22400197,2024-11-09,UTA,SAS,1610612762,10,110,111,L,-1
2024-25,1610612759,22400216,2024-11-11,SAC,SAS,1610612758,11,116,96,W,20
2024-25,1610612759,22400224,2024-11-13,WAS,SAS,1610612764,12,139,130,W,9
2024-25,1610612759,22400015,2024-11-15,LAL,SAS,1610612747,13,115,120,L,-5
2024-25,1610612759,22400232,2024-11-16,SAS,DAL,1610612742,14,93,110,L,-17
2024-25,1610612759,22400025,2024-11-19,OKC,SAS,1610612760,15,110,104,W,6
2024-25,1610612759,22400262,2024-11-21,UTA,SAS,1610612762,16,126,118,W,8
2024-25,1610612759,22400269,2024-11-23,GSW,SAS,1610612744,17,104,94,W,10
2024-25,1610612759,22400038,2024-11-26,SAS,UTA,1610612762,18,128,115,W,13
2024-25,1610612759,22400296,2024-11-27,LAL,SAS,1610612747,19,101,119,L,-18
2024-25,1610612759,22400313,2024-12-01,SAS,SAC,1610612758,20,127,125,W,2
2024-25,1610612759,22400057,2024-12-03,SAS,PHX,1610612756,21,93,104,L,-11
