group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,1629638,Nickeil Alexander-Walker,Nickeil,1610612740,NOP,21.0,6,3,3,0.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,316,284,117,177,442,1,312,307,130,224,157,297,210,296,245,232,214,82,304,237,340,350,340,NOP
Players,202324,Derrick Favors,Derrick,1610612740,NOP,28.0,21,8,13,0.381,3.1,0.923,0.077,0.783,0.0,0.0,0.0,0.217,0.087,0.783,0.889,0.111,0.0,0.0,0.889,0.111,9,13,0.692,142,180,357,308,152,90,304,48,130,224,157,210,165,39,78,229,214,82,112,226,110,160,38,NOP
Players,1628366,Lonzo Ball,Lonzo,1610612740,NOP,22.0,31,9,22,0.29,3.4,0.433,0.567,0.345,0.138,0.517,0.069,0.138,0.241,0.207,0.6,0.4,0.6,0.4,0.6,0.4,10,30,0.333,47,157,449,366,103,275,119,228,56,85,115,262,62,249,118,186,184,40,179,151,97,78,252,NOP
Players,1629740,Nicolo Melli,Nicolo,1610612740,NOP,29.0,12,6,6,0.5,2.1,0.5,0.5,0.571,0.286,0.429,0.0,0.0,0.286,0.286,0.0,1.0,1.0,0.0,0.333,0.667,3,6,0.5,232,210,208,177,285,222,137,106,14,107,157,297,43,206,245,1,1,82,261,68,200,226,96,NOP
Players,1627742,Brandon Ingram,Brandon,1610612740,NOP,22.0,32,8,24,0.25,3.6,0.636,0.364,0.451,0.225,0.254,0.056,0.295,0.0,0.225,0.25,0.75,0.833,0.167,0.409,0.591,22,66,0.333,44,180,454,383,82,185,207,177,24,163,127,141,210,240,203,93,154,66,253,87,38,15,252,NOP
Players,202734,E'Twaun Moore,E'Twaun,1610612740,NOP,31.0,12,5,7,0.417,2.3,0.833,0.167,1.0,0.0,0.0,0.333,0.0,0.333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3,12,0.25,232,231,232,277,266,107,285,1,130,224,14,297,30,1,245,1,214,82,304,1,200,171,309,NOP
Players,1629597,Zylan Cheatham,Zylan,1610612740,NOP,24.0,2,1,1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,383,358,28,177,446,361,312,307,130,224,157,297,210,296,245,232,214,82,304,237,340,394,340,NOP
Players,1628402,Frank Jackson,Frank,1610612740,NOP,22.0,11,5,6,0.455,2.5,0.625,0.375,0.333,0.0,0.5,0.0,0.167,0.25,0.333,0.5,0.5,1.0,0.0,0.75,0.25,4,8,0.5,245,231,208,240,232,188,205,231,130,89,157,241,55,186,134,144,1,82,136,200,184,210,96,NOP
Players,1629637,Jaxson Hayes,Jaxson,1610612740,NOP,20.0,13,4,9,0.308,1.9,1.0,0.0,0.5,0.0,0.0,0.25,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1,3,0.333,215,261,279,358,310,1,312,136,130,224,23,41,210,103,245,1,214,82,304,1,283,289,252,NOP
Players,200755,JJ Redick,JJ,1610612740,NOP,36.0,25,8,17,0.32,2.7,0.346,0.654,0.229,0.114,0.514,0.086,0.257,0.0,0.114,0.75,0.25,1.0,0.0,0.9,0.1,10,26,0.385,105,180,410,353,213,304,90,268,70,88,101,181,210,281,87,216,1,82,108,230,97,93,221,NOP
Players,1629026,Kenrich Williams,Kenrich,1610612740,NOP,25.0,14,5,9,0.357,1.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,211,231,279,326,321,361,1,307,130,224,157,1,210,296,245,232,214,82,304,237,340,313,340,NOP
Players,1629627,Zion Williamson,Zion,1610612740,NOP,19.0,9,2,7,0.222,2.4,1.0,0.0,0.769,0.0,0.0,0.077,0.231,0.077,0.769,0.6,0.4,0.0,0.0,0.6,0.4,5,8,0.625,272,321,232,399,252,1,312,51,130,224,108,199,174,42,118,186,214,82,179,151,166,210,52,NOP
Players,1628404,Josh Hart,Josh,1610612740,NOP,25.0,34,8,26,0.235,2.3,0.158,0.842,0.19,0.0,0.571,0.143,0.239,0.19,0.19,0.0,1.0,0.75,0.25,0.5,0.5,6,19,0.316,24,180,456,397,263,353,41,280,130,73,57,192,91,255,245,1,168,51,203,108,147,124,287,NOP
Players,201950,Jrue Holiday,Jrue,1610612740,NOP,30.0,33,10,23,0.303,3.4,0.681,0.319,0.48,0.08,0.24,0.12,0.28,0.22,0.4,0.167,0.833,0.25,0.75,0.188,0.813,16,47,0.34,32,139,452,361,98,156,238,162,95,172,79,157,76,151,225,82,210,14,292,48,61,44,251,NOP
Players,1626143,Jahlil Okafor,Jahlil,1610612740,NOP,24.0,9,3,6,0.333,2.2,1.0,0.0,0.667,0.0,0.0,0.0,0.333,0.667,0.667,1.0,0.0,0.0,0.0,1.0,0.0,1,5,0.2,272,284,208,331,269,1,312,70,130,224,157,102,8,52,1,232,214,82,1,237,283,246,318,NOP
