season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2018-19,1610612761,TOR,Toronto Raptors,21801214,2019-04-09,TOR @ MIN,W,48.0,46,88,0.523,16,37,0.432,12,17,0.706,7,47,54,24,18.0,10,5,9,17,16,120,20.0,1,1,1,1,135,360,1301,326,225,534,436,1967,1894,1796,1881,30,211,1208,2005,409,917,2239,376,2086,554,197,1,2018,2019,False,MIN,TOR,APR
2018-19,1610612761,TOR,Toronto Raptors,21801195,2019-04-07,TOR vs. MIA,W,53.0,39,87,0.448,16,41,0.39,23,27,0.852,4,43,47,26,11.0,7,5,2,17,22,117,8.0,1,1,1,1,21,1496,1438,1448,225,237,806,421,661,511,2360,151,893,858,444,1203,917,146,376,823,733,674,1,2018,2019,True,TOR,MIA,APR
2018-19,1610612761,TOR,Toronto Raptors,21801180,2019-04-05,TOR @ CHA,L,48.0,43,80,0.538,9,26,0.346,16,20,0.8,5,38,43,27,14.0,2,5,2,17,17,111,-2.0,1,1231,1231,1231,135,760,2193,210,1643,1883,1292,1367,1526,916,2251,610,1431,696,1135,2400,917,146,376,1928,1214,1286,1,2018,2019,False,CHA,TOR,APR
2018-19,1610612761,TOR,Toronto Raptors,21801169,2019-04-03,TOR @ BKN,W,48.0,44,105,0.419,15,38,0.395,12,14,0.857,17,35,52,29,7.0,9,1,2,16,19,115,10.0,1,1,1,1,135,610,42,1931,336,448,751,1967,2157,451,92,1101,340,410,35,615,2316,146,244,1522,881,533,1,2018,2019,False,BKN,TOR,APR
2018-19,1610612761,TOR,Toronto Raptors,21801156,2019-04-01,TOR vs. ORL,W,48.0,42,84,0.5,19,37,0.514,18,22,0.818,6,33,39,31,14.0,9,8,8,20,21,121,12.0,1,1,1,1,135,929,1858,535,62,534,98,1059,1235,771,2090,1450,1966,232,1135,615,223,2091,940,1044,495,454,1,2018,2019,True,TOR,ORL,APR
2018-19,1610612761,TOR,Toronto Raptors,21801142,2019-03-30,TOR @ CHI,W,48.0,46,89,0.517,18,38,0.474,14,18,0.778,6,41,47,35,12.0,10,4,6,15,15,124,23.0,1,1,1,1,135,360,1163,375,106,448,218,1662,1774,1148,2090,288,893,53,636,409,1329,1545,151,2218,360,139,1,2018,2019,False,CHI,TOR,MAR
2018-19,1610612761,TOR,Toronto Raptors,21801125,2019-03-28,TOR @ NYK,W,48.0,40,89,0.449,20,47,0.426,17,22,0.773,6,38,44,32,9.0,8,6,5,28,22,117,25.0,1,1,1,1,135,1319,1163,1419,40,54,479,1201,1235,1199,2090,610,1283,175,176,870,603,1133,2291,823,733,108,1,2018,2019,False,NYK,TOR,MAR
2018-19,1610612761,TOR,Toronto Raptors,21801110,2019-03-26,TOR vs. CHI,W,48.0,42,86,0.488,12,28,0.429,16,16,1.0,2,37,39,28,15.0,13,7,2,16,16,112,9.0,1,1,1,1,135,929,1579,717,864,1645,449,1367,1994,1,2452,752,1966,535,1390,76,371,146,244,2086,1123,597,1,2018,2019,True,TOR,CHI,MAR
2018-19,1610612761,TOR,Toronto Raptors,21801098,2019-03-24,TOR vs. CHA,L,48.0,45,77,0.584,11,26,0.423,13,13,1.0,3,32,35,29,13.0,6,11,3,17,17,114,-1.0,1,1231,1231,1231,135,478,2334,28,1110,1883,500,1821,2234,1,2426,1616,2295,410,890,1543,20,393,376,1928,959,1231,1,2018,2019,True,TOR,CHA,MAR
2018-19,1610612761,TOR,Toronto Raptors,21801083,2019-03-22,TOR vs. OKC,L,48.0,39,78,0.5,13,25,0.52,18,21,0.857,11,35,46,20,22.0,7,7,6,24,21,109,-7.0,1,1231,1231,1231,135,1496,2303,535,646,1990,72,1059,1374,451,868,1101,1019,1924,2362,1203,371,1545,1822,1044,1374,1631,1,2018,2019,True,TOR,OKC,MAR
2018-19,1610612761,TOR,Toronto Raptors,21801072,2019-03-20,TOR @ OKC,W,53.0,45,87,0.517,14,36,0.389,19,21,0.905,6,46,52,30,19.0,11,5,2,27,22,123,9.0,1,1,1,1,21,478,1438,370,462,626,815,903,1374,199,2090,43,340,308,2147,246,917,146,2208,823,398,597,1,2018,2019,False,OKC,TOR,MAR
2018-19,1610612761,TOR,Toronto Raptors,21801053,2019-03-18,TOR vs. NYK,W,48.0,49,88,0.557,17,40,0.425,13,22,0.591,5,45,50,36,15.0,5,6,4,22,18,128,36.0,1,1,1,1,135,142,1301,102,166,297,483,1821,1235,2336,2251,75,521,33,1390,1855,603,731,1418,1725,213,20,1,2018,2019,True,TOR,NYK,MAR
2018-19,1610612761,TOR,Toronto Raptors,21801044,2019-03-17,TOR @ DET,L,48.0,39,82,0.476,18,36,0.5,11,14,0.786,7,31,38,25,12.0,2,2,3,22,18,107,-3.0,1,1231,1231,1231,135,1496,2042,924,106,626,101,2083,2157,1085,1881,1769,2076,1018,636,2400,2069,393,1418,1725,1514,1359,2,2018,2019,False,DET,TOR,MAR
2018-19,1610612761,TOR,Toronto Raptors,21801023,2019-03-14,TOR vs. LAL,W,48.0,36,91,0.396,16,41,0.39,23,29,0.793,13,39,52,21,17.0,15,6,3,20,21,111,13.0,1,1,1,1,135,2005,896,2197,225,237,806,421,465,1005,499,482,340,1752,1809,25,603,393,940,1044,1214,418,1,2018,2019,True,TOR,LAL,MAR
